Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,28,154,36,43
0,1,512,37,232,38,50
0,2,512,34,234,41,57
0,3,512,20,234,49,56
0,4,512,21,215,41,47
0,5,512,30,193,29,41
0,6,512,26,182,27,43
0,7,512,26,173,37,36
0,8,512,26,150,45,34
0,9,512,34,154,39,33
0,10,512,38,152,47,30
0,11,512,47,147,54,29
0,12,512,23,144,43,40
0,13,512,48,128,42,39
0,14,512,70,136,55,37
0,15,476,48,114,58,35
1,0,512,45,113,63,23
1,1,512,55,113,53,21
1,2,512,58,127,43,18
1,3,512,51,117,52,20
1,4,512,49,139,55,20
1,5,512,70,127,53,21
1,6,512,68,129,59,17
1,7,512,81,134,55,22
1,8,512,56,148,55,24
1,9,512,64,130,55,28
1,10,512,73,130,54,25
1,11,512,62,111,63,22
1,12,512,62,115,58,23
1,13,512,75,125,50,22
1,14,512,73,134,55,24
1,15,476,82,115,61,22
2,0,512,79,121,67,18
2,1,512,100,123,64,20
2,2,512,86,125,58,24
2,3,512,87,129,51,26
2,4,512,102,134,67,20
2,5,512,101,140,54,18
2,6,512,101,125,51,19
2,7,512,107,120,55,23
2,8,512,90,116,54,25
2,9,512,103,131,48,22
2,10,512,95,122,59,22
2,11,512,108,131,62,24
2,12,512,123,127,53,25
2,13,512,110,113,68,27
2,14,512,113,124,62,28
2,15,476,118,114,64,30
3,0,512,117,126,60,29
3,1,512,120,119,60,33
3,2,512,150,119,58,33
3,3,512,114,113,53,31
3,4,512,126,108,47,28
3,5,512,142,119,60,34
3,6,512,148,117,59,32
3,7,512,133,119,51,27
3,8,512,118,130,46,36
3,9,512,108,116,51,34
3,10,512,122,132,52,24
3,11,512,147,122,45,23
3,12,512,120,125,44,27
3,13,512,132,132,38,27
3,14,512,125,122,56,29
3,15,476,127,120,54,26
4,0,512,143,132,50,26
4,1,512,125,109,45,34
4,2,512,157,107,47,29
4,3,512,160,108,47,31
4,4,512,145,105,48,36
4,5,512,131,101,41,29
4,6,512,151,126,52,31
4,7,512,162,111,50,31
4,8,512,172,106,47,26
4,9,512,164,120,51,25
4,10,512,171,102,44,24
4,11,512,131,112,57,23
4,12,512,153,114,55,26
4,13,512,163,110,57,23
4,14,512,177,106,51,24
4,15,476,152,98,45,27
5,0,512,144,94,45,35
5,1,512,165,109,38,40
5,2,512,172,131,41,30
5,3,512,155,121,38,22
5,4,512,195,113,42,27
5,5,512,192,96,44,34
5,6,512,192,98,46,33
5,7,512,155,97,42,28
5,8,512,167,107,46,38
5,9,512,177,109,48,32
5,10,512,203,115,36,27
5,11,512,176,98,40,21
5,12,512,157,97,40,24
5,13,512,171,111,28,22
5,14,512,198,114,33,26
5,15,476,186,118,37,31
6,0,512,203,111,37,20
6,1,512,182,107,41,26
6,2,512,202,86,33,29
6,3,512,152,83,33,26
6,4,512,192,99,29,26
6,5,512,180,104,27,32
6,6,512,204,99,29,21
6,7,512,201,96,34,17
6,8,512,194,97,34,17
6,9,512,178,99,30,21
6,10,512,190,103,35,17
6,11,512,185,120,31,20
6,12,512,193,104,34,20
6,13,512,198,110,28,19
6,14,512,207,94,25,19
6,15,476,202,94,26,21
7,0,512,212,94,27,16
7,1,512,187,98,24,21
7,2,512,225,92,27,24
7,3,512,222,92,21,19
7,4,512,197,98,25,18
7,5,512,197,118,36,26
7,6,512,197,110,34,28
7,7,512,237,114,31,25
7,8,512,206,115,29,23
7,9,512,203,111,28,28
7,10,512,197,102,27,30
7,11,512,193,96,28,24
7,12,512,191,84,20,24
7,13,512,189,79,20,18
7,14,512,195,101,22,21
7,15,476,216,106,25,17
8,0,512,214,112,33,23
8,1,512,238,108,22,24
