Batch,Num trials,Number correct
0,512,447
1,512,464
2,512,460
3,512,456
4,512,463
5,512,470
6,512,464
7,512,464
8,512,476
9,512,474
10,512,459
11,512,455
12,512,471
13,512,469
14,512,458
15,512,457
16,512,449
17,512,466
18,512,461
19,272,244
