Batch,Num trials,Number correct
0,512,331
1,512,406
2,512,410
3,512,399
4,512,405
5,512,407
6,512,403
7,512,420
8,512,417
9,512,396
10,512,397
11,512,410
12,512,415
13,512,416
14,512,398
15,512,395
16,512,399
17,512,412
18,512,405
19,272,215
