Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,17,90,89,30
0,1,512,27,118,121,42
0,2,512,27,112,139,61
0,3,512,41,130,149,64
0,4,512,37,122,169,60
0,5,512,43,100,188,72
0,6,512,33,98,200,84
0,7,512,39,110,224,83
0,8,512,54,93,244,84
0,9,512,45,94,226,94
0,10,512,41,98,223,101
0,11,512,55,100,225,106
0,12,512,47,105,232,108
0,13,512,52,91,243,99
0,14,512,64,80,252,103
0,15,476,57,86,282,104
1,0,512,58,88,290,105
1,1,512,65,76,313,102
1,2,512,81,73,313,97
1,3,512,86,75,308,102
1,4,512,83,75,290,106
1,5,512,89,82,304,120
1,6,512,104,65,317,120
1,7,512,72,61,317,104
1,8,512,87,61,298,104
1,9,512,91,71,273,108
1,10,512,100,78,259,113
1,11,512,98,69,258,115
1,12,512,93,72,270,102
1,13,512,91,78,283,104
1,14,512,79,77,295,106
1,15,476,113,59,283,94
2,0,512,112,62,285,93
2,1,512,114,60,259,90
2,2,512,125,68,259,111
2,3,512,134,68,281,117
2,4,512,142,75,257,111
2,5,512,143,69,247,120
2,6,512,149,61,266,109
2,7,512,128,54,245,113
2,8,512,117,57,232,102
2,9,512,128,60,239,117
2,10,512,136,57,227,105
2,11,512,123,70,238,100
2,12,512,136,80,230,97
2,13,512,133,65,226,109
2,14,512,140,64,223,119
2,15,476,127,64,235,107
3,0,512,134,68,238,88
3,1,512,145,59,233,81
3,2,512,162,57,236,82
3,3,512,151,62,227,89
3,4,512,158,64,236,91
3,5,512,159,71,210,91
3,6,512,157,64,201,91
3,7,512,152,59,206,82
3,8,512,151,53,200,74
3,9,512,162,45,207,77
3,10,512,179,44,224,69
3,11,512,175,51,218,67
3,12,512,168,57,207,58
3,13,512,169,50,231,62
3,14,512,160,47,209,70
3,15,476,162,54,190,79
4,0,512,186,43,214,69
4,1,512,181,47,230,61
4,2,512,155,43,200,60
4,3,512,182,50,197,72
4,4,512,200,54,196,68
4,5,512,158,59,184,81
4,6,512,182,52,171,78
4,7,512,175,65,153,69
4,8,512,200,60,165,69
4,9,512,187,51,154,73
4,10,512,198,62,156,68
4,11,512,190,59,157,58
4,12,512,200,62,163,57
4,13,512,181,62,167,66
4,14,512,215,54,156,68
4,15,476,190,45,143,62
5,0,512,204,52,149,57
5,1,512,223,62,142,60
5,2,512,223,55,149,56
5,3,512,212,67,147,60
5,4,512,212,49,147,52
5,5,512,226,54,160,52
5,6,512,209,47,157,58
5,7,512,205,45,161,52
5,8,512,204,53,134,64
5,9,512,216,52,128,63
5,10,512,196,60,148,56
5,11,512,222,53,151,58
5,12,512,221,46,141,58
5,13,512,206,49,139,52
5,14,512,217,70,115,61
5,15,476,181,72,121,58
6,0,512,228,67,124,70
6,1,512,203,51,97,59
6,2,512,224,43,118,52
6,3,512,242,48,128,48
6,4,512,207,53,118,53
6,5,512,233,51,126,53
6,6,512,215,58,113,45
6,7,512,207,51,132,48
6,8,512,244,51,134,52
6,9,512,225,57,119,48
6,10,512,249,52,106,68
6,11,512,226,48,98,70
6,12,512,266,61,104,55
6,13,512,241,59,90,54
6,14,512,241,53,95,55
6,15,476,220,57,97,52
7,0,512,221,38,100,48
7,1,512,257,40,109,44
7,2,512,250,40,123,50
7,3,512,247,31,124,58
7,4,512,255,35,122,50
7,5,512,259,31,117,49
7,6,512,277,43,120,46
7,7,512,250,47,97,57
7,8,512,277,43,83,55
7,9,512,267,43,76,45
7,10,512,245,46,90,50
7,11,512,261,49,83,50
7,12,512,245,44,85,52
7,13,512,247,37,90,43
7,14,512,253,42,98,43
7,15,476,229,51,94,45
8,0,512,249,49,81,41
8,1,512,256,59,75,48
8,2,512,255,54,84,53
8,3,512,270,55,92,53
8,4,512,285,43,97,55
8,5,512,260,38,85,52
8,6,512,268,39,78,46
8,7,512,264,28,78,41
8,8,512,264,46,81,39
8,9,512,256,53,82,39
8,10,512,260,51,76,42
8,11,512,293,48,86,42
8,12,512,293,43,81,44
8,13,512,283,46,70,39
8,14,512,265,45,82,37
8,15,476,257,51,77,40
9,0,512,285,39,67,35
9,1,512,295,46,88,40
9,2,512,270,43,98,38
9,3,512,248,43,93,35
9,4,512,250,43,81,30
9,5,512,249,54,70,30
9,6,512,264,54,76,33
9,7,512,256,51,79,39
9,8,512,273,47,71,42
9,9,512,268,45,63,37
9,10,512,282,38,68,35
9,11,512,277,38,68,38
9,12,512,277,42,72,40
9,13,512,281,41,63,41
9,14,512,287,42,76,38
9,15,476,287,41,81,39
10,0,512,286,46,86,37
10,1,512,297,50,74,40
10,2,512,291,45,73,32
10,3,512,275,41,72,33
10,4,512,289,38,67,29
10,5,512,273,48,58,30
10,6,512,275,38,65,31
10,7,512,298,33,66,38
10,8,512,310,37,64,33
10,9,512,309,28,78,29
10,10,512,277,31,77,29
10,11,512,318,30,84,26
10,12,512,319,35,65,27
10,13,512,307,37,53,21
10,14,512,310,37,58,26
10,15,476,269,40,63,25
