Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,26,18,3,10
0,1,512,29,12,4,14
0,2,512,19,15,4,21
0,3,512,28,16,5,25
0,4,512,32,21,4,29
0,5,512,34,22,6,39
0,6,512,25,24,7,41
0,7,512,35,23,8,51
0,8,512,24,19,11,53
0,9,512,30,15,10,51
0,10,512,23,16,10,58
0,11,512,31,29,11,59
0,12,512,42,24,9,60
0,13,512,43,23,9,64
0,14,512,38,15,10,71
0,15,476,37,12,14,75
1,0,512,30,13,11,80
1,1,512,36,16,12,79
1,2,512,29,17,13,80
1,3,512,25,17,7,79
1,4,512,37,15,6,80
1,5,512,43,18,10,79
1,6,512,47,18,12,82
1,7,512,44,17,5,90
1,8,512,43,19,4,92
1,9,512,50,17,8,87
1,10,512,41,14,6,86
1,11,512,48,13,8,80
1,12,512,59,13,9,75
1,13,512,50,7,12,74
1,14,512,52,7,11,72
1,15,476,51,8,14,73
2,0,512,41,11,12,73
2,1,512,61,12,17,68
2,2,512,54,14,16,69
2,3,512,61,10,19,68
2,4,512,60,9,16,63
2,5,512,62,12,10,62
2,6,512,53,11,7,62
2,7,512,71,10,12,58
2,8,512,48,8,9,62
2,9,512,53,12,9,57
2,10,512,66,21,10,57
2,11,512,51,19,12,59
2,12,512,60,14,11,60
2,13,512,65,7,10,59
2,14,512,49,8,11,59
2,15,476,44,7,13,60
3,0,512,52,11,14,55
3,1,512,58,14,14,62
3,2,512,73,16,13,60
3,3,512,70,14,14,63
3,4,512,77,10,12,60
3,5,512,71,14,16,57
3,6,512,81,8,13,61
3,7,512,94,10,16,67
3,8,512,90,12,16,65
3,9,512,91,9,17,67
3,10,512,72,9,14,66
3,11,512,72,15,13,64
3,12,512,64,10,12,61
3,13,512,74,6,12,64
3,14,512,83,8,10,59
3,15,476,81,7,13,58
4,0,512,86,8,13,57
4,1,512,79,6,12,56
4,2,512,71,10,10,51
4,3,512,81,9,11,52
4,4,512,70,12,13,46
4,5,512,67,8,13,42
4,6,512,91,7,13,48
4,7,512,68,5,10,45
4,8,512,82,7,17,42
4,9,512,65,11,13,44
4,10,512,79,8,11,38
4,11,512,65,4,5,34
4,12,512,70,4,9,31
4,13,512,86,5,6,31
4,14,512,91,9,7,30
4,15,476,75,7,10,31
5,0,512,96,7,9,28
5,1,512,116,7,8,28
5,2,512,98,7,7,23
5,3,512,111,7,8,25
5,4,512,104,5,7,28
5,5,512,97,5,10,27
5,6,512,100,6,10,30
5,7,512,107,9,11,33
5,8,512,101,3,11,28
5,9,512,92,6,9,33
5,10,512,104,6,5,31
5,11,512,114,5,7,29
5,12,512,107,6,9,25
5,13,512,119,3,8,26
5,14,512,109,1,9,24
5,15,476,112,8,4,27
6,0,512,128,6,8,27
6,1,512,124,9,7,26
6,2,512,109,7,4,23
6,3,512,129,7,1,19
6,4,512,131,7,5,17
6,5,512,106,9,12,20
6,6,512,121,11,9,19
6,7,512,129,10,8,17
6,8,512,128,6,7,20
6,9,512,129,5,10,16
6,10,512,121,4,12,17
6,11,512,110,4,8,18
6,12,512,122,7,6,16
6,13,512,121,10,5,17
6,14,512,145,11,2,18
6,15,476,103,13,5,15
7,0,512,125,12,2,15
7,1,512,141,7,1,14
7,2,512,128,8,3,14
7,3,512,132,7,7,17
7,4,512,129,6,4,18
7,5,512,139,6,4,19
7,6,512,154,8,3,16
7,7,512,130,12,4,18
7,8,512,124,7,5,16
7,9,512,133,8,6,16
7,10,512,140,8,6,18
7,11,512,106,10,7,11
7,12,512,129,13,2,13
7,13,512,129,9,5,10
7,14,512,150,9,3,12
7,15,476,124,10,3,14
8,0,512,168,8,3,13
8,1,512,158,7,4,14
8,2,512,144,6,6,12
8,3,512,160,5,9,9
8,4,512,168,5,8,10
8,5,512,168,7,6,8
8,6,512,148,11,5,8
8,7,512,162,12,4,7
8,8,512,134,8,4,11
8,9,512,161,6,5,10
8,10,512,134,6,2,9
8,11,512,146,4,4,10
8,12,512,149,9,3,10
8,13,512,168,10,3,11
8,14,512,144,9,6,9
8,15,476,149,7,4,9
9,0,512,153,10,2,10
9,1,512,185,14,4,6
9,2,512,166,19,4,9
9,3,512,180,15,2,7
9,4,512,161,10,4,6
9,5,512,190,12,4,6
9,6,512,161,7,4,7
9,7,512,154,13,5,9
9,8,512,139,8,4,12
9,9,512,160,8,3,11
9,10,512,172,12,2,6
9,11,512,170,10,1,5
9,12,512,161,8,1,6
9,13,512,175,10,3,9
9,14,512,186,13,3,8
9,15,476,149,13,2,8
10,0,512,182,9,4,6
10,1,512,168,7,4,9
10,2,512,209,8,5,8
10,3,512,189,8,6,9
10,4,512,187,9,6,8
10,5,512,175,6,7,6
10,6,512,185,10,4,8
10,7,512,181,4,7,9
10,8,512,166,7,10,5
10,9,512,183,12,8,4
10,10,512,194,10,9,5
10,11,512,185,10,5,7
10,12,512,191,11,5,7
10,13,512,199,13,2,2
10,14,512,185,10,0,5
10,15,476,161,7,1,6
11,0,512,199,10,1,7
11,1,512,207,6,1,5
11,2,512,191,4,1,7
11,3,512,207,9,0,5
11,4,512,193,7,1,7
11,5,512,180,7,1,4
11,6,512,216,5,0,5
11,7,512,185,2,1,3
11,8,512,188,2,2,3
11,9,512,185,3,2,4
11,10,512,195,10,2,5
11,11,512,195,10,1,5
11,12,512,199,6,1,5
11,13,512,199,4,3,1
11,14,512,181,6,1,2
11,15,476,157,7,1,4
12,0,512,219,8,0,2
12,1,512,217,6,3,4
12,2,512,193,4,4,2
12,3,512,192,5,2,2
12,4,512,199,10,3,0
12,5,512,196,6,0,1
12,6,512,173,4,2,3
12,7,512,176,3,2,3
12,8,512,193,4,0,2
12,9,512,183,5,0,3
12,10,512,209,7,0,3
12,11,512,205,9,2,5
12,12,512,221,10,1,6
12,13,512,207,6,1,5
12,14,512,183,8,0,5
12,15,476,191,5,0,4
13,0,512,220,6,2,4
13,1,512,221,6,1,7
13,2,512,227,6,1,5
13,3,512,212,5,0,6
13,4,512,213,9,1,4
13,5,512,225,6,2,5
13,6,512,233,5,2,7
13,7,512,214,7,1,7
13,8,512,237,8,3,7
13,9,512,207,7,2,8
13,10,512,222,8,1,5
13,11,512,197,5,0,5
13,12,512,217,5,1,4
13,13,512,205,6,1,5
13,14,512,211,7,1,5
13,15,476,181,12,1,6
14,0,512,203,14,1,10
14,1,512,218,11,1,6
14,2,512,222,9,0,6
14,3,512,231,7,0,3
14,4,512,234,5,1,7
14,5,512,208,8,0,7
14,6,512,217,7,0,2
14,7,512,209,2,1,4
