Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,28,108,97,52
0,1,512,17,140,127,82
0,2,512,32,133,149,110
0,3,512,28,129,160,119
0,4,512,40,135,173,131
0,5,512,38,122,188,146
0,6,512,49,94,189,137
0,7,512,51,93,198,112
0,8,512,61,99,209,118
0,9,512,54,75,249,117
0,10,512,47,105,258,115
0,11,512,59,95,261,107
0,12,512,65,96,265,103
0,13,512,65,86,277,123
0,14,512,56,76,273,126
0,15,476,74,87,248,125
1,0,512,77,68,251,108
1,1,512,80,71,257,111
1,2,512,89,66,261,124
1,3,512,96,77,259,138
1,4,512,104,89,231,137
1,5,512,105,76,226,136
1,6,512,107,57,237,143
1,7,512,105,64,246,150
1,8,512,101,70,278,150
1,9,512,98,70,244,150
1,10,512,97,57,241,146
1,11,512,99,56,268,145
1,12,512,101,45,290,135
1,13,512,93,48,302,147
1,14,512,109,40,318,145
1,15,476,123,55,305,123
2,0,512,124,65,277,123
2,1,512,128,64,259,149
2,2,512,138,73,222,151
2,3,512,128,70,215,143
2,4,512,120,88,226,141
2,5,512,119,72,224,141
2,6,512,121,64,231,127
2,7,512,134,52,239,102
2,8,512,118,37,251,105
2,9,512,134,48,285,116
2,10,512,113,45,319,105
2,11,512,127,46,280,109
2,12,512,137,43,245,126
2,13,512,145,59,209,120
2,14,512,141,56,213,125
2,15,476,104,56,183,133
3,0,512,158,57,186,137
3,1,512,158,55,199,140
3,2,512,154,56,215,126
3,3,512,141,49,216,116
3,4,512,158,51,216,121
3,5,512,166,56,242,127
3,6,512,163,48,261,111
3,7,512,156,55,246,95
3,8,512,157,46,217,103
3,9,512,162,41,208,96
3,10,512,174,52,196,102
3,11,512,154,64,175,112
3,12,512,169,54,182,105
3,13,512,179,53,142,122
3,14,512,176,51,153,117
3,15,476,154,55,157,123
4,0,512,167,56,158,118
4,1,512,185,58,169,111
4,2,512,191,54,158,96
4,3,512,170,45,168,109
4,4,512,190,39,158,104
4,5,512,175,43,154,112
4,6,512,202,39,165,114
4,7,512,182,39,164,115
4,8,512,207,35,146,99
4,9,512,206,49,155,100
4,10,512,194,44,137,115
4,11,512,193,42,128,121
4,12,512,207,47,140,113
4,13,512,183,57,130,114
4,14,512,203,45,139,94
4,15,476,193,49,146,93
5,0,512,189,50,133,103
5,1,512,199,54,147,106
5,2,512,198,63,136,102
5,3,512,197,64,148,100
5,4,512,205,57,149,89
5,5,512,230,59,124,98
5,6,512,223,57,130,110
5,7,512,246,46,118,96
5,8,512,224,49,110,97
5,9,512,208,48,128,103
5,10,512,208,41,129,96
5,11,512,237,48,130,106
5,12,512,231,52,130,94
5,13,512,236,56,133,112
5,14,512,205,41,147,114
5,15,476,205,41,126,114
6,0,512,219,48,129,104
6,1,512,235,50,119,89
6,2,512,216,46,129,90
6,3,512,216,46,115,112
6,4,512,228,44,99,103
6,5,512,242,50,99,103
6,6,512,241,46,114,88
6,7,512,221,54,109,88
6,8,512,223,52,103,92
6,9,512,256,50,129,95
6,10,512,237,51,127,93
6,11,512,239,54,133,92
6,12,512,257,47,126,97
6,13,512,262,45,115,97
6,14,512,230,48,107,95
6,15,476,210,45,117,105
7,0,512,243,41,122,103
7,1,512,238,45,122,96
7,2,512,251,48,124,80
7,3,512,252,44,129,78
7,4,512,232,41,122,79
7,5,512,230,38,117,78
7,6,512,245,32,108,83
7,7,512,241,42,100,70
7,8,512,263,40,88,79
7,9,512,256,48,92,68
7,10,512,285,50,85,79
7,11,512,241,45,93,75
7,12,512,258,44,95,70
7,13,512,233,44,96,63
7,14,512,263,44,109,66
7,15,476,204,37,104,63
8,0,512,227,38,97,75
8,1,512,267,51,99,75
8,2,512,247,36,97,85
8,3,512,296,36,107,82
8,4,512,260,48,105,74
8,5,512,273,48,99,64
8,6,512,250,47,109,71
8,7,512,291,33,118,73
8,8,512,265,38,100,55
8,9,512,247,31,106,59
8,10,512,280,28,108,66
8,11,512,261,33,89,67
8,12,512,257,34,95,56
8,13,512,265,28,99,64
8,14,512,271,31,106,67
8,15,476,260,29,105,59
9,0,512,264,30,102,51
9,1,512,266,35,105,60
9,2,512,272,38,100,66
9,3,512,284,36,105,66
9,4,512,265,29,95,76
9,5,512,279,22,105,61
9,6,512,275,29,84,68
9,7,512,261,35,92,74
9,8,512,274,37,91,71
9,9,512,262,29,102,70
9,10,512,279,28,87,65
9,11,512,291,22,91,65
9,12,512,272,31,95,66
9,13,512,274,31,83,65
9,14,512,283,32,88,61
9,15,476,267,30,78,68
10,0,512,276,41,97,53
10,1,512,266,39,81,60
10,2,512,301,39,85,59
10,3,512,294,41,86,56
10,4,512,294,33,92,44
10,5,512,270,32,89,50
10,6,512,276,38,100,59
10,7,512,292,35,85,49
10,8,512,274,26,97,50
10,9,512,305,26,91,58
10,10,512,297,25,71,57
10,11,512,308,34,83,51
10,12,512,272,23,81,46
10,13,512,269,25,72,49
10,14,512,271,28,82,48
10,15,476,270,31,79,55
11,0,512,292,32,77,54
11,1,512,316,33,78,56
11,2,512,291,28,72,51
11,3,512,293,28,78,42
11,4,512,302,31,78,37
11,5,512,295,30,80,45
11,6,512,291,38,78,45
11,7,512,292,43,75,52
11,8,512,311,35,67,45
11,9,512,283,33,71,49
11,10,512,277,29,58,44
11,11,512,301,38,60,46
11,12,512,310,32,71,44
11,13,512,292,38,65,36
11,14,512,314,36,63,38
11,15,476,302,29,80,40
12,0,512,289,30,69,38
12,1,512,332,29,73,38
12,2,512,317,25,88,34
12,3,512,285,19,74,36
12,4,512,294,27,63,39
12,5,512,278,28,70,39
12,6,512,313,31,75,42
12,7,512,327,35,71,41
12,8,512,312,26,75,40
12,9,512,309,19,66,37
12,10,512,301,22,76,36
12,11,512,321,22,78,43
12,12,512,317,21,83,40
12,13,512,341,27,67,51
12,14,512,311,35,70,51
12,15,476,297,36,69,40
13,0,512,310,29,68,34
13,1,512,312,28,55,39
13,2,512,304,27,65,40
13,3,512,312,27,78,34
13,4,512,320,34,66,35
13,5,512,293,27,56,43
13,6,512,325,29,51,41
13,7,512,314,27,55,41
13,8,512,304,26,52,35
13,9,512,302,31,64,29
13,10,512,330,32,53,32
13,11,512,322,26,51,31
13,12,512,333,28,63,44
13,13,512,313,27,61,40
13,14,512,315,22,60,43
13,15,476,323,22,67,37
14,0,512,350,19,72,35
14,1,512,352,24,65,32
14,2,512,336,27,52,46
14,3,512,334,26,46,47
14,4,512,331,34,41,46
14,5,512,322,29,53,42
14,6,512,324,23,51,37
14,7,512,333,24,51,45
14,8,512,313,15,55,44
14,9,512,308,24,63,41
14,10,512,334,24,53,38
14,11,512,325,28,47,44
14,12,512,313,24,45,42
14,13,512,328,32,43,48
14,14,512,353,29,48,52
14,15,476,322,23,47,41
15,0,512,358,19,50,34
15,1,512,332,18,57,36
15,2,512,335,23,49,37
15,3,512,326,20,49,42
15,4,512,322,21,46,42
15,5,512,333,22,39,35
15,6,512,336,24,43,32
15,7,512,335,22,46,25
15,8,512,326,24,52,39
15,9,512,338,28,62,42
15,10,512,350,28,41,36
15,11,512,338,32,35,32
15,12,512,331,34,40,35
15,13,512,324,29,36,46
15,14,512,348,26,36,47
15,15,476,322,19,41,45
16,0,512,349,17,36,43
16,1,512,345,19,36,47
16,2,512,324,22,38,37
16,3,512,335,16,43,37
16,4,512,358,16,48,37
16,5,512,365,26,50,34
16,6,512,370,24,52,41
16,7,512,361,30,49,44
16,8,512,369,24,47,43
16,9,512,355,20,46,34
16,10,512,350,28,46,34
16,11,512,315,28,47,38
16,12,512,329,28,44,31
16,13,512,342,36,50,36
16,14,512,351,40,42,37
16,15,476,328,38,41,43
17,0,512,335,41,28,49
17,1,512,374,34,35,37
17,2,512,352,35,31,38
17,3,512,324,32,39,38
17,4,512,317,23,39,40
17,5,512,333,25,32,46
17,6,512,344,32,34,39
17,7,512,330,30,40,39
17,8,512,351,32,33,26
17,9,512,339,34,32,35
17,10,512,333,30,36,45
17,11,512,350,34,25,31
17,12,512,352,34,19,27
17,13,512,337,34,26,34
17,14,512,349,23,44,28
17,15,476,334,23,38,32
18,0,512,356,20,43,29
18,1,512,354,24,47,35
18,2,512,346,25,45,27
18,3,512,345,36,42,31
18,4,512,382,33,34,29
18,5,512,342,32,44,29
18,6,512,354,27,43,23
18,7,512,337,29,42,22
18,8,512,367,31,29,22
18,9,512,350,39,30,27
18,10,512,343,35,31,26
18,11,512,354,30,39,23
18,12,512,352,23,39,24
18,13,512,371,26,26,23
18,14,512,362,34,34,29
18,15,476,335,37,30,26
19,0,512,353,28,29,32
19,1,512,372,30,32,22
19,2,512,348,30,32,27
19,3,512,344,20,30,33
19,4,512,357,19,34,35
19,5,512,347,28,32,25
19,6,512,347,26,27,22
19,7,512,342,24,34,26
