Batch,Num trials,Number correct
0,512,331
1,512,430
2,512,430
3,512,437
4,512,421
5,512,443
6,512,429
7,512,422
8,512,431
9,512,434
10,512,420
11,512,425
12,512,436
13,512,431
14,512,428
15,512,417
16,512,421
17,512,429
18,512,438
19,272,231
