Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,28,154,36,43
0,1,512,37,232,38,50
0,2,512,34,234,41,57
0,3,512,21,236,48,56
0,4,512,21,203,38,44
0,5,512,28,190,36,41
0,6,512,22,186,35,49
0,7,512,26,175,37,39
0,8,512,25,167,42,33
0,9,512,30,159,38,28
0,10,512,36,146,40,25
0,11,512,46,132,48,25
0,12,512,23,131,43,34
0,13,512,55,129,44,32
0,14,512,67,125,47,32
0,15,476,45,120,48,22
1,0,512,52,127,53,19
1,1,512,54,122,58,26
1,2,512,52,125,55,26
1,3,512,53,127,57,13
1,4,512,64,129,60,19
1,5,512,42,128,57,14
1,6,512,39,118,56,18
1,7,512,54,132,62,23
1,8,512,74,124,63,19
1,9,512,69,119,69,18
1,10,512,66,130,54,19
1,11,512,75,125,47,18
1,12,512,72,128,46,10
1,13,512,75,132,44,16
1,14,512,55,126,52,19
1,15,476,55,146,63,19
2,0,512,93,145,60,21
2,1,512,81,129,65,25
2,2,512,80,110,64,25
2,3,512,73,115,60,27
2,4,512,88,131,59,22
2,5,512,92,120,61,21
2,6,512,93,116,57,20
2,7,512,110,124,52,13
2,8,512,106,105,41,18
2,9,512,67,105,52,22
2,10,512,85,116,56,21
2,11,512,84,117,61,24
2,12,512,98,117,57,25
2,13,512,131,108,69,22
2,14,512,142,114,67,31
2,15,476,112,123,52,27
3,0,512,140,115,52,26
3,1,512,145,123,53,21
3,2,512,119,130,52,23
3,3,512,136,134,56,19
3,4,512,134,127,63,22
3,5,512,121,126,65,21
3,6,512,142,117,65,23
3,7,512,112,115,60,22
3,8,512,147,139,59,21
3,9,512,146,127,52,24
3,10,512,151,107,57,29
3,11,512,162,120,53,26
3,12,512,143,143,54,26
3,13,512,163,137,49,32
3,14,512,152,145,49,35
3,15,476,148,128,56,27
4,0,512,151,110,56,25
4,1,512,150,113,51,34
4,2,512,111,92,46,27
4,3,512,120,115,43,26
4,4,512,141,115,37,24
4,5,512,151,118,45,30
4,6,512,146,115,44,34
4,7,512,175,106,50,30
4,8,512,200,108,48,30
4,9,512,156,110,46,30
4,10,512,171,118,52,27
4,11,512,154,105,46,25
4,12,512,140,91,38,24
4,13,512,173,83,38,31
4,14,512,143,103,39,27
4,15,476,138,100,33,31
5,0,512,156,119,24,33
5,1,512,151,93,28,35
5,2,512,166,98,32,35
5,3,512,172,97,27,38
5,4,512,161,94,26,38
5,5,512,166,94,30,39
5,6,512,173,99,35,29
5,7,512,176,93,43,28
5,8,512,165,90,40,28
5,9,512,165,80,33,25
5,10,512,173,87,43,32
5,11,512,189,98,40,42
5,12,512,184,104,32,35
5,13,512,180,106,43,31
5,14,512,214,120,41,32
5,15,476,182,115,31,30
6,0,512,213,101,38,28
6,1,512,214,93,36,32
6,2,512,194,110,40,33
6,3,512,185,112,41,29
6,4,512,185,104,45,23
6,5,512,207,104,50,23
6,6,512,191,96,35,26
6,7,512,195,94,33,26
6,8,512,215,101,33,21
6,9,512,208,107,42,23
6,10,512,216,97,31,26
6,11,512,207,89,30,21
6,12,512,219,94,36,26
6,13,512,181,94,36,24
6,14,512,195,94,33,26
6,15,476,154,98,33,21
7,0,512,196,103,23,24
7,1,512,189,85,25,14
7,2,512,204,84,26,25
7,3,512,222,93,26,26
7,4,512,194,111,23,25
7,5,512,201,121,23,25
7,6,512,237,109,21,27
7,7,512,217,95,20,32
7,8,512,199,91,24,23
7,9,512,228,92,32,22
7,10,512,213,102,29,23
7,11,512,209,91,25,28
7,12,512,203,106,20,25
7,13,512,204,101,21,23
7,14,512,203,95,22,31
7,15,476,213,102,26,26
8,0,512,208,118,23,33
8,1,512,236,108,31,27
