Batch,Num trials,Number correct
0,512,417
1,512,443
2,512,456
3,512,441
4,512,448
5,512,445
6,512,434
7,512,459
8,512,455
9,512,451
10,512,444
11,512,442
12,512,460
13,512,450
14,512,444
15,512,451
16,512,429
17,512,446
18,512,446
19,272,232
