Batch,Num trials,Number correct
0,512,433
1,512,453
2,512,458
3,512,460
4,512,451
5,512,458
6,512,451
7,512,475
8,512,457
9,512,462
10,512,461
11,512,445
12,512,452
13,512,462
14,512,460
15,512,451
16,512,442
17,512,459
18,512,453
19,272,237
