Epoch,Batch,Num trials,Number correct
0,0,512,22
0,1,512,22
0,2,512,24
0,3,512,42
0,4,512,36
0,5,512,60
0,6,512,48
0,7,512,71
0,8,512,70
0,9,512,79
0,10,512,96
0,11,512,88
0,12,512,116
0,13,512,98
0,14,512,86
0,15,476,110
1,0,512,119
1,1,512,110
1,2,512,99
1,3,512,114
1,4,512,129
1,5,512,144
1,6,512,150
1,7,512,142
1,8,512,148
1,9,512,181
1,10,512,127
1,11,512,155
1,12,512,161
1,13,512,169
1,14,512,164
1,15,476,159
2,0,512,186
2,1,512,188
2,2,512,199
2,3,512,199
2,4,512,195
2,5,512,228
2,6,512,221
2,7,512,217
2,8,512,203
2,9,512,193
2,10,512,208
2,11,512,211
2,12,512,213
2,13,512,210
2,14,512,230
2,15,476,191
3,0,512,233
3,1,512,216
3,2,512,231
3,3,512,224
3,4,512,221
3,5,512,215
3,6,512,241
3,7,512,250
3,8,512,220
3,9,512,244
3,10,512,233
3,11,512,218
3,12,512,249
3,13,512,252
3,14,512,255
3,15,476,248
4,0,512,257
4,1,512,267
4,2,512,256
4,3,512,247
4,4,512,271
4,5,512,246
4,6,512,223
4,7,512,201
4,8,512,245
4,9,512,268
4,10,512,288
4,11,512,255
4,12,512,270
4,13,512,258
4,14,512,256
4,15,476,213
5,0,512,268
5,1,512,247
5,2,512,239
5,3,512,279
5,4,512,263
5,5,512,279
5,6,512,290
5,7,512,280
5,8,512,268
5,9,512,307
5,10,512,307
5,11,512,256
5,12,512,267
5,13,512,268
5,14,512,282
5,15,476,273
6,0,512,281
6,1,512,286
6,2,512,293
6,3,512,317
6,4,512,316
6,5,512,279
6,6,512,264
6,7,512,271
6,8,512,257
6,9,512,273
6,10,512,298
6,11,512,312
6,12,512,284
6,13,512,274
6,14,512,315
6,15,476,262
7,0,512,300
7,1,512,291
7,2,512,301
7,3,512,306
7,4,512,297
7,5,512,319
7,6,512,296
7,7,512,303
7,8,512,306
7,9,512,295
7,10,512,319
7,11,512,291
7,12,512,291
7,13,512,328
7,14,512,328
7,15,476,267
8,0,512,286
8,1,512,335
8,2,512,337
8,3,512,320
8,4,512,295
8,5,512,306
8,6,512,300
8,7,512,282
8,8,512,308
8,9,512,275
8,10,512,284
8,11,512,293
8,12,512,303
8,13,512,294
8,14,512,297
8,15,476,279
9,0,512,334
9,1,512,336
9,2,512,302
9,3,512,289
9,4,512,283
9,5,512,286
9,6,512,323
9,7,512,317
9,8,512,323
9,9,512,362
9,10,512,312
9,11,512,326
9,12,512,330
9,13,512,356
9,14,512,317
9,15,476,272
10,0,512,307
10,1,512,321
10,2,512,300
10,3,512,352
10,4,512,350
10,5,512,333
10,6,512,341
10,7,512,331
10,8,512,338
10,9,512,336
10,10,512,355
10,11,512,334
10,12,512,346
10,13,512,332
10,14,512,317
10,15,476,319
11,0,512,351
11,1,512,378
11,2,512,338
11,3,512,351
11,4,512,352
11,5,512,353
11,6,512,372
11,7,512,376
11,8,512,359
11,9,512,360
11,10,512,365
11,11,512,373
11,12,512,353
11,13,512,336
11,14,512,341
11,15,476,298
12,0,512,363
12,1,512,347
12,2,512,351
12,3,512,355
12,4,512,348
12,5,512,360
12,6,512,369
12,7,512,370
12,8,512,347
12,9,512,366
12,10,512,371
12,11,512,397
12,12,512,350
12,13,512,343
12,14,512,360
12,15,476,342
13,0,512,384
13,1,512,370
13,2,512,340
13,3,512,378
13,4,512,351
13,5,512,341
13,6,512,345
13,7,512,340
13,8,512,334
13,9,512,365
13,10,512,362
13,11,512,354
13,12,512,352
13,13,512,366
13,14,512,386
13,15,476,341
14,0,512,363
14,1,512,372
14,2,512,373
14,3,512,349
14,4,512,353
14,5,512,327
14,6,512,359
14,7,512,375
14,8,512,356
14,9,512,366
14,10,512,368
14,11,512,385
14,12,512,388
14,13,512,338
14,14,512,317
14,15,476,325
15,0,512,376
15,1,512,360
15,2,512,350
15,3,512,337
15,4,512,339
15,5,512,342
15,6,512,379
15,7,512,319
15,8,512,351
15,9,512,340
15,10,512,361
15,11,512,327
15,12,512,363
15,13,512,369
15,14,512,373
15,15,476,336
16,0,512,380
16,1,512,370
16,2,512,333
16,3,512,359
16,4,512,391
16,5,512,390
16,6,512,357
16,7,512,365
16,8,512,394
16,9,512,369
16,10,512,328
16,11,512,350
16,12,512,371
16,13,512,383
16,14,512,384
16,15,476,321
17,0,512,358
17,1,512,379
17,2,512,411
17,3,512,390
17,4,512,389
17,5,512,372
17,6,512,371
17,7,512,391
17,8,512,394
17,9,512,388
17,10,512,368
17,11,512,392
17,12,512,416
17,13,512,383
17,14,512,427
17,15,476,359
18,0,512,397
18,1,512,391
18,2,512,371
18,3,512,391
18,4,512,369
18,5,512,359
18,6,512,406
18,7,512,407
18,8,512,382
18,9,512,375
18,10,512,397
18,11,512,375
18,12,512,344
18,13,512,359
18,14,512,347
18,15,476,313
19,0,512,355
19,1,512,390
19,2,512,385
19,3,512,387
19,4,512,379
19,5,512,369
19,6,512,341
19,7,512,364
19,8,512,398
19,9,512,407
19,10,512,392
