Batch,Num trials,Number correct
0,512,381
1,512,454
2,512,454
3,512,430
4,512,432
5,512,442
6,512,417
7,512,435
8,512,438
9,512,436
10,512,438
11,512,438
12,512,450
13,512,449
14,512,439
15,512,439
16,512,438
17,512,439
18,512,449
19,272,232
