Batch,Num trials,Number correct
0,512,439
1,512,480
2,512,473
3,512,463
4,512,471
5,512,471
6,512,464
7,512,466
8,512,479
9,512,471
10,512,470
11,512,469
12,512,465
13,512,482
14,512,473
15,512,478
16,512,475
17,512,477
18,512,470
19,272,248
