Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,25,54,51,37
0,1,512,24,72,71,69
0,2,512,34,79,85,85
0,3,512,35,81,107,104
0,4,512,42,75,120,119
0,5,512,50,82,131,137
0,6,512,40,80,122,146
0,7,512,54,73,128,170
0,8,512,37,55,141,179
0,9,512,33,54,144,177
0,10,512,23,59,145,191
0,11,512,46,65,145,208
0,12,512,41,50,159,204
0,13,512,46,52,156,214
0,14,512,43,57,163,216
0,15,476,43,50,169,213
1,0,512,46,43,196,221
1,1,512,64,39,194,219
1,2,512,68,50,195,225
1,3,512,70,47,176,213
1,4,512,73,42,174,216
1,5,512,65,28,188,213
1,6,512,80,28,183,218
1,7,512,84,29,191,220
1,8,512,93,39,181,235
1,9,512,89,40,201,227
1,10,512,88,40,197,212
1,11,512,99,36,197,219
1,12,512,82,41,203,219
1,13,512,82,48,182,226
1,14,512,94,41,186,222
1,15,476,77,39,192,217
2,0,512,80,47,181,213
2,1,512,83,32,199,204
2,2,512,106,33,209,204
2,3,512,78,40,196,208
2,4,512,91,37,194,205
2,5,512,87,31,191,211
2,6,512,80,32,186,201
2,7,512,110,27,198,200
2,8,512,112,27,206,195
2,9,512,96,38,223,202
2,10,512,107,34,206,187
2,11,512,103,27,194,183
2,12,512,100,26,181,188
2,13,512,107,28,202,194
2,14,512,99,34,170,203
2,15,476,97,27,171,197
3,0,512,124,22,174,198
3,1,512,103,33,157,188
3,2,512,105,35,160,196
3,3,512,112,29,155,199
3,4,512,93,34,173,204
3,5,512,93,24,186,191
3,6,512,123,27,209,179
3,7,512,113,33,200,183
3,8,512,121,21,198,183
3,9,512,124,20,171,186
3,10,512,116,27,173,184
3,11,512,130,31,167,185
3,12,512,133,23,170,174
3,13,512,116,26,153,180
3,14,512,123,24,145,173
3,15,476,116,34,157,173
4,0,512,131,24,136,174
4,1,512,136,25,147,171
4,2,512,139,33,150,177
4,3,512,139,25,147,152
4,4,512,134,32,164,153
4,5,512,125,32,157,152
4,6,512,139,22,151,148
4,7,512,141,26,136,128
4,8,512,142,26,142,141
4,9,512,143,30,158,140
4,10,512,148,32,152,133
4,11,512,159,30,150,125
4,12,512,162,24,138,129
4,13,512,164,28,109,144
4,14,512,142,28,106,136
4,15,476,136,32,108,130
5,0,512,147,25,104,127
5,1,512,176,29,112,133
5,2,512,172,20,111,122
5,3,512,162,24,109,110
5,4,512,154,30,113,104
5,5,512,143,26,88,109
5,6,512,175,39,68,106
5,7,512,174,20,76,107
5,8,512,160,17,80,110
5,9,512,170,22,75,98
5,10,512,171,23,83,99
5,11,512,161,24,87,93
5,12,512,179,21,89,93
5,13,512,176,26,72,95
5,14,512,166,23,73,86
5,15,476,172,28,81,81
6,0,512,177,19,66,82
6,1,512,195,27,79,88
6,2,512,193,35,85,83
6,3,512,205,28,73,77
6,4,512,209,28,85,84
6,5,512,200,34,90,77
6,6,512,214,29,79,75
6,7,512,225,23,96,63
6,8,512,207,22,81,73
6,9,512,178,20,80,84
6,10,512,201,25,69,87
6,11,512,198,23,65,78
6,12,512,200,19,90,85
6,13,512,221,14,101,80
6,14,512,246,25,98,66
6,15,476,175,22,76,66
7,0,512,204,23,73,78
7,1,512,213,24,76,75
7,2,512,218,19,64,70
7,3,512,225,17,69,59
7,4,512,206,18,73,64
7,5,512,228,21,66,62
7,6,512,217,28,62,66
7,7,512,211,17,67,55
7,8,512,209,29,58,58
7,9,512,223,29,57,70
7,10,512,210,16,62,65
7,11,512,208,21,57,62
7,12,512,202,23,76,73
7,13,512,220,20,65,73
7,14,512,210,17,59,77
7,15,476,209,18,57,73
8,0,512,230,22,56,64
8,1,512,262,20,54,64
8,2,512,232,21,57,59
8,3,512,230,21,61,60
8,4,512,229,22,54,62
8,5,512,223,26,53,54
8,6,512,216,23,62,48
8,7,512,200,18,61,46
8,8,512,203,21,69,44
8,9,512,196,21,64,50
8,10,512,206,22,57,60
8,11,512,211,29,49,60
8,12,512,215,28,51,72
8,13,512,242,21,48,57
8,14,512,232,17,41,45
8,15,476,220,17,47,48
9,0,512,227,14,49,48
9,1,512,233,13,49,50
9,2,512,260,11,51,62
9,3,512,231,21,45,55
9,4,512,227,14,55,51
9,5,512,230,18,53,53
9,6,512,238,13,52,51
9,7,512,225,22,51,46
9,8,512,231,21,60,42
9,9,512,254,10,60,43
9,10,512,240,12,48,43
9,11,512,250,25,45,51
9,12,512,233,21,48,59
9,13,512,216,22,42,51
9,14,512,258,18,39,57
9,15,476,241,20,45,48
10,0,512,255,16,51,54
10,1,512,244,19,44,50
10,2,512,249,26,40,56
10,3,512,258,34,44,57
10,4,512,251,24,47,52
10,5,512,257,20,51,57
10,6,512,262,29,48,59
10,7,512,265,23,37,50
10,8,512,268,21,31,44
10,9,512,273,22,39,43
10,10,512,247,25,54,32
10,11,512,254,19,54,37
10,12,512,255,13,51,39
10,13,512,266,15,49,41
10,14,512,269,15,43,47
10,15,476,243,19,47,44
11,0,512,274,21,55,41
11,1,512,277,16,35,36
11,2,512,283,18,39,37
11,3,512,267,24,44,44
11,4,512,268,16,38,39
11,5,512,275,18,38,41
11,6,512,263,16,39,42
11,7,512,273,22,33,40
11,8,512,271,20,36,32
11,9,512,264,21,37,26
11,10,512,272,24,40,42
11,11,512,272,21,36,44
11,12,512,264,22,39,40
11,13,512,275,20,38,45
11,14,512,279,14,45,38
11,15,476,251,16,42,32
12,0,512,280,17,41,34
12,1,512,281,17,34,33
12,2,512,270,10,36,31
12,3,512,277,14,29,26
12,4,512,275,19,35,34
12,5,512,262,16,33,29
12,6,512,277,17,43,29
12,7,512,299,17,35,26
12,8,512,293,13,31,26
12,9,512,309,12,29,34
12,10,512,280,9,30,34
12,11,512,301,12,32,33
12,12,512,279,15,22,35
12,13,512,281,14,28,38
12,14,512,307,14,41,42
12,15,476,280,12,39,39
13,0,512,305,13,38,35
13,1,512,292,13,24,34
13,2,512,277,11,32,41
13,3,512,308,11,39,38
13,4,512,281,15,31,39
13,5,512,293,17,25,38
13,6,512,279,18,29,35
13,7,512,283,20,27,32
13,8,512,310,16,30,35
13,9,512,279,10,31,37
13,10,512,306,16,30,40
13,11,512,291,13,32,44
13,12,512,307,10,33,38
13,13,512,303,15,38,34
13,14,512,309,15,38,33
13,15,476,293,17,25,30
14,0,512,318,13,39,38
14,1,512,330,9,35,29
14,2,512,300,11,21,29
14,3,512,303,13,27,30
14,4,512,303,15,30,31
14,5,512,315,20,29,26
14,6,512,292,14,31,40
14,7,512,287,19,28,35
14,8,512,273,18,30,26
14,9,512,309,13,30,30
14,10,512,310,11,30,28
14,11,512,302,13,22,25
14,12,512,319,9,24,28
14,13,512,308,12,33,29
14,14,512,320,14,26,29
14,15,476,292,17,36,29
15,0,512,312,15,44,24
15,1,512,319,18,38,23
15,2,512,322,15,40,26
15,3,512,309,14,38,32
15,4,512,329,9,33,27
15,5,512,295,15,31,22
15,6,512,310,17,35,25
15,7,512,323,17,29,21
15,8,512,328,17,26,29
15,9,512,347,11,33,31
15,10,512,324,17,33,24
15,11,512,327,19,34,21
15,12,512,310,22,38,17
15,13,512,340,18,33,26
15,14,512,303,13,28,24
15,15,476,295,16,24,26
16,0,512,321,18,28,29
16,1,512,335,23,20,25
16,2,512,324,19,23,16
16,3,512,331,22,28,22
16,4,512,326,13,22,20
16,5,512,338,15,24,22
16,6,512,323,18,29,25
16,7,512,335,19,28,30
16,8,512,337,14,22,35
16,9,512,353,13,19,34
16,10,512,337,11,29,26
16,11,512,343,9,21,20
16,12,512,329,12,21,17
16,13,512,315,17,17,20
16,14,512,302,16,23,20
16,15,476,284,17,28,24
17,0,512,339,13,19,21
17,1,512,320,19,21,16
17,2,512,321,20,18,19
17,3,512,318,14,20,24
17,4,512,340,11,29,23
17,5,512,335,11,21,16
17,6,512,327,10,18,19
17,7,512,341,8,22,21
17,8,512,345,9,20,17
17,9,512,339,9,21,20
17,10,512,347,10,15,18
17,11,512,331,9,19,14
17,12,512,332,9,20,14
17,13,512,343,12,21,13
17,14,512,312,9,21,12
17,15,476,301,13,20,21
18,0,512,348,11,18,19
18,1,512,340,13,17,14
18,2,512,358,14,26,13
18,3,512,327,15,28,16
18,4,512,344,8,24,16
18,5,512,336,11,25,14
18,6,512,328,15,29,14
18,7,512,336,12,22,17
18,8,512,376,15,20,21
18,9,512,343,13,24,20
18,10,512,348,15,18,15
18,11,512,357,10,24,20
18,12,512,337,7,18,21
18,13,512,355,7,15,19
18,14,512,340,13,21,20
18,15,476,329,16,18,18
19,0,512,339,18,18,17
19,1,512,351,17,20,21
19,2,512,349,13,18,20
19,3,512,332,9,22,20
19,4,512,336,8,16,21
19,5,512,347,13,19,19
19,6,512,336,21,22,17
19,7,512,329,12,25,14
19,8,512,355,11,20,14
19,9,512,337,11,24,7
19,10,512,342,14,26,10
19,11,512,348,10,22,13
19,12,512,341,7,24,12
19,13,512,324,10,22,5
19,14,512,367,7,28,9
19,15,476,326,7,27,7
20,0,512,369,4,20,8
20,1,512,337,7,17,14
20,2,512,352,11,16,13
20,3,512,339,9,22,14
20,4,512,342,9,17,11
20,5,512,349,12,20,13
20,6,512,363,9,19,20
20,7,512,358,13,21,21
20,8,512,351,13,18,12
20,9,512,346,11,20,14
20,10,512,331,7,25,18
20,11,512,339,9,19,21
20,12,512,306,9,22,13
20,13,512,338,8,19,10
20,14,512,368,9,16,11
20,15,476,348,10,23,13
21,0,512,384,13,21,13
21,1,512,362,9,24,14
21,2,512,343,12,17,18
21,3,512,349,17,17,15
21,4,512,353,17,18,10
21,5,512,356,22,24,11
21,6,512,341,17,23,18
21,7,512,356,17,23,13
21,8,512,357,15,21,14
21,9,512,367,9,21,19
21,10,512,356,6,17,20
21,11,512,356,6,21,23
21,12,512,357,10,18,18
21,13,512,355,7,14,17
21,14,512,347,6,18,19
21,15,476,318,7,19,17
22,0,512,342,11,21,14
22,1,512,354,15,26,14
22,2,512,368,15,24,14
22,3,512,380,12,25,18
22,4,512,368,11,25,18
22,5,512,372,11,20,19
22,6,512,374,11,21,16
22,7,512,366,13,12,11
22,8,512,360,6,16,11
22,9,512,343,7,18,15
22,10,512,361,11,19,14
22,11,512,345,11,15,16
22,12,512,359,4,14,13
22,13,512,381,6,14,16
22,14,512,327,6,11,16
