Batch,Num trials,Number correct
0,512,419
1,512,465
2,512,472
3,512,463
4,512,458
5,512,471
6,512,455
7,512,463
8,512,471
9,512,470
10,512,466
11,512,465
12,512,461
13,512,464
14,512,466
15,512,467
16,512,463
17,512,467
18,512,461
19,272,245
