Batch,Num trials,Number correct
0,512,433
1,512,458
2,512,457
3,512,452
4,512,462
5,512,467
6,512,439
7,512,451
8,512,463
9,512,456
10,512,452
11,512,456
12,512,460
13,512,470
14,512,459
15,512,456
16,512,465
17,512,450
18,512,461
19,272,237
