Batch,Num trials,Number correct
0,512,443
1,512,473
2,512,483
3,512,471
4,512,469
5,512,470
6,512,457
7,512,474
8,512,470
9,512,470
10,512,471
11,512,472
12,512,470
13,512,478
14,512,471
15,512,469
16,512,479
17,512,470
18,512,465
19,272,244
