Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,28,108,97,52
0,1,512,17,140,127,82
0,2,512,32,133,149,110
0,3,512,28,130,160,119
0,4,512,40,133,169,132
0,5,512,38,118,186,143
0,6,512,54,99,188,121
0,7,512,42,98,180,106
0,8,512,57,104,196,115
0,9,512,48,85,230,121
0,10,512,53,109,249,103
0,11,512,59,102,253,94
0,12,512,62,102,254,111
0,13,512,55,87,264,113
0,14,512,50,84,275,110
0,15,476,67,78,264,122
1,0,512,80,83,265,119
1,1,512,80,79,254,120
1,2,512,90,72,237,131
1,3,512,106,71,261,131
1,4,512,80,48,273,147
1,5,512,119,53,272,136
1,6,512,82,67,271,128
1,7,512,98,59,257,147
1,8,512,89,70,275,142
1,9,512,99,57,283,140
1,10,512,99,49,275,149
1,11,512,88,52,285,155
1,12,512,87,43,273,134
1,13,512,116,54,280,140
1,14,512,117,57,291,154
1,15,476,103,55,273,147
2,0,512,115,60,251,142
2,1,512,119,66,237,157
2,2,512,135,62,194,164
2,3,512,133,61,208,160
2,4,512,144,82,205,142
2,5,512,124,52,220,132
2,6,512,144,54,218,140
2,7,512,127,46,225,133
2,8,512,133,55,257,125
2,9,512,119,57,257,129
2,10,512,138,45,253,135
2,11,512,139,65,242,128
2,12,512,123,71,219,119
2,13,512,142,62,211,116
2,14,512,146,64,214,118
2,15,476,124,62,205,118
3,0,512,150,55,208,117
3,1,512,148,60,197,122
3,2,512,172,69,208,102
3,3,512,153,62,206,107
3,4,512,151,56,213,109
3,5,512,140,68,234,114
3,6,512,154,50,220,106
3,7,512,158,59,216,106
3,8,512,163,56,229,92
3,9,512,166,58,222,114
3,10,512,172,52,212,118
3,11,512,173,53,182,104
3,12,512,189,56,188,103
3,13,512,166,58,195,105
3,14,512,165,58,201,115
3,15,476,156,66,208,110
4,0,512,176,64,205,119
4,1,512,196,55,208,114
4,2,512,168,60,168,114
4,3,512,174,47,172,102
4,4,512,183,48,165,98
4,5,512,187,54,179,111
4,6,512,194,53,189,102
4,7,512,185,45,190,102
4,8,512,169,39,174,102
4,9,512,185,44,174,91
4,10,512,185,46,162,99
4,11,512,185,43,161,101
4,12,512,202,44,154,87
4,13,512,194,55,144,96
4,14,512,195,59,153,101
4,15,476,189,50,156,102
5,0,512,212,50,151,94
5,1,512,194,53,141,102
5,2,512,217,44,131,104
5,3,512,192,37,112,94
5,4,512,215,46,115,97
5,5,512,217,54,117,100
5,6,512,195,44,131,110
5,7,512,215,51,136,104
5,8,512,232,59,128,112
5,9,512,208,44,125,83
5,10,512,190,38,121,81
5,11,512,193,54,132,90
5,12,512,209,39,143,91
5,13,512,209,33,121,93
5,14,512,238,42,129,91
5,15,476,204,44,110,107
6,0,512,222,46,107,113
6,1,512,220,56,98,113
6,2,512,219,61,98,109
6,3,512,216,55,107,92
6,4,512,237,35,107,107
6,5,512,212,40,96,111
6,6,512,225,60,116,97
6,7,512,245,53,116,97
6,8,512,268,44,117,98
6,9,512,230,47,128,93
6,10,512,217,39,124,92
6,11,512,204,49,106,102
6,12,512,209,51,102,117
6,13,512,234,33,99,104
6,14,512,226,45,94,99
6,15,476,206,49,107,106
7,0,512,232,41,103,101
7,1,512,238,43,101,80
7,2,512,242,48,116,76
7,3,512,234,41,99,81
7,4,512,239,40,76,73
7,5,512,220,45,90,78
7,6,512,244,44,90,85
7,7,512,231,42,94,80
7,8,512,250,40,95,81
7,9,512,257,32,88,85
7,10,512,258,29,98,83
7,11,512,273,47,119,71
7,12,512,257,52,116,66
7,13,512,267,45,110,74
7,14,512,250,40,111,75
7,15,476,236,47,104,83
8,0,512,268,49,90,87
8,1,512,244,42,89,86
8,2,512,215,49,90,90
8,3,512,239,45,103,74
8,4,512,240,42,101,82
8,5,512,263,40,102,80
8,6,512,238,36,92,80
8,7,512,237,34,91,84
8,8,512,260,37,97,75
8,9,512,289,39,102,72
8,10,512,255,41,98,81
8,11,512,253,34,87,74
8,12,512,252,28,85,68
8,13,512,276,37,86,61
8,14,512,268,37,75,52
8,15,476,229,35,74,62
9,0,512,268,33,87,53
9,1,512,278,30,91,47
9,2,512,256,35,96,58
9,3,512,243,35,96,49
9,4,512,245,33,86,48
9,5,512,237,45,83,56
9,6,512,243,51,89,52
9,7,512,283,41,89,49
9,8,512,258,30,89,62
9,9,512,272,40,97,50
9,10,512,247,36,88,51
9,11,512,245,41,77,56
9,12,512,256,33,85,60
9,13,512,288,27,75,56
9,14,512,289,33,85,63
9,15,476,267,36,84,49
10,0,512,290,33,86,47
10,1,512,289,32,84,42
10,2,512,289,30,87,47
10,3,512,292,33,84,49
10,4,512,284,44,90,46
10,5,512,269,41,91,61
10,6,512,256,35,88,63
10,7,512,286,41,76,54
10,8,512,298,42,69,56
10,9,512,292,32,70,54
10,10,512,285,36,80,57
10,11,512,279,33,71,56
10,12,512,307,33,62,57
10,13,512,294,30,73,53
10,14,512,298,25,69,61
10,15,476,284,23,73,56
11,0,512,279,33,73,51
11,1,512,272,30,72,49
11,2,512,303,34,76,45
11,3,512,301,32,68,56
11,4,512,299,25,77,47
11,5,512,263,34,84,44
11,6,512,278,31,79,42
11,7,512,278,23,73,35
11,8,512,296,23,75,31
11,9,512,277,29,72,37
11,10,512,297,30,67,40
11,11,512,308,20,70,48
11,12,512,325,25,71,48
11,13,512,302,31,74,53
11,14,512,295,25,63,56
11,15,476,279,30,73,56
12,0,512,280,24,64,44
12,1,512,283,26,72,39
12,2,512,311,38,68,43
12,3,512,310,37,57,41
12,4,512,312,39,66,43
12,5,512,307,33,71,39
12,6,512,297,34,79,37
12,7,512,301,29,77,40
12,8,512,279,29,58,37
12,9,512,286,36,70,38
12,10,512,303,28,73,37
12,11,512,301,41,71,46
12,12,512,319,33,78,45
12,13,512,300,27,74,40
12,14,512,319,25,51,34
12,15,476,278,22,54,40
13,0,512,304,25,59,40
13,1,512,340,28,66,48
13,2,512,303,28,55,42
13,3,512,304,30,56,49
13,4,512,316,27,58,67
13,5,512,299,31,58,53
13,6,512,330,31,51,50
13,7,512,310,35,58,48
13,8,512,298,35,59,37
13,9,512,316,29,56,42
13,10,512,319,30,54,40
13,11,512,332,28,52,43
13,12,512,326,30,46,31
13,13,512,319,32,53,39
13,14,512,326,24,56,46
13,15,476,313,24,50,40
14,0,512,332,37,46,38
14,1,512,333,39,46,36
14,2,512,315,35,48,40
14,3,512,324,32,57,36
14,4,512,293,27,50,40
14,5,512,299,26,64,46
14,6,512,353,26,62,32
14,7,512,319,33,63,33
14,8,512,340,30,48,39
14,9,512,327,34,38,34
14,10,512,308,27,44,32
14,11,512,335,25,40,27
14,12,512,289,26,31,28
14,13,512,327,30,38,37
14,14,512,323,29,41,26
14,15,476,314,32,49,28
15,0,512,338,26,46,27
15,1,512,350,26,48,32
15,2,512,320,28,47,29
15,3,512,341,25,38,32
15,4,512,312,27,38,38
15,5,512,323,37,41,38
15,6,512,328,37,42,39
15,7,512,351,28,52,39
15,8,512,335,24,45,36
15,9,512,335,23,52,39
15,10,512,304,25,55,40
15,11,512,327,27,42,41
15,12,512,317,30,54,37
15,13,512,340,33,63,41
15,14,512,331,26,52,34
15,15,476,308,32,44,40
16,0,512,319,31,51,42
16,1,512,333,40,38,46
16,2,512,327,29,34,48
16,3,512,333,24,39,46
16,4,512,325,30,38,44
16,5,512,349,29,36,49
16,6,512,338,35,30,37
16,7,512,338,28,45,40
16,8,512,339,24,38,29
16,9,512,353,24,51,27
16,10,512,348,36,47,30
16,11,512,335,32,45,31
16,12,512,348,27,49,35
16,13,512,362,22,44,29
16,14,512,361,27,44,27
16,15,476,335,25,50,30
17,0,512,346,25,38,33
17,1,512,360,18,44,25
17,2,512,350,22,44,38
17,3,512,358,36,54,35
17,4,512,349,31,56,19
17,5,512,340,23,52,25
17,6,512,365,26,41,42
17,7,512,345,34,33,39
17,8,512,342,36,25,34
17,9,512,348,31,38,33
17,10,512,352,35,33,35
17,11,512,322,37,27,47
17,12,512,328,29,40,40
17,13,512,348,27,47,34
17,14,512,337,25,38,33
17,15,476,321,31,36,31
18,0,512,353,29,37,33
18,1,512,349,27,39,25
18,2,512,353,28,37,24
18,3,512,364,29,33,26
18,4,512,357,28,32,28
18,5,512,361,21,38,27
18,6,512,346,32,32,30
18,7,512,341,36,32,30
18,8,512,351,34,33,26
18,9,512,333,28,27,24
18,10,512,344,26,35,27
18,11,512,339,21,37,27
18,12,512,355,23,32,24
18,13,512,357,30,27,26
18,14,512,361,24,31,24
18,15,476,321,25,36,26
19,0,512,365,41,37,30
19,1,512,361,33,35,31
19,2,512,362,38,29,28
19,3,512,362,43,34,26
19,4,512,349,43,36,23
19,5,512,351,31,41,28
19,6,512,350,34,25,27
19,7,512,351,28,32,30
