Batch,Num trials,Number correct
0,512,452
1,512,472
2,512,473
3,512,475
4,512,469
5,512,465
6,512,454
7,512,467
8,512,470
9,512,466
10,512,469
11,512,463
12,512,471
13,512,472
14,512,468
15,512,465
16,512,463
17,512,476
18,512,471
19,272,250
