Batch,Num trials,Number correct
0,512,323
1,512,418
2,512,410
3,512,414
4,512,426
5,512,418
6,512,399
7,512,416
8,512,418
9,512,402
10,512,420
11,512,410
12,512,425
13,512,418
14,512,416
15,512,432
16,512,413
17,512,419
18,512,415
19,272,233
