Batch,Num trials,Number correct
0,512,429
1,512,420
2,512,446
3,512,457
4,512,446
5,512,451
6,512,443
7,512,454
8,512,445
9,512,452
10,512,454
11,512,442
12,512,435
13,512,448
14,512,452
15,512,446
16,512,451
17,512,448
18,512,448
19,272,236
