Batch,Num trials,Number correct
0,512,412
1,512,432
2,512,450
3,512,454
4,512,441
5,512,450
6,512,442
7,512,456
8,512,441
9,512,462
10,512,448
11,512,454
12,512,434
13,512,439
14,512,451
15,512,449
16,512,448
17,512,440
18,512,439
19,272,234
