Batch,Num trials,Number correct
0,512,415
1,512,423
2,512,454
3,512,441
4,512,434
5,512,449
6,512,434
7,512,442
8,512,447
9,512,462
10,512,443
11,512,456
12,512,429
13,512,439
14,512,439
15,512,448
16,512,448
17,512,446
18,512,448
19,272,233
