Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,20,43,39,82
0,1,512,21,76,65,142
0,2,512,22,76,71,185
0,3,512,28,72,83,218
0,4,512,28,84,102,255
0,5,512,24,78,117,272
0,6,512,31,68,116,306
0,7,512,28,64,115,324
0,8,512,31,67,120,327
0,9,512,34,69,124,336
0,10,512,32,81,136,334
0,11,512,46,61,134,332
0,12,512,41,75,143,347
0,13,512,43,62,141,351
0,14,512,36,53,135,350
0,15,476,24,47,139,343
1,0,512,44,54,141,324
1,1,512,35,55,121,335
1,2,512,52,58,133,343
1,3,512,58,62,134,336
1,4,512,57,60,148,352
1,5,512,59,50,162,340
1,6,512,63,47,186,347
1,7,512,82,41,200,366
1,8,512,75,47,206,367
1,9,512,77,44,189,364
1,10,512,73,39,210,333
1,11,512,68,45,207,325
1,12,512,96,36,216,321
1,13,512,94,33,225,329
1,14,512,100,37,213,340
1,15,476,100,39,208,329
2,0,512,94,46,199,325
2,1,512,115,32,181,351
2,2,512,107,26,165,328
2,3,512,107,35,166,319
2,4,512,117,39,152,319
2,5,512,113,30,147,301
2,6,512,100,31,163,301
2,7,512,113,28,168,306
2,8,512,112,34,170,300
2,9,512,120,34,160,318
2,10,512,93,37,153,315
2,11,512,127,35,154,306
2,12,512,99,24,162,308
2,13,512,111,28,173,303
2,14,512,101,36,168,296
2,15,476,118,36,159,298
3,0,512,115,31,146,282
3,1,512,121,28,153,272
3,2,512,104,27,155,277
3,3,512,135,28,141,292
3,4,512,151,30,152,295
3,5,512,112,21,141,265
3,6,512,128,25,127,277
3,7,512,122,21,139,294
3,8,512,135,26,135,276
3,9,512,114,22,135,242
3,10,512,119,25,139,254
3,11,512,121,32,137,281
3,12,512,116,22,120,272
3,13,512,143,25,123,280
3,14,512,138,28,114,265
3,15,476,129,24,114,259
4,0,512,159,26,119,272
4,1,512,164,25,125,251
4,2,512,154,21,127,228
4,3,512,147,25,107,230
4,4,512,161,19,103,256
4,5,512,143,18,109,239
4,6,512,163,23,122,253
4,7,512,165,14,117,222
4,8,512,162,23,103,209
4,9,512,166,34,110,228
4,10,512,155,28,103,217
4,11,512,192,35,90,201
4,12,512,163,36,88,222
4,13,512,152,32,76,202
4,14,512,161,38,82,207
4,15,476,163,31,100,203
5,0,512,156,33,89,183
5,1,512,186,29,92,201
5,2,512,199,28,92,200
5,3,512,159,21,85,192
5,4,512,177,23,91,205
5,5,512,176,23,93,222
5,6,512,178,21,101,203
5,7,512,184,26,86,199
5,8,512,173,22,77,201
5,9,512,173,28,79,210
5,10,512,185,31,80,221
5,11,512,172,24,67,217
5,12,512,190,30,61,196
5,13,512,197,30,67,211
5,14,512,175,24,76,198
5,15,476,164,29,75,188
6,0,512,175,32,78,193
6,1,512,222,27,71,196
6,2,512,179,31,65,193
6,3,512,198,27,79,191
6,4,512,206,26,75,175
6,5,512,189,22,82,195
6,6,512,189,27,92,193
6,7,512,198,24,91,188
6,8,512,214,22,82,169
6,9,512,213,26,73,168
6,10,512,194,24,60,170
6,11,512,204,21,68,159
6,12,512,220,26,63,148
6,13,512,187,23,75,155
6,14,512,218,22,72,163
6,15,476,192,25,77,167
7,0,512,223,22,82,162
7,1,512,213,23,79,145
7,2,512,211,19,67,143
7,3,512,193,19,68,145
7,4,512,220,21,71,139
7,5,512,233,24,54,151
7,6,512,214,24,52,142
7,7,512,221,21,51,132
7,8,512,211,26,50,137
7,9,512,198,26,56,134
7,10,512,219,26,60,135
7,11,512,226,26,60,136
7,12,512,221,26,65,143
7,13,512,217,22,55,153
7,14,512,231,28,60,132
7,15,476,213,25,65,128
8,0,512,229,21,56,132
8,1,512,234,26,51,131
8,2,512,235,22,52,130
8,3,512,227,20,61,123
8,4,512,222,20,58,126
8,5,512,247,22,60,123
8,6,512,246,21,59,119
8,7,512,237,17,55,117
8,8,512,239,21,44,116
8,9,512,224,24,37,125
8,10,512,247,21,44,123
8,11,512,236,21,41,113
8,12,512,237,21,51,121
8,13,512,224,19,53,129
8,14,512,247,26,47,121
8,15,476,250,20,43,123
9,0,512,263,26,39,126
9,1,512,251,19,39,124
9,2,512,278,16,34,121
9,3,512,228,19,39,116
