Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,21,172,32,55
0,1,512,24,243,34,65
0,2,512,23,308,34,60
0,3,512,38,313,32,74
0,4,512,26,270,37,74
0,5,512,21,252,41,66
0,6,512,26,241,39,60
0,7,512,26,235,35,61
0,8,512,50,232,29,51
0,9,512,45,222,34,64
0,10,512,40,206,39,56
0,11,512,24,177,42,48
0,12,512,41,164,40,41
0,13,512,32,150,32,42
0,14,512,18,162,32,43
0,15,476,36,142,34,36
1,0,512,34,154,34,38
1,1,512,18,153,41,41
1,2,512,29,126,45,36
1,3,512,58,127,46,36
1,4,512,57,133,44,32
1,5,512,60,134,39,28
1,6,512,59,114,37,30
1,7,512,53,123,36,22
1,8,512,72,133,51,17
1,9,512,43,133,40,19
1,10,512,60,131,44,19
1,11,512,53,102,51,23
1,12,512,62,94,50,17
1,13,512,69,108,45,21
1,14,512,74,130,44,22
1,15,476,81,116,49,23
2,0,512,84,122,49,25
2,1,512,80,112,55,30
2,2,512,88,111,59,29
2,3,512,59,118,51,28
2,4,512,83,127,43,25
2,5,512,93,116,42,22
2,6,512,92,110,50,16
2,7,512,67,113,43,22
2,8,512,89,118,48,24
2,9,512,102,129,54,25
2,10,512,89,114,44,24
2,11,512,78,127,50,29
2,12,512,60,125,53,23
2,13,512,67,141,55,27
2,14,512,96,145,56,33
2,15,476,83,159,53,31
3,0,512,101,135,60,17
3,1,512,102,115,55,17
3,2,512,91,132,60,27
3,3,512,97,117,58,23
3,4,512,87,99,47,18
3,5,512,109,117,42,19
3,6,512,120,114,44,20
3,7,512,133,117,54,20
3,8,512,109,113,55,18
3,9,512,101,113,51,23
3,10,512,97,91,57,23
3,11,512,107,102,42,28
3,12,512,110,117,42,22
3,13,512,128,110,31,25
3,14,512,122,92,38,27
3,15,476,110,85,50,26
4,0,512,128,86,51,22
4,1,512,113,95,51,20
4,2,512,111,99,48,21
4,3,512,118,93,49,21
4,4,512,101,100,54,23
4,5,512,118,95,65,29
4,6,512,128,110,59,32
4,7,512,129,114,48,30
4,8,512,144,111,44,20
4,9,512,154,106,35,22
4,10,512,134,106,32,28
4,11,512,121,118,41,36
4,12,512,138,120,29,38
4,13,512,146,99,30,26
4,14,512,136,113,26,18
4,15,476,172,119,32,30
5,0,512,134,87,38,24
5,1,512,150,93,35,25
5,2,512,139,80,30,19
5,3,512,125,89,34,29
5,4,512,125,73,33,28
5,5,512,133,102,42,29
5,6,512,158,120,40,33
5,7,512,180,116,33,32
5,8,512,162,111,35,34
5,9,512,130,97,46,30
5,10,512,163,91,41,31
5,11,512,145,87,36,24
5,12,512,152,102,42,21
5,13,512,150,90,41,28
5,14,512,144,97,40,27
5,15,476,137,105,36,32
6,0,512,179,103,32,23
6,1,512,164,82,26,21
6,2,512,160,84,29,27
6,3,512,156,93,33,28
6,4,512,157,95,33,23
6,5,512,155,87,31,23
6,6,512,169,98,38,22
6,7,512,179,94,31,22
6,8,512,160,101,28,29
6,9,512,153,98,38,27
6,10,512,164,100,29,26
6,11,512,153,92,21,27
6,12,512,193,81,32,31
6,13,512,171,79,25,30
6,14,512,170,92,29,15
6,15,476,169,78,29,24
7,0,512,205,80,36,27
7,1,512,202,79,35,26
7,2,512,197,94,26,20
7,3,512,155,95,30,19
7,4,512,174,85,33,18
7,5,512,183,101,27,14
7,6,512,164,98,23,12
7,7,512,182,99,26,20
7,8,512,185,99,29,23
7,9,512,184,86,19,21
7,10,512,189,95,20,27
7,11,512,182,98,25,22
7,12,512,195,110,23,20
7,13,512,219,94,18,21
7,14,512,191,96,24,22
7,15,476,185,108,26,27
8,0,512,191,106,27,19
8,1,512,208,88,23,22
8,2,512,215,90,29,29
8,3,512,187,104,30,17
8,4,512,180,90,31,20
8,5,512,180,78,34,24
8,6,512,151,74,30,24
8,7,512,183,76,22,28
8,8,512,198,74,21,17
8,9,512,197,77,21,21
8,10,512,191,82,15,26
8,11,512,213,91,24,26
8,12,512,221,78,25,26
8,13,512,201,86,27,23
8,14,512,226,94,21,19
8,15,476,204,99,14,19
9,0,512,242,85,16,17
9,1,512,218,81,11,19
9,2,512,196,80,13,16
9,3,512,204,79,21,22
9,4,512,201,78,24,23
9,5,512,212,79,23,23
