Batch,Num trials,Number correct
0,512,429
1,512,461
2,512,455
3,512,469
4,512,462
5,512,458
6,512,442
7,512,468
8,512,465
9,512,461
10,512,464
11,512,454
12,512,473
13,512,469
14,512,446
15,512,461
16,512,460
17,512,464
18,512,461
19,272,251
