Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,34,12,8,44
0,1,512,38,20,17,86
0,2,512,41,18,16,117
0,3,512,36,13,21,154
0,4,512,23,16,29,180
0,5,512,20,15,30,211
0,6,512,10,13,37,237
0,7,512,20,19,33,278
0,8,512,19,22,30,316
0,9,512,17,26,34,344
0,10,512,34,23,36,393
0,11,512,24,20,38,430
0,12,512,30,21,36,457
0,13,512,33,16,35,483
0,14,512,25,20,39,517
0,15,476,25,17,49,561
1,0,512,28,18,51,598
1,1,512,25,18,44,623
1,2,512,27,17,42,666
1,3,512,22,16,45,683
1,4,512,22,13,43,708
1,5,512,20,13,45,738
1,6,512,31,13,44,765
1,7,512,47,11,46,799
1,8,512,22,12,44,822
1,9,512,19,16,55,837
1,10,512,25,8,57,855
1,11,512,32,11,56,872
1,12,512,28,10,51,892
1,13,512,21,6,47,910
1,14,512,26,4,52,920
1,15,476,26,8,62,933
2,0,512,25,7,59,935
2,1,512,22,9,66,951
2,2,512,31,10,62,955
2,3,512,21,10,56,971
2,4,512,33,11,54,977
2,5,512,33,10,54,968
2,6,512,34,7,54,988
2,7,512,36,5,63,984
2,8,512,23,7,65,992
2,9,512,41,8,66,1005
2,10,512,35,3,69,1024
2,11,512,31,4,73,1016
2,12,512,36,5,68,1041
2,13,512,28,6,69,1042
2,14,512,37,7,73,1034
2,15,476,37,6,83,1048
3,0,512,51,5,82,1035
3,1,512,55,6,77,1020
3,2,512,71,3,81,1027
3,3,512,77,3,67,1028
3,4,512,67,4,66,1029
3,5,512,46,7,71,1016
3,6,512,59,8,71,998
3,7,512,63,6,75,987
3,8,512,76,2,68,980
3,9,512,63,3,58,968
3,10,512,67,3,54,971
3,11,512,61,2,54,950
3,12,512,79,3,53,932
3,13,512,78,6,67,916
3,14,512,71,3,58,907
3,15,476,57,5,49,900
4,0,512,83,5,53,896
4,1,512,86,7,56,895
4,2,512,65,7,45,889
4,3,512,81,3,56,868
4,4,512,83,6,53,856
4,5,512,94,2,52,835
4,6,512,110,3,46,820
4,7,512,111,1,46,816
4,8,512,87,3,47,807
4,9,512,97,6,54,780
4,10,512,94,5,63,768
4,11,512,77,5,57,747
4,12,512,80,6,61,744
4,13,512,90,6,59,727
4,14,512,87,5,47,697
4,15,476,67,6,47,681
5,0,512,96,2,39,662
5,1,512,93,1,31,637
5,2,512,94,2,30,608
5,3,512,93,7,31,595
5,4,512,95,4,28,591
5,5,512,96,7,28,577
5,6,512,104,5,32,562
5,7,512,92,3,42,541
5,8,512,99,3,41,531
5,9,512,101,3,41,521
5,10,512,114,4,44,512
5,11,512,118,5,40,499
5,12,512,109,6,36,480
5,13,512,119,5,37,463
5,14,512,121,5,32,455
5,15,476,117,3,30,443
6,0,512,134,3,34,434
6,1,512,130,3,35,422
6,2,512,117,5,32,406
6,3,512,126,3,29,402
6,4,512,118,2,25,409
6,5,512,115,3,25,395
6,6,512,114,2,25,377
6,7,512,121,1,27,374
6,8,512,114,2,24,366
6,9,512,119,2,25,363
6,10,512,113,3,25,361
6,11,512,104,4,28,364
6,12,512,117,5,27,348
6,13,512,108,4,33,338
6,14,512,120,3,27,326
6,15,476,107,5,33,332
7,0,512,122,2,33,336
7,1,512,145,4,25,335
7,2,512,128,5,25,337
7,3,512,134,5,25,331
7,4,512,133,5,21,320
7,5,512,141,3,18,300
7,6,512,140,3,20,309
7,7,512,122,6,23,303
7,8,512,139,3,25,288
7,9,512,126,1,17,268
7,10,512,155,3,18,268
7,11,512,122,4,18,260
7,12,512,151,3,25,251
7,13,512,140,5,20,244
7,14,512,143,4,18,247
7,15,476,135,2,24,231
8,0,512,141,5,20,233
8,1,512,147,3,20,235
8,2,512,139,2,22,245
8,3,512,133,2,27,257
8,4,512,132,1,28,249
8,5,512,130,2,24,243
8,6,512,142,3,25,240
8,7,512,130,4,27,227
8,8,512,175,2,25,206
8,9,512,145,2,25,217
8,10,512,159,2,27,212
8,11,512,143,1,26,185
8,12,512,146,4,20,182
8,13,512,144,6,19,181
8,14,512,146,4,15,185
8,15,476,128,1,19,180
9,0,512,169,2,19,161
9,1,512,179,4,18,159
9,2,512,180,2,24,156
9,3,512,173,2,21,160
9,4,512,172,1,22,160
9,5,512,164,1,23,153
9,6,512,181,3,18,145
9,7,512,156,3,13,140
9,8,512,164,2,17,132
9,9,512,163,3,25,133
9,10,512,160,4,18,128
9,11,512,165,2,20,118
9,12,512,160,2,19,120
9,13,512,181,1,14,119
9,14,512,164,0,15,130
9,15,476,156,0,16,121
10,0,512,183,1,10,128
10,1,512,189,5,10,125
10,2,512,191,5,10,127
10,3,512,193,5,15,121
10,4,512,197,4,15,126
10,5,512,199,5,19,124
10,6,512,182,4,21,125
10,7,512,192,1,21,107
