Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,24,10,9,9
0,1,512,25,14,17,18
0,2,512,26,15,23,24
0,3,512,26,21,28,32
0,4,512,23,26,28,36
0,5,512,29,20,24,46
0,6,512,41,23,21,50
0,7,512,30,28,25,58
0,8,512,29,25,36,61
0,9,512,33,24,45,70
0,10,512,28,22,47,82
0,11,512,26,19,49,88
0,12,512,32,24,40,97
0,13,512,20,26,44,107
0,14,512,30,21,50,114
0,15,476,29,17,49,123
1,0,512,35,14,55,135
1,1,512,43,12,56,144
1,2,512,44,11,57,150
1,3,512,32,11,65,156
1,4,512,30,15,64,159
1,5,512,24,14,59,168
1,6,512,32,14,64,168
1,7,512,30,12,58,177
1,8,512,19,16,63,181
1,9,512,26,10,66,192
1,10,512,19,12,67,195
1,11,512,34,12,68,201
1,12,512,27,15,71,203
1,13,512,27,12,66,206
1,14,512,25,6,65,208
1,15,476,23,7,57,208
2,0,512,25,5,61,205
2,1,512,16,5,60,206
2,2,512,31,7,66,202
2,3,512,25,8,73,202
2,4,512,38,7,69,202
2,5,512,22,4,74,200
2,6,512,29,4,78,200
2,7,512,21,9,74,200
2,8,512,29,7,72,209
2,9,512,43,10,79,203
2,10,512,47,12,79,208
2,11,512,43,12,74,201
2,12,512,32,13,78,202
2,13,512,34,9,79,202
2,14,512,47,10,76,201
2,15,476,44,11,78,194
3,0,512,37,11,76,191
3,1,512,42,12,73,194
3,2,512,41,6,73,195
3,3,512,37,7,71,198
3,4,512,56,7,65,199
3,5,512,54,9,60,193
3,6,512,47,9,65,192
3,7,512,54,7,71,188
3,8,512,72,6,74,184
3,9,512,71,8,75,178
3,10,512,73,8,77,187
3,11,512,61,4,76,187
3,12,512,67,2,80,185
3,13,512,69,5,81,189
3,14,512,69,4,82,178
3,15,476,55,6,87,174
4,0,512,48,6,81,173
4,1,512,58,6,79,173
4,2,512,65,4,74,171
4,3,512,83,5,78,171
4,4,512,75,3,81,168
4,5,512,76,3,81,163
4,6,512,82,3,80,155
4,7,512,67,3,81,146
4,8,512,63,4,75,141
4,9,512,78,2,74,134
4,10,512,76,0,67,126
4,11,512,89,2,72,125
4,12,512,78,3,64,120
4,13,512,85,3,61,117
4,14,512,91,1,58,119
4,15,476,65,3,57,115
5,0,512,87,2,55,108
5,1,512,84,1,60,107
5,2,512,77,2,66,105
5,3,512,72,4,53,104
5,4,512,75,4,46,102
5,5,512,77,4,47,99
5,6,512,97,5,38,93
5,7,512,102,5,36,88
5,8,512,84,5,32,86
5,9,512,103,4,34,85
5,10,512,100,5,31,77
5,11,512,89,5,38,74
5,12,512,90,4,38,78
5,13,512,107,3,30,75
5,14,512,94,4,34,73
5,15,476,94,6,29,69
6,0,512,122,3,30,67
6,1,512,105,4,30,66
6,2,512,111,4,34,63
6,3,512,133,6,34,64
6,4,512,109,7,28,62
6,5,512,119,7,29,56
6,6,512,113,3,23,50
6,7,512,123,4,25,50
