Batch,Num trials,Number correct
0,512,446
1,512,469
2,512,460
3,512,454
4,512,447
5,512,467
6,512,441
7,512,453
8,512,464
9,512,456
10,512,462
11,512,460
12,512,458
13,512,468
14,512,458
15,512,463
16,512,464
17,512,456
18,512,459
19,272,240
