Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,21,182,33,22
0,1,512,23,257,29,38
0,2,512,28,290,27,34
0,3,512,26,292,30,34
0,4,512,39,251,37,31
0,5,512,22,219,34,32
0,6,512,38,203,30,20
0,7,512,45,199,28,19
0,8,512,50,202,32,17
0,9,512,61,166,35,23
0,10,512,50,159,36,21
0,11,512,49,143,37,29
0,12,512,54,153,32,26
0,13,512,68,139,33,24
0,14,512,61,133,38,21
0,15,476,77,138,36,15
1,0,512,72,143,38,20
1,1,512,74,120,43,18
1,2,512,70,131,34,16
1,3,512,70,119,39,17
1,4,512,60,125,37,18
1,5,512,66,122,29,21
1,6,512,78,120,33,16
1,7,512,84,145,34,20
1,8,512,72,118,33,22
1,9,512,97,116,29,24
1,10,512,94,117,34,20
1,11,512,88,97,44,18
1,12,512,79,106,46,17
1,13,512,101,94,40,18
1,14,512,93,109,37,14
1,15,476,91,110,36,16
2,0,512,105,134,50,10
2,1,512,91,143,51,12
2,2,512,95,128,49,18
2,3,512,70,118,46,18
2,4,512,97,139,43,14
2,5,512,114,123,49,17
2,6,512,124,117,42,12
2,7,512,110,102,39,12
2,8,512,97,105,36,18
2,9,512,131,109,35,19
2,10,512,122,115,46,17
2,11,512,118,93,47,19
2,12,512,128,100,41,20
2,13,512,138,87,39,22
2,14,512,114,109,44,18
2,15,476,98,114,42,14
3,0,512,107,108,40,18
3,1,512,120,105,41,14
3,2,512,122,111,40,14
3,3,512,134,94,37,11
3,4,512,143,94,38,12
3,5,512,124,108,34,14
3,6,512,142,112,38,20
3,7,512,128,98,39,21
3,8,512,134,102,35,17
3,9,512,153,103,36,20
3,10,512,136,105,30,18
3,11,512,147,123,30,22
3,12,512,169,116,38,15
3,13,512,149,94,31,17
3,14,512,124,85,33,18
3,15,476,131,93,31,13
4,0,512,157,82,32,12
4,1,512,155,94,33,20
4,2,512,141,102,33,17
4,3,512,155,111,30,16
4,4,512,133,120,30,14
4,5,512,139,113,26,17
4,6,512,116,104,36,18
4,7,512,140,86,43,19
4,8,512,144,93,36,15
4,9,512,149,90,39,20
4,10,512,137,93,45,16
4,11,512,137,97,39,17
4,12,512,160,81,38,16
4,13,512,167,86,39,15
4,14,512,154,106,37,22
4,15,476,148,94,37,17
5,0,512,143,101,31,25
5,1,512,160,88,33,22
5,2,512,162,71,39,18
5,3,512,178,86,31,11
5,4,512,162,84,32,16
5,5,512,171,93,32,14
5,6,512,169,91,28,11
5,7,512,153,86,24,14
5,8,512,151,91,25,9
5,9,512,145,97,23,15
5,10,512,167,85,27,15
5,11,512,150,92,24,17
5,12,512,177,110,20,15
5,13,512,164,100,20,17
5,14,512,162,92,24,17
5,15,476,159,82,16,15
6,0,512,192,103,18,14
6,1,512,203,99,18,16
6,2,512,163,105,20,10
6,3,512,177,83,20,14
6,4,512,174,90,20,10
6,5,512,161,97,18,16
6,6,512,161,109,16,18
6,7,512,166,106,21,14
6,8,512,166,115,18,15
6,9,512,168,99,23,14
6,10,512,153,106,34,18
6,11,512,185,96,30,15
6,12,512,179,101,25,16
6,13,512,181,105,23,15
6,14,512,181,97,23,19
6,15,476,188,97,28,18
7,0,512,200,96,33,13
7,1,512,188,106,30,14
7,2,512,168,90,26,17
7,3,512,177,97,21,17
7,4,512,210,91,25,14
7,5,512,186,77,26,10
7,6,512,175,98,25,12
7,7,512,194,94,19,11
7,8,512,186,85,18,8
7,9,512,187,93,27,9
7,10,512,208,100,22,12
7,11,512,196,105,29,16
7,12,512,221,110,19,19
7,13,512,201,92,19,18
7,14,512,209,94,22,13
7,15,476,179,94,20,11
8,0,512,195,97,24,14
8,1,512,220,101,21,10
8,2,512,222,109,25,13
8,3,512,232,110,18,8
8,4,512,238,104,17,14
8,5,512,216,108,19,22
8,6,512,193,100,26,13
8,7,512,208,103,24,12
8,8,512,182,101,26,14
8,9,512,195,84,18,11
8,10,512,219,94,20,12
8,11,512,222,108,26,13
8,12,512,218,91,26,15
8,13,512,194,72,25,15
8,14,512,218,94,21,15
8,15,476,190,97,21,18
9,0,512,207,93,18,13
9,1,512,206,88,16,13
9,2,512,221,79,24,11
9,3,512,230,93,22,10
9,4,512,199,92,23,8
9,5,512,221,80,22,10
9,6,512,237,85,18,14
9,7,512,191,96,17,15
9,8,512,197,104,18,14
9,9,512,187,110,26,14
9,10,512,229,106,15,14
9,11,512,204,99,8,11
9,12,512,215,102,15,13
9,13,512,213,85,10,16
9,14,512,212,71,13,13
9,15,476,214,83,15,12
10,0,512,257,85,15,12
