Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,28,52,52,10
0,1,512,20,77,78,14
0,2,512,29,71,94,17
0,3,512,30,78,107,19
0,4,512,41,77,114,20
0,5,512,54,81,106,26
0,6,512,42,79,112,24
0,7,512,52,68,113,30
0,8,512,45,58,120,32
0,9,512,36,59,135,33
0,10,512,24,59,139,34
0,11,512,44,63,155,31
0,12,512,39,64,155,33
0,13,512,41,66,161,34
0,14,512,44,53,180,40
0,15,476,36,44,181,36
1,0,512,55,38,209,40
1,1,512,61,38,208,38
1,2,512,58,49,211,38
1,3,512,45,48,201,38
1,4,512,73,38,202,37
1,5,512,68,31,209,36
1,6,512,73,25,197,46
1,7,512,79,34,205,50
1,8,512,80,37,211,45
1,9,512,85,40,217,45
1,10,512,68,45,218,44
1,11,512,83,33,212,45
1,12,512,67,45,195,53
1,13,512,64,38,213,48
1,14,512,67,33,218,47
1,15,476,64,37,227,51
2,0,512,74,36,217,48
2,1,512,88,31,211,54
2,2,512,82,30,222,49
2,3,512,83,35,215,49
2,4,512,89,32,251,43
2,5,512,94,23,230,50
2,6,512,106,28,205,39
2,7,512,87,28,206,44
2,8,512,91,22,221,48
2,9,512,103,15,198,46
2,10,512,100,20,199,46
2,11,512,93,25,206,39
2,12,512,121,27,214,43
2,13,512,93,25,212,39
2,14,512,89,29,197,40
2,15,476,88,24,189,39
3,0,512,98,26,186,35
3,1,512,107,26,187,34
3,2,512,91,28,196,36
3,3,512,111,22,189,43
3,4,512,116,33,190,42
3,5,512,94,28,182,39
3,6,512,122,28,199,36
3,7,512,107,23,207,38
3,8,512,123,25,199,32
3,9,512,115,27,208,29
3,10,512,117,22,211,35
3,11,512,118,16,181,31
3,12,512,122,27,166,33
3,13,512,118,32,176,29
3,14,512,125,32,179,29
3,15,476,99,39,181,27
4,0,512,117,31,171,28
4,1,512,99,33,165,25
4,2,512,106,28,177,24
4,3,512,115,27,147,28
4,4,512,125,20,133,28
4,5,512,103,27,145,25
4,6,512,123,26,140,22
4,7,512,127,19,147,22
4,8,512,115,20,151,24
4,9,512,117,29,132,26
4,10,512,140,34,141,23
4,11,512,109,28,133,21
4,12,512,132,33,141,23
4,13,512,134,30,133,26
4,14,512,152,20,141,25
4,15,476,136,18,149,23
5,0,512,174,25,125,18
5,1,512,166,18,128,17
5,2,512,146,20,108,22
5,3,512,169,19,105,26
5,4,512,153,13,110,22
5,5,512,160,18,100,19
5,6,512,137,23,106,18
5,7,512,141,25,116,17
5,8,512,138,26,128,18
5,9,512,146,16,119,15
5,10,512,164,18,124,13
5,11,512,161,21,104,17
5,12,512,165,29,101,15
5,13,512,158,26,105,13
5,14,512,162,20,101,13
5,15,476,156,23,102,12
6,0,512,181,31,96,13
6,1,512,173,33,86,13
6,2,512,205,26,83,6
6,3,512,199,24,93,6
6,4,512,198,13,85,10
6,5,512,170,27,87,11
6,6,512,188,23,97,12
6,7,512,182,22,80,13
6,8,512,159,23,68,11
6,9,512,179,26,85,9
6,10,512,191,24,97,10
6,11,512,178,22,98,8
6,12,512,187,22,99,6
6,13,512,195,19,88,5
6,14,512,185,21,84,6
6,15,476,186,24,73,5
7,0,512,207,26,69,6
7,1,512,219,19,84,9
7,2,512,200,14,85,7
7,3,512,190,18,72,7
7,4,512,198,18,69,8
7,5,512,213,17,62,8
7,6,512,215,17,71,11
7,7,512,192,26,59,13
7,8,512,223,27,67,12
7,9,512,218,27,68,12
7,10,512,192,14,66,10
7,11,512,211,17,72,11
7,12,512,219,16,73,9
7,13,512,218,15,70,5
7,14,512,225,17,70,2
7,15,476,207,18,66,4
8,0,512,224,13,68,7
8,1,512,234,16,61,8
8,2,512,228,22,49,10
8,3,512,226,20,54,11
8,4,512,206,21,50,12
8,5,512,186,20,45,15
8,6,512,215,16,47,12
8,7,512,237,24,53,13
8,8,512,210,23,57,10
8,9,512,236,23,58,5
8,10,512,205,17,55,6
8,11,512,237,22,60,6
8,12,512,220,29,65,9
8,13,512,224,25,59,10
8,14,512,236,25,66,9
8,15,476,199,15,59,9
9,0,512,242,10,53,5
9,1,512,240,11,59,9
9,2,512,243,17,61,7
9,3,512,235,19,50,7
9,4,512,218,14,41,8
9,5,512,226,14,32,10
9,6,512,230,23,47,11
9,7,512,219,19,41,8
9,8,512,218,15,51,10
9,9,512,224,22,59,11
9,10,512,217,18,51,16
9,11,512,232,17,48,13
9,12,512,228,20,50,10
9,13,512,239,24,50,8
9,14,512,264,11,50,11
9,15,476,235,17,50,10
10,0,512,242,19,45,8
10,1,512,259,17,60,7
10,2,512,258,17,52,7
10,3,512,234,20,49,8
10,4,512,231,27,43,8
10,5,512,218,23,37,8
10,6,512,237,24,34,6
10,7,512,234,18,34,7
10,8,512,238,12,39,8
10,9,512,240,12,37,6
10,10,512,250,14,42,4
10,11,512,258,16,37,6
10,12,512,281,16,32,7
10,13,512,245,15,34,7
10,14,512,273,14,43,8
10,15,476,236,13,48,7
11,0,512,244,20,43,1
11,1,512,278,19,45,1
11,2,512,263,13,33,5
11,3,512,265,15,32,8
11,4,512,257,16,31,4
11,5,512,275,18,38,2
11,6,512,233,24,40,5
11,7,512,234,13,43,7
11,8,512,254,14,39,6
11,9,512,257,13,36,7
11,10,512,254,14,34,2
11,11,512,251,18,36,2
11,12,512,244,18,34,5
11,13,512,274,21,39,2
11,14,512,261,21,42,2
11,15,476,251,12,29,5
12,0,512,262,18,22,2
12,1,512,264,18,33,3
12,2,512,279,22,34,2
12,3,512,268,17,35,2
12,4,512,233,16,38,2
12,5,512,253,10,35,3
12,6,512,237,12,31,2
12,7,512,231,16,34,3
12,8,512,262,20,23,3
12,9,512,264,17,22,3
12,10,512,274,16,31,5
12,11,512,254,9,30,6
12,12,512,279,13,21,3
12,13,512,266,6,24,3
12,14,512,258,15,39,1
12,15,476,243,21,26,1
13,0,512,263,21,26,4
13,1,512,260,16,27,6
13,2,512,271,11,31,7
13,3,512,270,15,21,5
13,4,512,258,16,26,6
13,5,512,265,17,29,5
13,6,512,289,15,35,4
13,7,512,279,14,38,5
13,8,512,262,10,33,7
13,9,512,264,17,31,4
13,10,512,281,10,39,2
13,11,512,291,9,34,4
