Epoch,Batch,Num trials,Number correct
0,0,512,34
0,1,512,27
0,2,512,41
0,3,512,45
0,4,512,63
0,5,512,40
0,6,512,59
0,7,512,68
0,8,512,77
0,9,512,68
0,10,512,72
0,11,512,74
0,12,512,78
0,13,512,98
0,14,512,88
0,15,476,83
1,0,512,90
1,1,512,117
1,2,512,118
1,3,512,115
1,4,512,129
1,5,512,137
1,6,512,124
1,7,512,146
1,8,512,132
1,9,512,152
1,10,512,163
1,11,512,134
1,12,512,136
1,13,512,145
1,14,512,171
1,15,476,160
2,0,512,197
2,1,512,192
2,2,512,176
2,3,512,151
2,4,512,160
2,5,512,157
2,6,512,177
2,7,512,180
2,8,512,199
2,9,512,212
2,10,512,214
2,11,512,241
2,12,512,209
2,13,512,187
2,14,512,214
2,15,476,202
3,0,512,217
3,1,512,238
3,2,512,209
3,3,512,230
3,4,512,237
3,5,512,248
3,6,512,246
3,7,512,228
3,8,512,254
3,9,512,259
3,10,512,250
3,11,512,239
3,12,512,283
3,13,512,254
3,14,512,262
3,15,476,260
4,0,512,256
4,1,512,257
4,2,512,280
4,3,512,284
4,4,512,252
4,5,512,250
4,6,512,272
4,7,512,295
4,8,512,280
4,9,512,273
4,10,512,283
4,11,512,262
4,12,512,259
4,13,512,253
4,14,512,273
4,15,476,251
5,0,512,283
5,1,512,305
5,2,512,288
5,3,512,304
5,4,512,288
5,5,512,308
5,6,512,292
5,7,512,276
5,8,512,254
5,9,512,277
5,10,512,274
5,11,512,300
5,12,512,298
5,13,512,281
5,14,512,285
5,15,476,256
6,0,512,294
6,1,512,310
6,2,512,290
6,3,512,322
6,4,512,298
6,5,512,335
6,6,512,327
6,7,512,300
6,8,512,292
6,9,512,287
6,10,512,300
6,11,512,313
6,12,512,317
6,13,512,286
6,14,512,306
6,15,476,284
7,0,512,307
7,1,512,310
7,2,512,317
7,3,512,339
7,4,512,338
7,5,512,322
7,6,512,324
7,7,512,321
7,8,512,338
7,9,512,316
7,10,512,345
7,11,512,337
7,12,512,329
7,13,512,325
7,14,512,293
7,15,476,310
8,0,512,331
8,1,512,310
8,2,512,336
8,3,512,338
8,4,512,357
8,5,512,339
8,6,512,325
