Batch,Num trials,Number correct
0,512,446
1,512,471
2,512,461
3,512,472
4,512,478
5,512,464
6,512,456
7,512,470
8,512,475
9,512,476
10,512,474
11,512,464
12,512,471
13,512,468
14,512,459
15,512,466
16,512,470
17,512,470
18,512,478
19,272,250
