Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,27,15,12,8
0,1,512,31,20,14,15
0,2,512,23,24,25,27
0,3,512,20,24,21,35
0,4,512,26,20,27,43
0,5,512,40,24,28,52
0,6,512,32,22,33,60
0,7,512,22,27,33,71
0,8,512,21,37,29,79
0,9,512,21,32,31,91
0,10,512,21,26,44,100
0,11,512,26,25,46,108
0,12,512,32,17,48,116
0,13,512,23,20,42,126
0,14,512,25,19,43,131
0,15,476,23,19,43,135
1,0,512,16,18,51,140
1,1,512,21,13,55,145
1,2,512,25,14,47,152
1,3,512,14,14,40,159
1,4,512,27,15,44,162
1,5,512,20,15,48,169
1,6,512,20,13,43,181
1,7,512,28,10,38,182
1,8,512,21,16,51,184
1,9,512,23,11,55,186
1,10,512,29,12,49,195
1,11,512,38,11,52,200
1,12,512,41,5,47,203
1,13,512,37,6,40,211
1,14,512,50,13,48,218
1,15,476,41,11,66,226
2,0,512,32,12,66,230
2,1,512,41,7,60,232
2,2,512,38,11,65,230
2,3,512,47,8,53,227
2,4,512,40,8,56,230
2,5,512,22,8,55,232
2,6,512,37,9,66,228
2,7,512,46,10,70,235
2,8,512,37,10,74,236
2,9,512,38,10,62,225
2,10,512,34,8,57,224
2,11,512,51,8,73,217
2,12,512,27,4,62,222
2,13,512,36,8,67,220
2,14,512,31,6,75,213
2,15,476,26,7,78,216
3,0,512,29,5,69,217
3,1,512,42,4,75,210
3,2,512,35,6,69,205
3,3,512,30,6,84,202
3,4,512,33,5,90,200
3,5,512,34,5,90,197
3,6,512,39,6,82,199
3,7,512,27,6,81,194
3,8,512,33,9,78,193
3,9,512,51,3,81,190
3,10,512,40,6,80,182
3,11,512,47,5,70,172
3,12,512,66,4,70,170
3,13,512,61,5,64,170
3,14,512,65,8,61,162
3,15,476,55,7,60,164
4,0,512,81,8,71,148
4,1,512,72,6,82,139
4,2,512,74,3,79,132
4,3,512,70,4,66,134
4,4,512,69,4,72,132
4,5,512,80,2,70,123
4,6,512,84,3,75,113
4,7,512,88,2,68,115
4,8,512,77,2,69,109
4,9,512,77,6,82,107
4,10,512,85,2,72,115
4,11,512,85,4,73,105
4,12,512,79,6,74,98
4,13,512,89,4,71,94
4,14,512,95,7,65,93
4,15,476,77,4,58,86
5,0,512,95,3,63,88
5,1,512,85,4,57,81
5,2,512,89,3,57,81
5,3,512,100,1,62,76
5,4,512,92,3,60,72
5,5,512,95,4,58,73
5,6,512,85,2,59,69
5,7,512,81,3,52,75
5,8,512,66,2,47,71
5,9,512,74,1,48,65
5,10,512,73,2,51,63
5,11,512,77,7,53,59
5,12,512,82,8,50,61
5,13,512,73,4,51,54
5,14,512,95,3,51,51
5,15,476,75,3,48,48
6,0,512,90,2,48,46
6,1,512,103,3,53,41
6,2,512,100,4,57,47
6,3,512,112,2,54,47
6,4,512,102,3,49,43
6,5,512,101,2,46,41
6,6,512,95,0,38,46
6,7,512,97,3,31,45
6,8,512,104,4,29,42
6,9,512,96,6,28,43
6,10,512,90,4,31,46
6,11,512,108,1,35,45
6,12,512,84,4,34,42
6,13,512,92,2,41,45
6,14,512,104,2,42,43
6,15,476,108,1,38,41
7,0,512,92,2,40,39
7,1,512,91,3,37,34
7,2,512,115,2,34,33
7,3,512,125,3,33,36
7,4,512,113,4,30,34
7,5,512,122,4,29,33
7,6,512,109,2,22,32
7,7,512,131,5,24,26
7,8,512,134,9,32,27
7,9,512,123,4,27,25
7,10,512,111,4,22,25
7,11,512,86,2,20,26
7,12,512,117,4,19,22
7,13,512,100,2,18,23
7,14,512,119,4,25,23
7,15,476,121,5,29,25
8,0,512,123,6,27,29
8,1,512,133,6,26,24
8,2,512,118,5,29,21
8,3,512,122,8,25,24
8,4,512,160,7,29,27
8,5,512,126,8,22,25
