Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,35,12,8,10
0,1,512,38,20,17,15
0,2,512,46,16,20,21
0,3,512,35,17,20,27
0,4,512,23,14,24,30
0,5,512,21,14,28,41
0,6,512,10,11,38,45
0,7,512,22,17,33,56
0,8,512,17,14,38,63
0,9,512,17,15,38,68
0,10,512,34,12,43,78
0,11,512,25,16,47,81
0,12,512,29,20,47,83
0,13,512,30,17,46,88
0,14,512,24,14,39,98
0,15,476,25,13,44,106
1,0,512,26,14,45,113
1,1,512,23,20,43,118
1,2,512,25,21,38,122
1,3,512,23,21,37,130
1,4,512,33,17,43,135
1,5,512,28,13,42,142
1,6,512,21,18,43,149
1,7,512,35,15,48,160
1,8,512,25,15,53,167
1,9,512,27,17,61,169
1,10,512,30,7,60,173
1,11,512,29,12,59,172
1,12,512,34,12,59,179
1,13,512,20,9,49,181
1,14,512,24,10,53,186
1,15,476,17,11,57,191
2,0,512,31,15,54,191
2,1,512,30,6,63,193
2,2,512,19,7,68,193
2,3,512,30,5,61,194
2,4,512,22,7,72,192
2,5,512,27,8,74,193
2,6,512,29,9,73,191
2,7,512,30,6,76,188
2,8,512,20,6,72,189
2,9,512,30,10,75,192
2,10,512,26,7,86,190
2,11,512,26,2,86,192
2,12,512,31,4,83,201
2,13,512,26,3,78,202
2,14,512,25,5,78,200
2,15,476,20,2,75,207
3,0,512,32,3,82,199
3,1,512,35,3,78,189
3,2,512,42,5,70,183
3,3,512,43,4,71,187
3,4,512,40,7,71,183
3,5,512,38,4,72,178
3,6,512,37,2,68,172
3,7,512,47,5,69,177
3,8,512,38,4,69,173
3,9,512,43,1,58,169
3,10,512,54,3,66,168
3,11,512,45,2,63,169
3,12,512,44,4,50,171
3,13,512,42,8,54,167
3,14,512,60,5,52,163
3,15,476,60,3,65,163
4,0,512,68,2,71,163
4,1,512,55,4,73,158
4,2,512,55,6,70,156
4,3,512,57,5,79,149
4,4,512,61,5,88,145
4,5,512,75,5,85,139
4,6,512,64,8,72,142
4,7,512,62,10,71,138
4,8,512,83,6,75,134
4,9,512,80,5,73,134
4,10,512,84,2,70,138
4,11,512,85,3,67,134
4,12,512,83,3,55,137
4,13,512,87,4,49,135
4,14,512,86,5,58,128
4,15,476,74,1,48,122
5,0,512,79,0,48,123
5,1,512,77,0,46,123
5,2,512,100,1,54,117
5,3,512,111,3,52,109
5,4,512,104,3,58,105
5,5,512,104,3,58,96
5,6,512,93,4,56,93
5,7,512,90,2,58,99
5,8,512,87,3,50,93
5,9,512,89,2,43,85
5,10,512,97,2,37,88
5,11,512,81,1,39,86
5,12,512,85,2,39,82
5,13,512,91,4,41,78
5,14,512,71,3,39,75
5,15,476,75,7,42,67
6,0,512,93,6,42,64
6,1,512,82,3,41,57
6,2,512,87,1,35,58
6,3,512,101,4,32,52
6,4,512,90,4,28,49
6,5,512,117,3,31,49
6,6,512,94,2,24,51
6,7,512,95,5,33,45
6,8,512,105,3,28,44
6,9,512,84,2,30,45
6,10,512,94,1,29,43
6,11,512,101,1,36,43
6,12,512,110,2,34,40
6,13,512,108,1,31,36
6,14,512,103,2,26,34
6,15,476,101,4,28,32
7,0,512,119,3,28,29
7,1,512,118,4,23,34
7,2,512,96,2,23,28
7,3,512,114,3,28,31
7,4,512,109,6,22,36
7,5,512,126,2,28,33
7,6,512,119,4,27,35
7,7,512,116,3,23,33
7,8,512,123,7,22,32
7,9,512,107,4,21,32
7,10,512,116,5,21,32
7,11,512,115,8,29,29
7,12,512,111,8,35,28
7,13,512,111,2,23,22
7,14,512,118,2,25,21
7,15,476,123,2,24,20
8,0,512,126,4,29,25
8,1,512,131,3,27,26
8,2,512,130,1,24,26
8,3,512,117,1,29,25
8,4,512,131,3,27,22
8,5,512,126,2,25,23
8,6,512,127,3,25,25
8,7,512,155,3,19,24
8,8,512,138,2,19,24
8,9,512,153,3,18,22
8,10,512,146,5,21,22
8,11,512,156,3,21,20
8,12,512,153,2,21,18
8,13,512,146,2,19,20
8,14,512,149,5,19,19
8,15,476,155,7,17,17
9,0,512,168,4,21,15
9,1,512,158,4,13,14
9,2,512,134,5,8,15
9,3,512,138,2,10,16
9,4,512,152,2,9,17
9,5,512,151,0,10,15
9,6,512,148,0,11,16
9,7,512,161,1,13,16
9,8,512,157,2,12,17
9,9,512,183,2,11,17
9,10,512,176,1,16,14
9,11,512,178,3,16,15
9,12,512,178,5,19,15
9,13,512,173,4,14,15
9,14,512,189,2,14,10
9,15,476,150,2,14,11
10,0,512,170,4,16,12
10,1,512,163,3,16,14
10,2,512,153,3,17,13
10,3,512,148,4,15,13
10,4,512,174,4,11,14
10,5,512,181,1,12,14
10,6,512,164,1,9,12
10,7,512,157,2,5,9
10,8,512,151,1,13,6
10,9,512,160,1,14,4
10,10,512,170,2,10,3
10,11,512,166,4,9,3
10,12,512,168,2,11,3
10,13,512,174,3,12,7
10,14,512,159,3,14,6
10,15,476,138,4,15,6
11,0,512,179,7,12,4
11,1,512,183,7,15,5
11,2,512,184,5,16,6
11,3,512,187,7,13,10
11,4,512,200,4,13,8
11,5,512,203,2,15,6
11,6,512,185,3,19,8
11,7,512,180,2,17,10
11,8,512,208,3,18,9
11,9,512,198,1,16,11
11,10,512,203,3,13,9
11,11,512,207,5,12,9
11,12,512,167,4,7,8
11,13,512,191,3,4,6
11,14,512,189,2,13,6
11,15,476,161,1,13,7
12,0,512,215,3,14,6
12,1,512,188,3,11,10
12,2,512,192,5,11,9
12,3,512,229,4,10,10
12,4,512,195,3,8,11
12,5,512,195,4,10,9
12,6,512,204,3,8,9
12,7,512,195,1,11,8
12,8,512,199,1,11,6
12,9,512,196,3,11,10
12,10,512,195,3,7,8
12,11,512,196,4,6,6
12,12,512,219,4,9,7
12,13,512,181,3,6,6
12,14,512,202,2,4,5
12,15,476,176,3,4,8
13,0,512,221,4,7,7
13,1,512,225,4,7,3
13,2,512,195,3,7,4
13,3,512,212,2,8,5
13,4,512,231,2,8,8
13,5,512,227,2,11,8
13,6,512,210,1,9,7
13,7,512,224,1,7,8
13,8,512,209,3,9,5
13,9,512,207,4,9,5
13,10,512,208,4,4,4
13,11,512,225,2,6,3
13,12,512,223,2,4,6
13,13,512,210,4,5,3
13,14,512,223,5,8,2
13,15,476,212,4,7,4
14,0,512,241,1,5,4
14,1,512,238,3,5,4
14,2,512,215,1,6,4
14,3,512,245,2,5,7
14,4,512,231,3,5,8
14,5,512,226,5,4,10
14,6,512,204,3,9,10
14,7,512,199,5,6,10
14,8,512,188,4,4,7
14,9,512,204,2,3,8
14,10,512,208,2,6,8
14,11,512,227,3,6,8
14,12,512,185,4,7,6
14,13,512,200,6,9,6
14,14,512,204,6,5,5
14,15,476,211,6,8,4
15,0,512,248,4,11,6
15,1,512,238,5,7,7
15,2,512,235,6,7,7
15,3,512,262,6,8,8
15,4,512,228,2,5,7
15,5,512,228,3,9,9
15,6,512,229,6,11,7
15,7,512,215,4,4,8
15,8,512,222,4,5,8
15,9,512,221,7,5,8
15,10,512,231,6,5,5
15,11,512,246,4,4,5
15,12,512,245,4,4,4
15,13,512,236,4,4,4
15,14,512,229,5,4,5
15,15,476,230,4,3,6
16,0,512,235,4,2,5
16,1,512,235,4,4,5
16,2,512,243,5,6,5
16,3,512,240,2,5,6
16,4,512,232,3,4,5
16,5,512,229,3,2,4
