Batch,Num trials,Number correct
0,512,285
1,512,392
2,512,374
3,512,379
4,512,377
5,512,384
6,512,382
7,512,386
8,512,382
9,512,368
10,512,375
11,512,380
12,512,376
13,512,375
14,512,358
15,512,370
16,512,360
17,512,368
18,512,395
19,272,198
