Batch,Num trials,Number correct
0,512,312
1,512,401
2,512,406
3,512,406
4,512,418
5,512,417
6,512,415
7,512,426
8,512,433
9,512,398
10,512,410
11,512,417
12,512,424
13,512,419
14,512,402
15,512,395
16,512,397
17,512,407
18,512,428
19,272,206
