Batch,Num trials,Number correct
0,512,451
1,512,462
2,512,469
3,512,464
4,512,465
5,512,466
6,512,460
7,512,468
8,512,473
9,512,462
10,512,460
11,512,460
12,512,475
13,512,475
14,512,458
15,512,464
16,512,452
17,512,452
18,512,466
19,272,239
