Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,25,165,36,47
0,1,512,19,265,41,68
0,2,512,23,273,37,63
0,3,512,13,269,44,67
0,4,512,22,256,35,59
0,5,512,35,241,33,52
0,6,512,21,197,34,62
0,7,512,34,178,48,48
0,8,512,35,164,43,46
0,9,512,29,149,40,45
0,10,512,60,149,47,31
0,11,512,31,150,47,48
0,12,512,28,137,52,40
0,13,512,31,143,51,34
0,14,512,30,137,57,34
0,15,476,44,124,57,24
1,0,512,53,105,53,23
1,1,512,56,120,52,31
1,2,512,48,106,49,30
1,3,512,50,110,41,21
1,4,512,41,123,47,21
1,5,512,49,116,39,27
1,6,512,51,114,48,30
1,7,512,75,113,63,28
1,8,512,53,121,48,29
1,9,512,60,114,60,24
1,10,512,88,132,58,19
1,11,512,84,104,65,20
1,12,512,85,107,61,20
1,13,512,78,120,62,19
1,14,512,78,113,65,18
1,15,476,75,107,61,23
2,0,512,91,103,66,24
2,1,512,101,107,55,31
2,2,512,99,128,53,28
2,3,512,80,109,67,26
2,4,512,89,93,54,37
2,5,512,92,81,76,33
2,6,512,83,96,61,36
2,7,512,109,109,52,34
2,8,512,111,110,53,23
2,9,512,93,117,46,20
2,10,512,106,112,54,22
2,11,512,113,107,51,25
2,12,512,101,113,62,31
2,13,512,73,113,62,34
2,14,512,94,115,53,30
2,15,476,89,115,54,23
3,0,512,89,105,59,25
3,1,512,105,110,54,30
3,2,512,110,126,50,25
3,3,512,132,102,53,23
3,4,512,125,106,50,16
3,5,512,129,107,55,24
3,6,512,125,91,54,22
3,7,512,129,101,55,24
3,8,512,112,105,43,30
3,9,512,122,108,49,23
3,10,512,120,100,58,18
3,11,512,148,108,55,31
3,12,512,131,109,51,39
3,13,512,157,117,60,26
3,14,512,134,118,47,24
3,15,476,147,115,46,36
4,0,512,158,124,51,27
4,1,512,143,121,45,26
4,2,512,140,135,41,24
4,3,512,165,119,34,28
4,4,512,155,123,43,33
4,5,512,146,130,34,30
4,6,512,152,127,39,31
4,7,512,151,132,39,25
4,8,512,151,137,39,26
4,9,512,160,119,43,27
4,10,512,173,116,39,23
4,11,512,162,122,44,27
4,12,512,161,116,43,34
4,13,512,172,110,48,36
4,14,512,135,109,46,32
4,15,476,128,108,49,34
5,0,512,157,110,44,29
5,1,512,170,101,48,28
5,2,512,159,122,42,29
5,3,512,178,114,44,32
5,4,512,209,122,36,22
5,5,512,177,102,37,18
5,6,512,180,90,32,24
5,7,512,168,97,33,34
5,8,512,178,72,42,28
5,9,512,149,96,39,27
5,10,512,153,108,37,24
5,11,512,151,92,29,31
5,12,512,194,93,29,36
5,13,512,185,89,28,28
5,14,512,177,88,31,21
5,15,476,159,102,34,25
6,0,512,168,107,36,37
6,1,512,201,102,38,37
6,2,512,214,102,31,34
6,3,512,184,105,28,27
6,4,512,183,118,28,26
6,5,512,204,108,32,29
6,6,512,210,121,36,32
6,7,512,189,101,41,26
6,8,512,191,100,36,28
6,9,512,172,104,40,34
6,10,512,176,103,37,34
6,11,512,165,100,34,30
6,12,512,202,115,27,36
6,13,512,212,107,27,29
6,14,512,180,107,21,31
6,15,476,196,106,19,25
7,0,512,195,109,22,38
7,1,512,206,109,23,34
7,2,512,224,108,29,34
7,3,512,219,97,25,30
7,4,512,225,97,29,34
7,5,512,214,94,23,27
7,6,512,198,85,23,24
7,7,512,178,109,23,24
7,8,512,182,118,24,31
7,9,512,191,109,28,29
7,10,512,175,102,22,37
7,11,512,217,108,23,32
7,12,512,208,99,26,26
7,13,512,214,102,22,25
7,14,512,225,100,19,27
7,15,476,212,89,17,26
8,0,512,216,84,17,24
8,1,512,204,92,22,24
8,2,512,193,80,23,26
8,3,512,197,80,27,30
8,4,512,233,97,34,26
8,5,512,226,92,29,28
8,6,512,215,93,18,31
8,7,512,210,93,19,32
8,8,512,199,106,14,36
8,9,512,184,97,19,27
8,10,512,212,97,24,31
8,11,512,199,92,27,32
8,12,512,215,87,17,27
8,13,512,242,84,15,33
8,14,512,210,89,13,31
8,15,476,220,87,18,22
9,0,512,211,82,20,22
9,1,512,222,86,27,22
9,2,512,230,74,23,22
9,3,512,236,84,26,25
9,4,512,241,87,25,26
9,5,512,216,86,17,27
9,6,512,208,99,28,27
9,7,512,222,88,20,30
9,8,512,228,97,18,28
9,9,512,255,101,20,27
9,10,512,259,107,26,16
9,11,512,245,86,18,20
9,12,512,233,76,20,19
9,13,512,241,94,21,26
9,14,512,257,77,20,29
9,15,476,210,82,25,22
10,0,512,247,106,23,22
10,1,512,225,92,17,24
10,2,512,221,95,19,28
10,3,512,247,96,22,29
10,4,512,260,93,23,31
10,5,512,259,85,24,30
10,6,512,270,82,22,30
10,7,512,250,85,22,29
10,8,512,259,84,20,29
10,9,512,251,82,16,32
10,10,512,244,75,24,31
10,11,512,236,97,22,29
10,12,512,199,93,23,18
10,13,512,225,82,17,21
10,14,512,235,70,16,21
10,15,476,210,79,14,20
11,0,512,239,83,19,20
11,1,512,278,87,16,22
11,2,512,255,85,17,25
