Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,29,15,3,35
0,1,512,23,17,5,70
0,2,512,33,25,6,101
0,3,512,34,22,10,126
0,4,512,32,26,14,146
0,5,512,43,32,15,158
0,6,512,43,21,9,187
0,7,512,28,15,8,206
0,8,512,26,25,10,229
0,9,512,36,21,9,246
0,10,512,36,20,7,262
0,11,512,33,19,7,259
0,12,512,34,23,5,276
0,13,512,38,18,8,293
0,14,512,30,13,5,315
0,15,476,22,13,6,308
1,0,512,44,17,5,312
1,1,512,34,18,9,323
1,2,512,33,18,9,324
1,3,512,30,20,9,320
1,4,512,29,13,10,318
1,5,512,28,15,11,312
1,6,512,25,13,14,334
1,7,512,32,12,12,322
1,8,512,23,14,9,319
1,9,512,38,12,10,302
1,10,512,38,18,10,307
1,11,512,33,18,10,292
1,12,512,30,15,8,277
1,13,512,31,15,11,281
1,14,512,39,15,9,273
1,15,476,30,11,13,272
2,0,512,34,13,10,272
2,1,512,57,12,11,270
2,2,512,39,10,13,263
2,3,512,48,12,14,263
2,4,512,47,17,12,263
2,5,512,42,11,7,247
2,6,512,31,12,9,254
2,7,512,44,17,9,239
2,8,512,50,19,10,238
2,9,512,54,17,9,230
2,10,512,48,14,9,208
2,11,512,68,15,10,190
2,12,512,46,10,4,186
2,13,512,61,19,5,193
2,14,512,56,10,6,199
2,15,476,58,13,8,198
3,0,512,58,9,8,208
3,1,512,72,15,8,207
3,2,512,90,11,9,207
3,3,512,76,11,10,202
3,4,512,81,12,11,188
3,5,512,87,9,7,175
3,6,512,91,10,6,162
3,7,512,104,11,3,155
3,8,512,93,14,6,160
3,9,512,89,11,9,154
3,10,512,85,7,6,147
3,11,512,96,12,5,141
3,12,512,98,14,7,141
3,13,512,86,10,5,146
3,14,512,85,10,5,154
3,15,476,92,8,9,150
4,0,512,103,10,6,171
4,1,512,87,12,4,154
4,2,512,85,10,4,152
4,3,512,92,17,6,151
4,4,512,88,12,6,161
4,5,512,99,9,5,146
4,6,512,99,5,5,135
4,7,512,116,6,6,125
4,8,512,112,10,9,120
4,9,512,109,11,9,112
4,10,512,123,8,10,123
4,11,512,121,10,11,115
4,12,512,103,9,6,122
4,13,512,128,8,3,121
4,14,512,120,7,5,122
4,15,476,100,9,5,128
5,0,512,111,11,6,123
5,1,512,130,9,6,106
5,2,512,103,8,4,111
5,3,512,110,10,7,107
5,4,512,115,11,8,100
5,5,512,110,8,8,105
5,6,512,118,15,6,109
5,7,512,124,8,5,107
5,8,512,118,12,9,102
5,9,512,118,9,7,96
5,10,512,108,9,3,100
5,11,512,106,11,1,108
5,12,512,117,12,1,105
5,13,512,121,12,1,98
5,14,512,126,8,3,94
5,15,476,119,11,2,100
6,0,512,121,11,4,98
6,1,512,113,15,5,96
6,2,512,120,12,6,102
6,3,512,129,11,5,117
6,4,512,131,16,3,114
6,5,512,140,13,3,119
6,6,512,152,7,1,104
6,7,512,126,6,2,94
6,8,512,100,6,3,78
6,9,512,137,4,8,84
6,10,512,122,7,6,88
6,11,512,136,5,7,91
6,12,512,114,5,5,89
6,13,512,125,9,5,87
6,14,512,133,12,4,87
6,15,476,127,14,5,87
7,0,512,153,13,4,87
7,1,512,140,9,7,96
7,2,512,149,13,5,86
7,3,512,150,8,3,69
7,4,512,133,5,4,63
7,5,512,145,8,5,67
7,6,512,141,10,5,71
7,7,512,121,7,7,74
7,8,512,128,8,6,75
7,9,512,157,8,5,67
7,10,512,128,12,4,65
7,11,512,147,13,2,68
7,12,512,145,10,1,79
7,13,512,127,8,3,84
7,14,512,147,10,7,83
7,15,476,125,6,9,79
8,0,512,170,6,5,75
8,1,512,155,9,3,72
8,2,512,157,10,2,80
8,3,512,166,8,4,88
8,4,512,192,7,2,83
8,5,512,151,5,4,80
8,6,512,171,8,3,83
8,7,512,173,12,2,84
8,8,512,178,15,5,84
8,9,512,155,15,8,71
8,10,512,161,15,9,63
8,11,512,166,7,7,67
8,12,512,160,9,4,64
8,13,512,169,8,5,56
8,14,512,184,11,3,57
8,15,476,165,10,7,50
9,0,512,184,6,6,64
9,1,512,166,6,5,64
9,2,512,186,9,5,61
9,3,512,161,7,3,58
9,4,512,166,10,2,66
9,5,512,169,7,1,67
9,6,512,175,7,2,63
9,7,512,186,10,1,62
9,8,512,171,12,1,65
9,9,512,175,7,0,58
9,10,512,171,8,0,58
9,11,512,177,8,3,58
9,12,512,188,8,0,55
9,13,512,185,6,0,55
9,14,512,184,7,0,55
9,15,476,179,12,1,47
10,0,512,210,8,1,45
10,1,512,176,11,1,45
10,2,512,185,12,0,51
10,3,512,163,8,0,50
10,4,512,173,13,1,55
10,5,512,150,19,2,56
10,6,512,165,10,2,55
10,7,512,172,9,1,51
10,8,512,206,8,2,35
10,9,512,172,7,2,35
10,10,512,173,10,3,37
10,11,512,190,10,1,44
10,12,512,187,13,0,47
10,13,512,176,13,1,49
10,14,512,211,9,0,60
10,15,476,162,10,1,63
11,0,512,200,7,2,53
11,1,512,196,8,3,47
11,2,512,203,10,3,37
11,3,512,184,10,3,41
11,4,512,207,6,1,39
11,5,512,202,7,1,37
11,6,512,203,9,0,39
11,7,512,173,6,0,37
11,8,512,188,6,1,38
11,9,512,173,5,2,48
11,10,512,164,6,3,50
11,11,512,187,6,4,43
11,12,512,194,7,1,44
11,13,512,185,10,0,43
11,14,512,205,11,4,47
11,15,476,186,5,4,53
12,0,512,194,7,3,44
12,1,512,200,9,3,56
12,2,512,201,8,1,48
12,3,512,179,8,3,47
12,4,512,186,11,4,45
12,5,512,195,7,0,44
12,6,512,182,6,5,46
12,7,512,179,5,5,46
12,8,512,194,5,3,44
12,9,512,187,2,1,40
12,10,512,199,4,1,34
12,11,512,180,7,1,30
12,12,512,192,8,0,31
