Batch,Num trials,Number correct
0,512,418
1,512,464
2,512,465
3,512,446
4,512,448
5,512,458
6,512,441
7,512,440
8,512,468
9,512,456
10,512,460
11,512,448
12,512,458
13,512,463
14,512,451
15,512,453
16,512,451
17,512,459
18,512,449
19,272,237
