Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,16,181,34,54
0,1,512,27,249,36,57
0,2,512,39,251,36,71
0,3,512,24,240,36,60
0,4,512,26,226,47,57
0,5,512,39,198,48,45
0,6,512,20,184,47,41
0,7,512,35,166,48,32
0,8,512,29,178,41,38
0,9,512,25,171,48,33
0,10,512,37,175,58,36
0,11,512,27,162,49,36
0,12,512,48,153,47,42
0,13,512,37,155,50,37
0,14,512,28,159,52,33
0,15,476,36,132,56,28
1,0,512,48,146,56,28
1,1,512,44,146,70,22
1,2,512,39,132,59,26
1,3,512,46,119,63,31
1,4,512,48,107,66,26
1,5,512,61,111,73,21
1,6,512,67,128,62,27
1,7,512,41,124,68,26
1,8,512,41,140,64,29
1,9,512,55,132,65,26
1,10,512,55,125,56,26
1,11,512,66,119,56,24
1,12,512,89,127,62,28
1,13,512,61,126,63,27
1,14,512,65,144,51,32
1,15,476,67,153,54,23
2,0,512,99,135,58,28
2,1,512,76,121,59,27
2,2,512,80,156,60,23
2,3,512,92,142,58,29
2,4,512,81,125,63,26
2,5,512,92,120,58,23
2,6,512,83,119,54,28
2,7,512,108,129,63,36
2,8,512,102,137,69,40
2,9,512,80,123,58,31
2,10,512,113,118,60,27
2,11,512,83,128,58,32
2,12,512,111,124,50,29
2,13,512,112,114,56,30
2,14,512,85,131,60,35
2,15,476,99,123,60,36
3,0,512,121,105,64,30
3,1,512,113,115,63,29
3,2,512,113,107,67,34
3,3,512,133,106,54,32
3,4,512,116,106,59,26
3,5,512,133,123,73,25
3,6,512,134,133,63,32
3,7,512,139,140,46,30
3,8,512,113,119,55,28
3,9,512,111,114,58,28
3,10,512,111,134,57,36
3,11,512,140,134,60,42
3,12,512,161,119,61,36
3,13,512,142,114,60,29
3,14,512,123,125,46,30
3,15,476,101,113,44,26
4,0,512,129,128,52,29
4,1,512,141,131,58,35
4,2,512,154,133,47,43
4,3,512,141,112,47,33
4,4,512,142,132,40,26
4,5,512,143,108,31,40
4,6,512,128,109,41,38
4,7,512,119,108,44,26
4,8,512,145,107,51,22
4,9,512,151,112,52,24
4,10,512,153,98,47,22
4,11,512,126,108,37,32
4,12,512,124,112,41,24
4,13,512,162,98,45,24
4,14,512,160,103,39,27
4,15,476,138,120,43,25
5,0,512,153,105,51,22
5,1,512,141,104,54,31
5,2,512,142,111,50,34
5,3,512,157,106,52,34
5,4,512,160,105,53,34
5,5,512,184,114,46,24
5,6,512,154,122,47,19
5,7,512,182,104,36,33
5,8,512,154,94,32,34
5,9,512,141,101,30,37
5,10,512,155,104,38,25
5,11,512,177,95,29,21
5,12,512,165,95,45,30
5,13,512,158,84,41,27
5,14,512,161,87,31,25
5,15,476,174,75,33,21
6,0,512,188,76,37,22
6,1,512,196,83,37,21
6,2,512,205,91,29,29
6,3,512,178,92,33,24
6,4,512,204,97,32,27
6,5,512,160,107,32,27
6,6,512,183,110,30,33
6,7,512,183,98,24,33
6,8,512,204,101,25,27
6,9,512,205,94,32,29
6,10,512,198,89,30,30
6,11,512,192,85,31,30
6,12,512,180,77,32,29
6,13,512,191,90,29,35
6,14,512,195,80,37,33
6,15,476,159,77,34,26
7,0,512,201,88,33,25
7,1,512,187,97,37,25
7,2,512,186,92,39,23
7,3,512,202,94,31,21
7,4,512,224,101,30,26
7,5,512,206,97,36,25
7,6,512,179,103,39,30
7,7,512,197,99,32,25
7,8,512,201,85,25,24
7,9,512,216,81,22,18
7,10,512,171,93,26,27
7,11,512,192,103,30,24
7,12,512,171,91,27,18
7,13,512,182,87,25,15
7,14,512,200,91,26,19
7,15,476,214,91,26,25
8,0,512,207,97,21,29
8,1,512,216,89,17,25
8,2,512,229,96,20,25
8,3,512,215,93,24,22
8,4,512,199,99,23,24
8,5,512,216,92,22,22
8,6,512,180,88,16,23
8,7,512,195,82,15,29
8,8,512,201,87,22,27
8,9,512,202,95,29,36
8,10,512,220,94,20,31
8,11,512,229,85,20,30
8,12,512,191,79,22,33
8,13,512,185,92,34,31
8,14,512,202,92,21,45
8,15,476,208,91,23,34
9,0,512,198,92,24,29
9,1,512,203,83,18,33
9,2,512,224,94,22,35
9,3,512,209,85,18,36
9,4,512,209,84,27,24
9,5,512,219,93,19,28
9,6,512,203,89,22,30
9,7,512,212,92,25,31
9,8,512,227,89,26,32
9,9,512,225,80,27,29
9,10,512,227,73,21,27
9,11,512,223,72,25,27
9,12,512,199,72,25,24
9,13,512,228,80,22,32
9,14,512,230,93,17,29
9,15,476,209,84,18,30
10,0,512,223,91,16,25
10,1,512,249,79,17,35
10,2,512,245,76,19,32
10,3,512,232,68,21,24
10,4,512,240,73,21,16
10,5,512,241,71,25,18
10,6,512,236,79,29,28
10,7,512,238,83,22,22
10,8,512,228,84,19,27
10,9,512,266,97,12,27
10,10,512,231,94,12,29
10,11,512,231,86,25,24
10,12,512,226,70,16,25
10,13,512,252,66,19,22
10,14,512,256,76,20,22
10,15,476,239,85,16,23
11,0,512,239,87,14,21
11,1,512,241,85,13,25
11,2,512,225,81,16,26
11,3,512,207,84,21,35
11,4,512,270,80,23,32
11,5,512,261,96,26,26
11,6,512,250,72,16,20
11,7,512,233,67,28,22
11,8,512,263,79,25,24
11,9,512,267,80,22,23
11,10,512,242,73,21,28
11,11,512,245,69,22,25
11,12,512,263,78,16,32
11,13,512,251,71,18,30
11,14,512,215,86,21,33
11,15,476,228,82,15,31
12,0,512,231,66,18,29
12,1,512,252,69,12,28
12,2,512,232,75,12,33
12,3,512,240,84,8,32
12,4,512,239,74,16,25
12,5,512,252,74,16,30
12,6,512,243,81,13,27
12,7,512,256,79,9,27
12,8,512,257,72,15,29
12,9,512,238,71,16,19
12,10,512,250,82,11,22
12,11,512,247,73,12,29
12,12,512,262,80,22,26
12,13,512,279,83,16,31
12,14,512,242,88,14,17
12,15,476,218,87,15,19
13,0,512,212,78,14,19
13,1,512,230,82,14,28
13,2,512,274,95,13,31
13,3,512,285,85,12,29
13,4,512,281,93,14,23
13,5,512,252,78,15,29
13,6,512,274,74,19,26
13,7,512,268,70,17,23
13,8,512,270,73,18,19
13,9,512,241,73,15,31
13,10,512,244,64,14,27
13,11,512,259,65,14,26
13,12,512,254,68,15,28
13,13,512,259,82,17,23
13,14,512,273,85,10,20
13,15,476,269,96,10,20
14,0,512,280,103,12,23
14,1,512,293,88,9,26
14,2,512,269,76,16,21
14,3,512,298,81,17,30
14,4,512,270,89,12,21
14,5,512,272,79,15,29
14,6,512,270,76,15,25
14,7,512,268,72,17,27
14,8,512,268,71,12,22
14,9,512,292,79,15,26
14,10,512,293,73,16,26
14,11,512,252,79,16,23
14,12,512,274,91,16,25
14,13,512,296,94,12,22
14,14,512,253,82,9,17
14,15,476,263,81,13,21
15,0,512,280,77,14,29
15,1,512,272,78,13,22
15,2,512,247,66,12,18
15,3,512,227,59,15,18
15,4,512,261,62,13,26
15,5,512,275,74,14,30
15,6,512,275,85,13,30
15,7,512,266,65,15,20
15,8,512,269,62,16,19
15,9,512,265,74,15,23
15,10,512,226,88,11,24
15,11,512,259,72,18,25
15,12,512,252,79,15,28
15,13,512,269,70,14,29
15,14,512,263,84,11,28
15,15,476,273,79,11,28
16,0,512,299,84,10,22
16,1,512,270,85,13,22
16,2,512,273,72,13,20
16,3,512,275,84,15,21
16,4,512,284,81,15,21
16,5,512,267,74,17,21
16,6,512,288,72,13,25
16,7,512,258,60,11,29
16,8,512,288,78,9,29
16,9,512,282,95,9,26
16,10,512,276,94,11,27
16,11,512,309,87,11,20
16,12,512,265,74,15,20
16,13,512,276,76,9,25
16,14,512,276,73,9,22
16,15,476,247,81,7,22
17,0,512,298,89,11,27
17,1,512,281,79,11,28
17,2,512,280,84,8,20
17,3,512,287,73,11,24
17,4,512,299,72,12,25
17,5,512,284,71,8,23
17,6,512,306,83,13,21
17,7,512,288,82,10,17
17,8,512,302,80,12,25
17,9,512,285,77,12,23
17,10,512,281,67,14,28
17,11,512,283,69,8,21
17,12,512,275,69,7,21
17,13,512,283,83,10,19
17,14,512,282,81,10,21
17,15,476,283,78,10,14
18,0,512,276,88,6,24
18,1,512,298,85,3,24
18,2,512,286,72,7,28
18,3,512,303,56,11,21
18,4,512,301,67,11,27
18,5,512,309,77,13,24
18,6,512,288,81,10,18
18,7,512,285,77,10,18
18,8,512,304,88,12,21
18,9,512,303,83,7,23
18,10,512,274,77,1,22
18,11,512,259,64,5,21
18,12,512,278,61,9,23
18,13,512,296,52,5,21
18,14,512,290,47,9,17
18,15,476,286,53,10,24
19,0,512,300,72,5,18
19,1,512,293,71,5,22
19,2,512,305,60,8,22
19,3,512,309,65,6,29
19,4,512,307,72,9,27
19,5,512,285,81,9,25
19,6,512,279,87,8,34
19,7,512,263,65,13,27
19,8,512,291,56,6,25
19,9,512,304,63,5,17
19,10,512,323,65,5,19
19,11,512,319,75,2,33
19,12,512,288,81,5,23
19,13,512,286,79,10,30
19,14,512,290,79,9,28
19,15,476,286,86,6,20
20,0,512,318,87,5,18
20,1,512,289,81,6,22
20,2,512,273,62,13,23
20,3,512,271,59,11,18
20,4,512,290,53,8,21
20,5,512,312,70,6,25
20,6,512,307,83,9,21
20,7,512,325,75,6,22
20,8,512,334,86,7,26
20,9,512,326,72,3,24
20,10,512,295,63,8,26
20,11,512,317,72,6,31
20,12,512,297,66,4,24
20,13,512,289,60,6,19
20,14,512,293,71,9,22
20,15,476,266,69,4,20
21,0,512,316,75,5,16
21,1,512,315,80,5,19
21,2,512,333,84,4,18
21,3,512,320,74,9,23
21,4,512,300,67,11,24
21,5,512,296,78,10,22
21,6,512,308,79,6,24
21,7,512,293,70,8,21
21,8,512,311,78,9,31
21,9,512,292,71,9,31
21,10,512,289,61,7,18
21,11,512,305,61,12,17
21,12,512,319,72,5,24
21,13,512,303,66,9,30
21,14,512,313,60,8,16
21,15,476,302,69,10,17
22,0,512,318,75,12,23
22,1,512,310,62,14,20
22,2,512,305,61,5,14
22,3,512,304,64,8,25
22,4,512,292,58,13,22
22,5,512,314,66,11,20
22,6,512,323,82,11,18
22,7,512,327,84,16,18
22,8,512,317,87,10,20
22,9,512,329,74,5,20
22,10,512,318,83,7,14
22,11,512,328,90,10,16
22,12,512,322,78,11,21
22,13,512,352,69,9,20
22,14,512,333,81,9,22
22,15,476,309,76,9,18
23,0,512,336,73,7,23
23,1,512,287,68,10,20
23,2,512,304,67,10,19
23,3,512,319,68,10,19
23,4,512,311,61,7,15
23,5,512,295,63,7,22
23,6,512,299,63,6,23
23,7,512,296,72,8,24
23,8,512,330,67,10,25
23,9,512,307,63,8,32
23,10,512,334,68,10,25
23,11,512,309,66,9,21
23,12,512,341,70,11,22
23,13,512,327,68,7,30
23,14,512,298,62,8,24
23,15,476,300,52,5,11
24,0,512,302,60,4,18
24,1,512,327,75,4,20
24,2,512,337,75,5,26
24,3,512,342,70,5,25
24,4,512,330,66,10,21
24,5,512,297,68,10,25
24,6,512,289,76,12,26
24,7,512,317,69,8,21
24,8,512,326,74,9,25
24,9,512,312,64,6,25
24,10,512,307,56,9,19
24,11,512,309,55,5,25
24,12,512,308,63,7,32
24,13,512,315,75,11,34
24,14,512,326,76,8,31
24,15,476,297,68,9,35
25,0,512,330,65,9,32
25,1,512,346,64,8,27
25,2,512,324,57,12,25
25,3,512,301,67,10,29
25,4,512,313,65,5,28
25,5,512,318,66,6,24
25,6,512,328,66,9,20
25,7,512,305,70,10,19
25,8,512,319,60,8,17
25,9,512,325,60,9,17
25,10,512,319,62,9,17
25,11,512,317,59,4,17
25,12,512,298,52,10,19
25,13,512,322,42,6,21
25,14,512,313,46,9,19
25,15,476,337,51,4,21
26,0,512,307,68,5,27
26,1,512,300,78,15,26
26,2,512,321,81,13,28
26,3,512,332,70,13,31
26,4,512,332,75,12,30
26,5,512,328,79,13,25
26,6,512,322,73,9,27
26,7,512,294,68,9,27
26,8,512,349,74,12,19
26,9,512,351,59,11,17
26,10,512,334,64,8,24
26,11,512,335,54,9,21
26,12,512,324,54,9,24
26,13,512,350,49,7,27
26,14,512,333,58,6,33
26,15,476,315,58,9,28
27,0,512,339,61,9,28
27,1,512,307,71,6,20
27,2,512,345,66,6,21
27,3,512,346,65,7,28
27,4,512,319,67,7,22
27,5,512,333,77,7,23
27,6,512,350,78,5,23
27,7,512,327,69,8,22
27,8,512,328,62,10,26
27,9,512,326,67,11,12
27,10,512,315,63,6,21
27,11,512,325,56,10,24
27,12,512,332,58,6,28
27,13,512,335,62,6,25
27,14,512,355,61,8,21
27,15,476,306,56,12,19
28,0,512,354,64,8,15
28,1,512,353,67,8,14
28,2,512,323,71,3,23
28,3,512,334,70,4,28
28,4,512,332,68,4,27
28,5,512,316,75,3,29
28,6,512,328,62,1,18
28,7,512,325,58,6,22
28,8,512,353,59,9,23
28,9,512,316,57,5,22
28,10,512,341,59,6,21
28,11,512,332,68,8,27
28,12,512,336,64,12,28
28,13,512,330,77,6,21
28,14,512,323,60,8,20
28,15,476,304,58,8,23
29,0,512,315,57,7,22
29,1,512,318,56,9,21
29,2,512,314,59,12,23
29,3,512,302,63,16,28
29,4,512,310,71,12,26
29,5,512,334,64,7,30
29,6,512,340,70,3,30
29,7,512,317,63,5,31
29,8,512,347,54,3,20
29,9,512,365,54,5,21
29,10,512,362,41,8,20
29,11,512,345,44,5,14
29,12,512,345,53,8,22
29,13,512,340,40,9,20
29,14,512,345,43,5,22
29,15,476,307,60,6,17
30,0,512,329,52,10,20
30,1,512,322,49,10,23
30,2,512,326,58,5,20
30,3,512,352,62,5,20
30,4,512,333,73,8,21
30,5,512,348,66,7,23
30,6,512,382,57,15,21
30,7,512,353,55,9,23
30,8,512,337,45,7,18
30,9,512,364,47,7,15
30,10,512,375,53,10,21
30,11,512,352,57,9,24
30,12,512,350,60,7,29
30,13,512,343,56,5,25
30,14,512,331,62,6,17
30,15,476,324,66,5,21
31,0,512,339,65,3,26
31,1,512,372,59,5,26
31,2,512,354,41,7,15
31,3,512,349,50,7,20
31,4,512,362,60,9,21
31,5,512,325,53,5,23
31,6,512,346,56,2,26
31,7,512,332,50,4,22
31,8,512,317,44,6,32
31,9,512,359,51,7,27
31,10,512,358,55,7,30
31,11,512,385,50,7,26
31,12,512,345,50,3,22
31,13,512,333,47,6,19
31,14,512,333,51,6,16
31,15,476,337,60,8,19
32,0,512,354,67,5,17
32,1,512,356,60,9,19
32,2,512,376,60,11,18
32,3,512,349,55,7,17
32,4,512,329,70,6,18
32,5,512,358,66,5,20
32,6,512,341,59,7,20
32,7,512,337,68,10,18
32,8,512,357,55,9,25
32,9,512,329,55,11,23
32,10,512,348,60,11,29
32,11,512,376,58,11,26
32,12,512,363,63,7,27
32,13,512,368,62,6,21
32,14,512,353,57,4,21
32,15,476,327,62,6,18
33,0,512,366,57,3,20
33,1,512,396,63,3,17
33,2,512,349,51,3,18
33,3,512,359,65,3,14
33,4,512,360,57,6,20
33,5,512,354,64,4,12
33,6,512,353,60,3,11
33,7,512,354,58,5,19
33,8,512,345,65,2,18
33,9,512,352,44,3,17
33,10,512,344,60,5,21
33,11,512,324,55,7,18
33,12,512,364,51,7,19
33,13,512,365,58,6,18
33,14,512,371,58,9,17
33,15,476,337,62,8,20
34,0,512,348,59,5,25
34,1,512,337,72,4,19
34,2,512,379,69,6,20
34,3,512,349,64,7,18
34,4,512,323,61,10,16
34,5,512,346,58,8,21
34,6,512,364,69,11,15
34,7,512,373,69,11,12
34,8,512,371,69,8,18
34,9,512,358,75,7,22
34,10,512,349,67,8,14
34,11,512,368,56,11,11
34,12,512,386,53,9,14
34,13,512,366,61,8,17
34,14,512,373,67,6,20
34,15,476,339,65,4,22
35,0,512,365,53,4,18
35,1,512,388,56,6,21
35,2,512,376,60,6,27
35,3,512,352,49,2,20
35,4,512,358,56,6,17
35,5,512,364,54,3,11
35,6,512,359,57,4,7
