Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,24,10,9,50
0,1,512,25,14,17,84
0,2,512,26,15,21,123
0,3,512,26,20,27,159
0,4,512,23,23,30,196
0,5,512,29,17,26,237
0,6,512,40,22,29,271
0,7,512,30,24,30,315
0,8,512,30,19,38,355
0,9,512,32,18,41,403
0,10,512,28,16,47,440
0,11,512,27,22,53,476
0,12,512,33,22,48,520
0,13,512,20,23,37,556
0,14,512,32,20,44,576
0,15,476,32,18,37,613
1,0,512,38,14,45,653
1,1,512,36,10,48,692
1,2,512,32,7,52,732
1,3,512,24,11,59,779
1,4,512,42,11,62,797
1,5,512,17,15,66,824
1,6,512,26,17,63,855
1,7,512,28,12,51,893
1,8,512,29,11,62,913
1,9,512,45,10,65,946
1,10,512,41,8,66,967
1,11,512,48,9,69,985
1,12,512,41,9,66,1007
1,13,512,40,9,61,1026
1,14,512,40,4,63,1050
1,15,476,26,6,66,1061
2,0,512,31,9,68,1084
2,1,512,35,9,73,1100
2,2,512,32,10,60,1110
2,3,512,51,8,76,1107
2,4,512,35,5,73,1120
2,5,512,44,6,73,1125
2,6,512,43,4,72,1145
2,7,512,53,5,76,1151
2,8,512,44,8,79,1146
2,9,512,50,11,77,1169
2,10,512,46,15,78,1153
2,11,512,33,8,77,1151
2,12,512,45,8,72,1150
2,13,512,51,9,67,1152
2,14,512,35,7,72,1155
2,15,476,47,4,70,1146
3,0,512,41,1,70,1132
3,1,512,59,2,67,1119
3,2,512,42,7,70,1095
3,3,512,56,4,73,1082
3,4,512,65,7,74,1083
3,5,512,62,3,68,1063
3,6,512,43,6,61,1053
3,7,512,53,2,65,1041
3,8,512,44,4,63,1017
3,9,512,41,4,62,1011
3,10,512,50,5,62,991
3,11,512,47,4,69,959
3,12,512,37,3,65,931
3,13,512,43,3,53,923
3,14,512,68,3,63,919
3,15,476,45,4,64,909
4,0,512,56,5,65,869
4,1,512,64,3,62,848
4,2,512,85,1,67,837
4,3,512,76,2,69,823
4,4,512,61,3,69,830
4,5,512,65,5,69,810
4,6,512,74,5,63,792
4,7,512,81,5,60,779
4,8,512,86,5,69,744
4,9,512,66,6,66,728
4,10,512,76,5,49,693
4,11,512,78,5,49,667
4,12,512,82,3,51,665
4,13,512,91,3,49,641
4,14,512,79,3,47,632
4,15,476,97,3,46,607
5,0,512,111,3,44,593
5,1,512,125,4,43,580
5,2,512,107,5,37,574
5,3,512,112,4,34,543
5,4,512,101,2,40,511
5,5,512,108,2,40,490
5,6,512,102,7,41,485
5,7,512,95,7,45,488
5,8,512,106,6,45,477
5,9,512,114,7,37,454
5,10,512,118,7,33,434
5,11,512,113,5,36,411
5,12,512,96,2,38,402
5,13,512,130,6,33,394
5,14,512,116,7,32,383
5,15,476,103,5,30,361
6,0,512,113,7,25,354
6,1,512,128,8,23,368
6,2,512,140,5,29,360
6,3,512,143,5,34,366
6,4,512,129,4,28,366
6,5,512,141,5,27,372
6,6,512,143,2,26,356
6,7,512,136,4,23,347
6,8,512,127,5,29,342
6,9,512,150,7,32,330
6,10,512,133,8,36,320
6,11,512,133,5,31,322
6,12,512,136,4,32,324
6,13,512,137,4,28,338
6,14,512,131,1,31,332
6,15,476,127,2,33,345
7,0,512,141,2,26,320
7,1,512,148,6,23,311
7,2,512,145,5,23,307
7,3,512,150,5,20,307
7,4,512,170,3,23,309
7,5,512,150,3,26,307
7,6,512,148,2,29,297
7,7,512,151,0,25,290
7,8,512,139,0,23,291
7,9,512,157,2,27,286
7,10,512,158,5,28,273
7,11,512,148,5,26,259
7,12,512,150,3,26,234
7,13,512,144,3,17,250
7,14,512,152,5,18,250
7,15,476,135,4,20,242
8,0,512,176,0,17,237
8,1,512,172,2,19,237
8,2,512,162,1,27,220
8,3,512,137,3,26,223
8,4,512,167,3,24,220
8,5,512,163,1,19,218
8,6,512,151,4,15,203
8,7,512,161,5,13,203
8,8,512,169,4,14,196
8,9,512,147,6,11,191
8,10,512,156,5,14,190
8,11,512,166,3,13,166
8,12,512,161,5,13,189
8,13,512,171,4,11,193
8,14,512,152,4,12,197
8,15,476,145,5,12,203
9,0,512,191,5,13,203
9,1,512,182,8,16,179
9,2,512,165,4,14,178
9,3,512,155,4,13,179
9,4,512,162,3,12,175
9,5,512,166,1,15,170
9,6,512,169,2,13,171
9,7,512,175,4,12,162
9,8,512,169,3,11,154
9,9,512,194,4,8,142
9,10,512,176,5,16,135
9,11,512,181,3,14,116
9,12,512,172,2,14,113
9,13,512,182,1,11,117
9,14,512,193,1,15,134
9,15,476,161,4,13,135
10,0,512,173,1,12,137
10,1,512,184,2,13,137
10,2,512,175,4,9,137
10,3,512,180,5,8,147
10,4,512,185,5,12,140
10,5,512,188,4,11,134
10,6,512,198,3,14,122
10,7,512,195,2,12,110
10,8,512,160,3,13,101
10,9,512,212,1,10,109
10,10,512,175,2,9,114
10,11,512,193,3,7,114
10,12,512,178,1,9,103
10,13,512,198,4,10,96
10,14,512,177,2,14,92
10,15,476,168,2,11,95
11,0,512,190,3,10,90
11,1,512,162,3,8,106
11,2,512,214,4,10,100
11,3,512,187,3,8,92
11,4,512,184,2,12,95
11,5,512,191,2,7,99
11,6,512,197,2,1,97
11,7,512,170,1,3,94
11,8,512,186,3,4,91
11,9,512,199,2,4,84
11,10,512,186,1,4,77
11,11,512,193,1,7,84
11,12,512,191,4,6,79
11,13,512,199,1,6,83
11,14,512,206,2,7,75
11,15,476,200,1,8,81
12,0,512,192,1,6,83
12,1,512,198,2,7,79
12,2,512,224,2,14,75
12,3,512,199,3,12,73
12,4,512,205,4,8,70
12,5,512,204,2,6,73
12,6,512,184,2,7,72
12,7,512,212,2,6,82
12,8,512,201,1,6,79
12,9,512,205,3,6,80
12,10,512,195,3,6,77
12,11,512,190,3,8,79
12,12,512,191,2,7,82
12,13,512,213,4,6,74
12,14,512,215,4,7,68
12,15,476,184,3,5,68
13,0,512,227,2,6,73
13,1,512,207,2,10,73
13,2,512,220,1,8,78
13,3,512,193,1,9,73
13,4,512,211,1,11,66
13,5,512,189,0,9,72
13,6,512,185,0,9,63
13,7,512,226,1,11,63
13,8,512,212,2,7,63
13,9,512,213,2,7,62
13,10,512,213,3,7,59
13,11,512,219,3,8,63
13,12,512,203,3,7,54
13,13,512,223,6,7,53
13,14,512,192,5,7,60
13,15,476,188,4,4,57
14,0,512,209,3,7,62
14,1,512,237,5,4,59
14,2,512,233,2,5,57
14,3,512,222,4,8,51
14,4,512,211,3,11,58
14,5,512,231,3,12,61
14,6,512,233,3,9,54
14,7,512,214,5,8,57
14,8,512,233,5,7,55
14,9,512,204,2,5,59
14,10,512,237,1,5,60
14,11,512,214,2,8,53
14,12,512,229,2,6,56
14,13,512,216,1,9,55
14,14,512,218,0,8,57
14,15,476,203,2,9,51
15,0,512,227,2,11,46
15,1,512,227,2,9,46
15,2,512,210,1,8,44
