Epoch,Batch,Num trials,Number correct
0,0,512,31
0,1,512,33
0,2,512,43
0,3,512,25
0,4,512,34
0,5,512,48
0,6,512,27
0,7,512,25
0,8,512,21
0,9,512,27
0,10,512,22
0,11,512,42
0,12,512,23
0,13,512,23
0,14,512,26
0,15,476,31
1,0,512,28
1,1,512,33
1,2,512,30
1,3,512,20
1,4,512,27
1,5,512,39
1,6,512,51
1,7,512,38
1,8,512,44
1,9,512,36
1,10,512,22
1,11,512,40
1,12,512,25
1,13,512,54
1,14,512,62
1,15,476,69
2,0,512,74
2,1,512,67
2,2,512,81
2,3,512,80
2,4,512,67
2,5,512,72
2,6,512,72
2,7,512,62
2,8,512,58
2,9,512,66
2,10,512,40
2,11,512,70
2,12,512,82
2,13,512,88
2,14,512,61
2,15,476,88
3,0,512,103
3,1,512,134
3,2,512,110
3,3,512,76
3,4,512,99
3,5,512,66
3,6,512,127
3,7,512,112
3,8,512,82
3,9,512,96
3,10,512,110
3,11,512,79
3,12,512,126
3,13,512,81
3,14,512,102
3,15,476,99
4,0,512,111
4,1,512,106
4,2,512,104
4,3,512,115
4,4,512,85
4,5,512,89
4,6,512,119
4,7,512,130
4,8,512,139
4,9,512,140
4,10,512,95
4,11,512,107
4,12,512,65
4,13,512,106
4,14,512,152
4,15,476,120
5,0,512,143
5,1,512,106
5,2,512,112
5,3,512,111
5,4,512,124
5,5,512,153
5,6,512,102
5,7,512,88
5,8,512,140
5,9,512,129
5,10,512,112
5,11,512,134
5,12,512,114
5,13,512,64
5,14,512,89
5,15,476,51
6,0,512,72
6,1,512,141
6,2,512,104
6,3,512,106
6,4,512,178
6,5,512,145
6,6,512,154
6,7,512,145
6,8,512,98
6,9,512,144
6,10,512,102
6,11,512,86
6,12,512,144
6,13,512,142
6,14,512,137
6,15,476,167
7,0,512,137
7,1,512,116
7,2,512,170
7,3,512,138
7,4,512,124
7,5,512,126
7,6,512,166
7,7,512,146
7,8,512,123
7,9,512,149
7,10,512,107
7,11,512,134
7,12,512,204
7,13,512,140
7,14,512,125
7,15,476,171
8,0,512,158
8,1,512,152
8,2,512,155
8,3,512,170
8,4,512,174
8,5,512,215
8,6,512,213
8,7,512,191
8,8,512,157
8,9,512,163
8,10,512,203
8,11,512,175
8,12,512,183
8,13,512,148
8,14,512,133
8,15,476,183
9,0,512,194
9,1,512,179
9,2,512,150
9,3,512,195
9,4,512,271
9,5,512,250
9,6,512,250
9,7,512,189
9,8,512,183
9,9,512,217
9,10,512,221
9,11,512,153
9,12,512,163
9,13,512,197
9,14,512,257
9,15,476,190
10,0,512,233
10,1,512,214
10,2,512,220
10,3,512,242
10,4,512,227
10,5,512,205
10,6,512,223
10,7,512,204
10,8,512,239
10,9,512,175
10,10,512,113
10,11,512,139
10,12,512,185
10,13,512,200
10,14,512,192
10,15,476,204
11,0,512,203
11,1,512,192
11,2,512,202
11,3,512,197
11,4,512,219
11,5,512,235
11,6,512,248
11,7,512,222
11,8,512,182
11,9,512,219
11,10,512,223
11,11,512,221
11,12,512,202
11,13,512,214
11,14,512,219
11,15,476,234
12,0,512,240
12,1,512,231
12,2,512,222
12,3,512,206
12,4,512,220
12,5,512,236
12,6,512,239
12,7,512,238
12,8,512,204
12,9,512,184
12,10,512,247
12,11,512,287
12,12,512,220
12,13,512,194
12,14,512,177
12,15,476,217
13,0,512,250
13,1,512,167
13,2,512,184
13,3,512,268
13,4,512,225
13,5,512,242
13,6,512,241
13,7,512,235
13,8,512,277
13,9,512,237
13,10,512,183
13,11,512,212
13,12,512,195
13,13,512,170
13,14,512,220
13,15,476,203
14,0,512,260
14,1,512,259
14,2,512,275
14,3,512,248
14,4,512,252
14,5,512,242
14,6,512,269
14,7,512,234
14,8,512,264
14,9,512,226
14,10,512,196
14,11,512,234
14,12,512,253
14,13,512,230
14,14,512,272
14,15,476,257
15,0,512,291
15,1,512,263
15,2,512,270
15,3,512,279
15,4,512,289
15,5,512,285
15,6,512,305
15,7,512,297
15,8,512,250
15,9,512,273
15,10,512,223
15,11,512,195
15,12,512,290
15,13,512,327
15,14,512,289
15,15,476,266
16,0,512,290
16,1,512,301
16,2,512,303
16,3,512,307
16,4,512,291
16,5,512,289
16,6,512,286
16,7,512,252
16,8,512,283
16,9,512,318
16,10,512,336
16,11,512,281
16,12,512,231
16,13,512,249
16,14,512,320
16,15,476,254
17,0,512,199
17,1,512,288
17,2,512,268
17,3,512,305
17,4,512,253
17,5,512,274
17,6,512,323
17,7,512,280
17,8,512,268
17,9,512,259
17,10,512,322
17,11,512,296
17,12,512,289
17,13,512,266
17,14,512,275
17,15,476,276
18,0,512,313
18,1,512,308
18,2,512,301
18,3,512,283
18,4,512,315
18,5,512,281
18,6,512,252
18,7,512,271
18,8,512,301
18,9,512,310
18,10,512,293
18,11,512,308
18,12,512,279
18,13,512,289
18,14,512,275
18,15,476,266
19,0,512,299
19,1,512,278
19,2,512,283
19,3,512,282
19,4,512,214
19,5,512,261
19,6,512,306
19,7,512,333
19,8,512,326
19,9,512,298
19,10,512,303
19,11,512,325
19,12,512,321
19,13,512,305
19,14,512,309
19,15,476,284
20,0,512,322
20,1,512,328
20,2,512,336
20,3,512,306
20,4,512,313
20,5,512,285
20,6,512,309
20,7,512,336
20,8,512,298
20,9,512,307
20,10,512,349
20,11,512,359
20,12,512,310
20,13,512,318
20,14,512,329
