Batch,Num trials,Number correct
0,512,364
1,512,435
2,512,431
3,512,427
4,512,445
5,512,416
6,512,416
7,512,435
8,512,435
9,512,420
10,512,442
11,512,424
12,512,429
13,512,445
14,512,413
15,512,441
16,512,430
17,512,439
18,512,427
19,272,243
