Batch,Num trials,Number correct
0,512,270
1,512,394
2,512,402
3,512,389
4,512,386
5,512,407
6,512,396
7,512,401
8,512,401
9,512,395
10,512,397
11,512,386
12,512,402
13,512,405
14,512,394
15,512,400
16,512,406
17,512,392
18,512,389
19,272,210
