Batch,Num trials,Number correct
0,512,434
1,512,457
2,512,463
3,512,462
4,512,443
5,512,457
6,512,456
7,512,463
8,512,456
9,512,467
10,512,452
11,512,456
12,512,447
13,512,459
14,512,467
15,512,458
16,512,465
17,512,462
18,512,461
19,272,240
