Batch,Num trials,Number correct
0,512,391
1,512,433
2,512,463
3,512,459
4,512,449
5,512,464
6,512,467
7,512,459
8,512,456
9,512,457
10,512,463
11,512,459
12,512,440
13,512,453
14,512,462
15,512,456
16,512,453
17,512,466
18,512,458
19,272,237
