Batch,Num trials,Number correct
0,512,443
1,512,460
2,512,480
3,512,474
4,512,470
5,512,484
6,512,477
7,512,486
8,512,470
9,512,476
10,512,474
11,512,474
12,512,458
13,512,475
14,512,478
15,512,464
16,512,475
17,512,470
18,512,463
19,272,245
