Epoch,Batch,Num trials,Number correct
0,0,512,34
0,1,512,27
0,2,512,35
0,3,512,46
0,4,512,61
0,5,512,37
0,6,512,44
0,7,512,66
0,8,512,85
0,9,512,72
0,10,512,61
0,11,512,79
0,12,512,79
0,13,512,79
0,14,512,77
0,15,476,75
1,0,512,83
1,1,512,103
1,2,512,96
1,3,512,90
1,4,512,127
1,5,512,130
1,6,512,131
1,7,512,140
1,8,512,121
1,9,512,130
1,10,512,127
1,11,512,133
1,12,512,120
1,13,512,113
1,14,512,142
1,15,476,139
2,0,512,180
2,1,512,173
2,2,512,184
2,3,512,144
2,4,512,139
2,5,512,134
2,6,512,155
2,7,512,155
2,8,512,151
2,9,512,170
2,10,512,210
2,11,512,213
2,12,512,184
2,13,512,173
2,14,512,193
2,15,476,164
3,0,512,199
3,1,512,215
3,2,512,190
3,3,512,199
3,4,512,192
3,5,512,211
3,6,512,209
3,7,512,201
3,8,512,217
3,9,512,222
3,10,512,222
3,11,512,215
3,12,512,258
3,13,512,227
3,14,512,252
3,15,476,205
4,0,512,216
4,1,512,201
4,2,512,242
4,3,512,252
4,4,512,240
4,5,512,245
4,6,512,255
4,7,512,236
4,8,512,224
4,9,512,255
4,10,512,257
4,11,512,217
4,12,512,233
4,13,512,232
4,14,512,254
4,15,476,216
5,0,512,241
5,1,512,265
5,2,512,254
5,3,512,275
5,4,512,262
5,5,512,288
5,6,512,271
5,7,512,230
5,8,512,214
5,9,512,256
5,10,512,246
5,11,512,256
5,12,512,265
5,13,512,240
5,14,512,259
5,15,476,216
6,0,512,255
6,1,512,250
6,2,512,269
6,3,512,300
6,4,512,247
6,5,512,271
6,6,512,278
6,7,512,265
6,8,512,273
6,9,512,255
6,10,512,263
6,11,512,274
6,12,512,277
6,13,512,262
6,14,512,264
6,15,476,223
7,0,512,252
7,1,512,286
7,2,512,294
7,3,512,301
7,4,512,301
7,5,512,293
7,6,512,294
7,7,512,273
7,8,512,294
7,9,512,271
7,10,512,303
7,11,512,302
7,12,512,300
7,13,512,326
7,14,512,293
7,15,476,266
8,0,512,309
8,1,512,267
8,2,512,306
8,3,512,288
8,4,512,324
8,5,512,309
8,6,512,295
