Batch,Num trials,Number correct
0,512,266
1,512,364
2,512,383
3,512,384
4,512,380
5,512,408
6,512,399
7,512,379
8,512,384
9,512,390
10,512,386
11,512,373
12,512,383
13,512,386
14,512,387
15,512,379
16,512,370
17,512,382
18,512,384
19,272,210
