Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,27,21,2,13
0,1,512,18,25,2,18
0,2,512,31,23,4,24
0,3,512,36,36,2,34
0,4,512,36,27,5,37
0,5,512,30,16,11,39
0,6,512,29,25,9,44
0,7,512,34,27,10,51
0,8,512,30,19,8,55
0,9,512,41,19,9,58
0,10,512,48,21,3,63
0,11,512,35,16,3,61
0,12,512,38,12,7,64
0,13,512,46,16,9,63
0,14,512,45,13,9,68
0,15,476,34,14,7,73
1,0,512,33,16,10,73
1,1,512,31,15,6,73
1,2,512,26,14,8,79
1,3,512,20,13,10,81
1,4,512,25,15,13,84
1,5,512,24,19,10,80
1,6,512,29,16,9,76
1,7,512,22,19,7,74
1,8,512,26,17,9,77
1,9,512,33,18,9,78
1,10,512,35,15,5,79
1,11,512,27,17,7,83
1,12,512,35,12,10,88
1,13,512,20,10,9,89
1,14,512,21,8,11,91
1,15,476,22,11,6,96
2,0,512,27,13,8,87
2,1,512,26,13,8,81
2,2,512,23,14,7,79
2,3,512,30,11,11,84
2,4,512,38,11,7,89
2,5,512,29,7,7,88
2,6,512,28,7,8,80
2,7,512,23,13,9,73
2,8,512,31,16,13,69
2,9,512,23,12,14,69
2,10,512,31,12,11,61
2,11,512,30,13,12,68
2,12,512,27,12,7,71
2,13,512,42,12,7,65
2,14,512,43,6,8,65
2,15,476,38,9,14,72
3,0,512,56,7,12,68
3,1,512,58,7,7,64
3,2,512,69,11,10,65
3,3,512,58,13,13,60
3,4,512,64,17,9,59
3,5,512,61,14,10,53
3,6,512,72,16,14,57
3,7,512,86,10,9,56
3,8,512,80,11,8,53
3,9,512,83,16,7,52
3,10,512,77,12,9,52
3,11,512,78,8,11,53
3,12,512,67,8,12,54
3,13,512,68,9,11,53
3,14,512,79,6,9,46
3,15,476,84,8,8,43
4,0,512,95,11,10,45
4,1,512,78,14,8,44
4,2,512,90,9,9,35
4,3,512,92,12,11,37
4,4,512,101,7,9,37
4,5,512,106,8,6,35
4,6,512,110,6,5,34
4,7,512,98,6,6,34
4,8,512,87,11,7,28
4,9,512,106,11,10,29
4,10,512,104,7,10,30
4,11,512,116,5,12,25
4,12,512,91,8,9,26
4,13,512,109,12,6,25
4,14,512,100,10,4,20
4,15,476,91,7,3,19
5,0,512,109,6,1,21
5,1,512,103,10,5,24
5,2,512,108,8,6,25
5,3,512,112,10,6,27
5,4,512,96,4,2,30
5,5,512,123,6,6,23
5,6,512,100,15,11,25
5,7,512,123,15,9,26
5,8,512,117,13,12,28
5,9,512,109,12,9,26
5,10,512,109,8,9,22
5,11,512,109,9,8,22
5,12,512,105,9,5,24
5,13,512,95,9,7,24
5,14,512,106,9,9,20
5,15,476,94,12,5,19
6,0,512,135,11,6,16
6,1,512,113,12,7,16
6,2,512,108,11,4,13
6,3,512,124,13,5,12
6,4,512,123,12,5,11
6,5,512,132,9,7,11
6,6,512,127,12,8,13
6,7,512,121,9,10,18
6,8,512,105,9,9,17
6,9,512,124,8,5,17
6,10,512,123,9,5,14
6,11,512,146,15,4,17
6,12,512,109,14,6,15
6,13,512,113,12,3,17
6,14,512,116,13,2,15
6,15,476,107,12,4,14
7,0,512,131,11,7,14
7,1,512,119,11,5,12
7,2,512,125,9,4,12
7,3,512,134,13,1,9
7,4,512,120,11,3,8
7,5,512,134,11,2,11
7,6,512,142,9,3,14
7,7,512,126,9,5,14
7,8,512,127,6,3,11
7,9,512,127,6,5,11
7,10,512,125,14,2,9
7,11,512,148,11,6,8
7,12,512,143,12,8,4
7,13,512,137,8,6,5
7,14,512,145,8,7,3
7,15,476,126,8,3,6
8,0,512,138,10,2,9
8,1,512,137,7,3,10
8,2,512,143,8,7,10
8,3,512,159,8,3,12
8,4,512,172,8,4,8
8,5,512,148,8,4,10
8,6,512,152,10,6,12
8,7,512,144,8,4,10
8,8,512,156,9,1,11
8,9,512,162,7,1,7
8,10,512,169,6,4,6
8,11,512,157,6,3,10
8,12,512,162,7,4,7
8,13,512,154,10,3,5
8,14,512,156,8,4,4
8,15,476,157,8,4,4
9,0,512,188,9,2,5
9,1,512,172,11,1,7
9,2,512,179,9,1,8
9,3,512,171,10,1,10
9,4,512,155,7,3,8
9,5,512,155,10,6,9
9,6,512,164,14,4,13
9,7,512,176,11,2,12
9,8,512,172,12,1,10
9,9,512,193,10,1,12
9,10,512,191,7,3,14
9,11,512,176,7,4,15
9,12,512,183,9,1,11
9,13,512,168,8,0,13
9,14,512,192,10,2,8
9,15,476,163,10,2,11
10,0,512,188,9,1,9
10,1,512,198,8,2,7
10,2,512,192,7,1,8
10,3,512,176,7,0,10
10,4,512,194,7,1,8
10,5,512,182,7,1,7
10,6,512,192,7,2,5
10,7,512,174,5,3,5
10,8,512,174,12,4,5
10,9,512,168,8,4,5
10,10,512,155,7,3,9
10,11,512,186,6,3,7
10,12,512,175,5,6,7
10,13,512,179,3,6,10
10,14,512,173,7,4,9
10,15,476,172,8,2,9
11,0,512,194,6,1,6
11,1,512,210,9,0,7
11,2,512,211,8,0,10
11,3,512,194,12,0,11
11,4,512,187,7,0,12
11,5,512,180,6,2,15
11,6,512,201,8,3,16
11,7,512,185,4,3,14
11,8,512,191,5,1,16
11,9,512,188,6,2,13
11,10,512,206,5,2,11
11,11,512,198,5,4,14
11,12,512,182,6,3,17
11,13,512,212,5,1,15
11,14,512,185,5,1,13
11,15,476,184,8,1,18
12,0,512,212,9,1,12
12,1,512,202,12,0,11
12,2,512,213,9,2,12
12,3,512,201,10,1,9
12,4,512,196,11,0,9
12,5,512,200,9,0,8
12,6,512,186,13,1,8
12,7,512,179,11,2,6
12,8,512,209,6,2,7
12,9,512,199,6,0,7
12,10,512,223,8,1,7
12,11,512,201,5,0,8
12,12,512,202,5,1,6
12,13,512,211,5,1,6
12,14,512,216,4,1,7
12,15,476,206,3,1,7
13,0,512,217,6,1,6
13,1,512,225,1,1,4
13,2,512,215,3,0,3
13,3,512,234,6,0,5
13,4,512,206,6,0,7
13,5,512,216,5,1,4
13,6,512,200,6,0,4
13,7,512,206,5,0,5
13,8,512,196,6,1,5
13,9,512,229,5,1,4
13,10,512,221,9,0,5
13,11,512,233,10,0,7
13,12,512,224,10,0,6
13,13,512,212,15,1,8
13,14,512,210,11,3,7
13,15,476,208,10,1,6
14,0,512,211,10,1,8
14,1,512,241,5,0,4
14,2,512,219,6,0,5
14,3,512,225,11,1,6
14,4,512,211,11,0,8
14,5,512,253,7,0,10
14,6,512,238,5,0,8
14,7,512,220,8,0,10
14,8,512,218,7,0,5
14,9,512,196,4,0,5
14,10,512,236,5,1,6
14,11,512,227,5,0,6
14,12,512,215,5,1,6
14,13,512,207,10,2,7
14,14,512,228,2,3,3
14,15,476,189,4,4,3
15,0,512,218,1,4,3
15,1,512,232,2,2,2
15,2,512,237,3,1,3
15,3,512,211,6,4,1
15,4,512,221,12,3,3
15,5,512,252,12,4,4
15,6,512,219,13,3,4
15,7,512,238,9,2,5
15,8,512,231,5,4,3
15,9,512,226,3,2,5
15,10,512,245,5,1,5
15,11,512,249,4,1,5
15,12,512,242,9,0,3
15,13,512,233,8,2,2
15,14,512,237,6,1,5
15,15,476,214,5,1,4
16,0,512,247,5,3,4
16,1,512,228,5,4,4
16,2,512,218,6,2,3
16,3,512,212,6,1,2
16,4,512,239,7,2,0
16,5,512,240,9,1,5
16,6,512,257,5,1,3
16,7,512,237,5,3,5
16,8,512,209,6,2,7
16,9,512,228,4,1,6
16,10,512,240,9,2,5
16,11,512,209,8,5,5
16,12,512,224,7,4,6
16,13,512,233,3,2,5
16,14,512,220,1,1,2
16,15,476,241,4,2,4
17,0,512,243,7,2,4
17,1,512,239,10,1,3
17,2,512,227,8,0,5
17,3,512,245,8,0,6
17,4,512,232,7,1,7
17,5,512,238,10,0,5
17,6,512,220,12,0,7
17,7,512,245,6,0,5
