Batch,Num trials,Number correct
0,512,319
1,512,422
2,512,421
3,512,414
4,512,414
5,512,442
6,512,423
7,512,402
8,512,418
9,512,422
10,512,409
11,512,404
12,512,436
13,512,428
14,512,400
15,512,408
16,512,406
17,512,412
18,512,422
19,272,222
