Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,24,184,24,46
0,1,512,25,245,43,62
0,2,512,23,254,52,68
0,3,512,31,275,48,65
0,4,512,27,276,37,68
0,5,512,32,292,39,55
0,6,512,25,251,35,63
0,7,512,33,218,41,59
0,8,512,28,212,40,61
0,9,512,31,200,37,49
0,10,512,49,204,28,55
0,11,512,49,181,27,53
0,12,512,51,170,36,48
0,13,512,51,177,36,53
0,14,512,44,163,40,46
0,15,476,25,162,36,36
1,0,512,23,143,37,44
1,1,512,36,135,43,37
1,2,512,50,135,49,36
1,3,512,48,123,42,39
1,4,512,42,139,36,31
1,5,512,40,151,43,42
1,6,512,40,151,35,37
1,7,512,50,119,43,35
1,8,512,59,103,39,30
1,9,512,47,102,43,33
1,10,512,42,116,41,30
1,11,512,44,118,37,27
1,12,512,58,117,52,21
1,13,512,78,114,37,28
1,14,512,86,122,46,27
1,15,476,88,127,41,32
2,0,512,70,122,39,28
2,1,512,119,117,45,26
2,2,512,104,118,52,27
2,3,512,90,120,52,33
2,4,512,75,105,43,31
2,5,512,74,103,38,28
2,6,512,79,110,27,29
2,7,512,109,118,38,34
2,8,512,77,119,40,36
2,9,512,93,110,48,38
2,10,512,78,117,42,37
2,11,512,84,100,52,25
2,12,512,119,117,41,26
2,13,512,85,100,34,30
2,14,512,104,116,40,26
2,15,476,96,118,43,24
3,0,512,128,104,47,31
3,1,512,124,119,52,40
3,2,512,126,94,45,39
3,3,512,136,93,39,34
3,4,512,137,92,44,33
3,5,512,125,90,40,25
3,6,512,117,81,43,22
3,7,512,127,89,43,28
3,8,512,129,88,41,26
3,9,512,120,86,49,25
3,10,512,110,111,35,27
3,11,512,122,115,40,35
3,12,512,120,124,50,39
3,13,512,99,119,39,36
3,14,512,128,107,42,34
3,15,476,122,102,50,27
4,0,512,151,110,47,24
4,1,512,172,125,44,25
4,2,512,174,118,49,25
4,3,512,194,108,38,33
4,4,512,157,87,34,32
4,5,512,150,111,33,24
4,6,512,155,113,35,30
4,7,512,140,104,37,27
4,8,512,139,107,43,44
4,9,512,123,118,42,42
4,10,512,138,125,37,26
4,11,512,145,116,34,30
4,12,512,140,104,30,23
4,13,512,158,114,35,23
4,14,512,153,112,32,23
4,15,476,152,112,42,25
5,0,512,178,107,36,25
5,1,512,175,103,31,24
5,2,512,175,102,35,23
5,3,512,187,98,32,18
5,4,512,186,114,24,27
5,5,512,174,108,29,26
5,6,512,179,97,30,26
5,7,512,193,110,31,20
5,8,512,171,93,41,25
5,9,512,163,83,37,28
5,10,512,146,86,35,30
5,11,512,147,105,28,21
5,12,512,168,95,30,16
5,13,512,179,94,23,26
5,14,512,184,95,28,24
5,15,476,154,94,35,26
6,0,512,205,93,31,26
6,1,512,193,93,33,27
6,2,512,196,101,34,26
6,3,512,173,103,29,26
6,4,512,206,97,38,28
6,5,512,196,98,29,26
6,6,512,190,76,25,25
6,7,512,189,83,19,20
6,8,512,180,87,22,22
6,9,512,187,87,26,35
6,10,512,193,79,33,28
6,11,512,213,79,25,23
6,12,512,176,89,22,27
6,13,512,186,75,23,24
6,14,512,192,76,22,24
6,15,476,174,89,25,29
7,0,512,184,86,27,27
7,1,512,219,76,26,23
7,2,512,196,82,31,24
7,3,512,191,89,27,23
7,4,512,217,83,24,26
7,5,512,203,94,32,26
7,6,512,183,81,24,23
7,7,512,213,79,28,27
7,8,512,188,81,25,22
7,9,512,206,72,26,30
7,10,512,199,87,27,31
7,11,512,212,75,22,36
7,12,512,173,87,24,25
7,13,512,187,78,23,15
7,14,512,199,80,24,13
7,15,476,203,85,23,19
8,0,512,218,75,19,18
8,1,512,232,79,16,25
8,2,512,246,85,19,30
8,3,512,212,84,24,28
8,4,512,212,82,19,24
8,5,512,210,91,19,37
8,6,512,222,85,18,30
8,7,512,211,76,22,19
8,8,512,199,79,21,19
8,9,512,225,101,16,23
8,10,512,211,81,14,29
8,11,512,212,85,13,24
8,12,512,256,100,19,22
8,13,512,204,80,18,15
8,14,512,213,85,16,20
8,15,476,189,82,22,23
9,0,512,247,80,19,28
9,1,512,226,84,17,24
9,2,512,235,84,23,20
9,3,512,233,88,18,25
9,4,512,243,90,21,25
9,5,512,240,99,16,17
9,6,512,238,102,19,24
9,7,512,241,94,20,27
9,8,512,241,87,19,22
9,9,512,246,81,19,26
9,10,512,250,84,14,21
9,11,512,212,87,17,21
9,12,512,241,87,17,14
9,13,512,226,81,17,21
9,14,512,235,103,19,28
9,15,476,220,107,20,26
10,0,512,261,94,21,23
10,1,512,248,86,22,21
10,2,512,233,87,24,21
10,3,512,196,97,21,21
10,4,512,216,95,17,21
10,5,512,252,88,14,24
10,6,512,237,95,21,24
10,7,512,242,73,15,25
10,8,512,232,61,18,21
10,9,512,235,90,23,24
10,10,512,254,93,19,23
10,11,512,244,91,18,24
10,12,512,281,80,17,21
10,13,512,275,90,17,20
10,14,512,267,80,17,25
10,15,476,223,81,17,20
11,0,512,259,93,18,15
11,1,512,253,82,12,20
11,2,512,236,82,16,20
11,3,512,239,94,14,17
11,4,512,249,86,15,22
11,5,512,236,91,12,20
11,6,512,250,84,14,23
11,7,512,271,83,12,19
11,8,512,267,85,12,18
11,9,512,234,76,17,18
11,10,512,230,66,18,17
11,11,512,234,84,17,17
11,12,512,239,80,14,16
11,13,512,264,71,16,15
11,14,512,261,81,16,17
11,15,476,225,88,15,20
12,0,512,244,78,13,19
12,1,512,268,99,14,20
12,2,512,261,92,11,24
12,3,512,270,79,15,22
12,4,512,237,71,17,28
12,5,512,269,90,21,22
12,6,512,265,90,10,17
12,7,512,232,91,11,21
12,8,512,262,76,17,23
12,9,512,253,86,12,13
12,10,512,224,91,12,18
12,11,512,271,81,12,20
12,12,512,283,89,17,15
12,13,512,296,87,15,20
12,14,512,268,88,12,21
12,15,476,251,88,12,19
13,0,512,262,67,13,23
13,1,512,274,83,18,22
13,2,512,246,89,17,18
13,3,512,213,89,14,26
13,4,512,221,84,13,28
13,5,512,245,90,10,29
13,6,512,242,100,16,23
13,7,512,257,82,17,23
13,8,512,263,75,13,28
13,9,512,295,86,9,31
13,10,512,292,83,8,27
13,11,512,260,79,14,23
13,12,512,246,76,7,23
13,13,512,269,74,11,28
13,14,512,269,72,13,21
13,15,476,238,83,8,16
14,0,512,276,78,13,15
14,1,512,255,87,15,22
14,2,512,288,94,11,21
14,3,512,285,85,14,18
14,4,512,290,77,12,18
14,5,512,293,88,14,21
14,6,512,258,79,13,26
14,7,512,289,73,16,25
14,8,512,262,73,14,22
14,9,512,272,72,11,21
14,10,512,276,91,13,23
14,11,512,267,78,12,19
14,12,512,261,72,10,17
14,13,512,261,81,13,19
14,14,512,294,74,13,16
14,15,476,255,77,8,19
15,0,512,265,75,12,28
15,1,512,276,77,8,27
15,2,512,295,76,6,20
15,3,512,303,73,9,23
15,4,512,302,63,13,27
15,5,512,276,68,12,24
15,6,512,275,65,10,23
15,7,512,269,74,12,23
15,8,512,264,85,9,19
15,9,512,288,81,7,25
15,10,512,268,76,9,19
15,11,512,301,79,14,20
15,12,512,290,67,15,16
15,13,512,309,55,14,20
15,14,512,312,58,14,22
15,15,476,273,73,8,20
16,0,512,298,64,5,25
16,1,512,293,68,9,24
16,2,512,276,81,9,19
16,3,512,272,77,9,15
16,4,512,280,62,18,23
16,5,512,278,61,16,17
16,6,512,286,65,15,16
16,7,512,290,58,16,20
16,8,512,302,67,16,19
16,9,512,282,70,8,18
16,10,512,299,67,5,16
16,11,512,301,69,10,16
16,12,512,323,68,8,17
