Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,10,163,27,39
0,1,512,14,224,39,52
0,2,512,27,218,42,59
0,3,512,29,243,41,64
0,4,512,33,236,39,64
0,5,512,42,219,37,47
0,6,512,35,206,42,55
0,7,512,30,186,48,50
0,8,512,33,185,41,36
0,9,512,47,153,36,39
0,10,512,43,153,46,43
0,11,512,44,142,46,36
0,12,512,34,143,38,36
0,13,512,29,128,39,27
0,14,512,27,125,43,31
0,15,476,29,120,43,27
1,0,512,25,130,50,24
1,1,512,22,130,53,26
1,2,512,46,113,58,18
1,3,512,55,111,59,22
1,4,512,62,110,53,18
1,5,512,55,106,52,26
1,6,512,58,106,51,30
1,7,512,61,95,42,25
1,8,512,85,102,55,19
1,9,512,89,109,58,19
1,10,512,88,112,42,14
1,11,512,76,105,52,21
1,12,512,81,106,49,22
1,13,512,79,99,52,26
1,14,512,68,93,55,26
1,15,476,51,104,60,26
2,0,512,66,88,62,23
2,1,512,74,91,58,21
2,2,512,64,100,60,21
2,3,512,69,92,66,20
2,4,512,66,108,60,17
2,5,512,86,105,66,22
2,6,512,95,94,66,19
2,7,512,100,103,66,20
2,8,512,96,102,62,19
2,9,512,109,105,57,25
2,10,512,121,123,53,28
2,11,512,102,117,51,34
2,12,512,108,114,57,33
2,13,512,103,94,60,31
2,14,512,109,94,72,27
2,15,476,100,104,72,21
3,0,512,113,105,63,15
3,1,512,101,114,43,11
3,2,512,98,118,43,11
3,3,512,112,99,57,14
3,4,512,93,122,62,18
3,5,512,101,104,55,20
3,6,512,112,93,55,26
3,7,512,114,104,61,31
3,8,512,122,112,60,27
3,9,512,123,112,65,22
3,10,512,109,123,72,21
3,11,512,136,113,68,17
3,12,512,123,99,57,34
3,13,512,115,95,56,27
3,14,512,128,93,51,30
3,15,476,108,104,58,29
4,0,512,114,103,61,26
4,1,512,134,114,52,29
4,2,512,119,112,52,36
4,3,512,101,102,52,43
4,4,512,127,120,54,40
4,5,512,149,119,45,42
4,6,512,136,120,47,28
4,7,512,141,103,45,30
4,8,512,122,90,37,28
4,9,512,138,81,34,35
4,10,512,150,85,45,31
4,11,512,118,83,47,27
4,12,512,138,102,34,27
4,13,512,130,87,39,27
4,14,512,140,99,43,30
4,15,476,146,93,49,31
5,0,512,163,99,43,35
5,1,512,153,98,35,28
5,2,512,168,100,34,26
5,3,512,133,95,27,27
5,4,512,153,93,34,26
5,5,512,168,93,35,36
5,6,512,172,92,27,37
5,7,512,153,96,26,35
5,8,512,154,91,43,24
5,9,512,138,94,39,25
5,10,512,161,104,36,31
5,11,512,157,84,44,30
5,12,512,155,113,39,27
5,13,512,159,112,37,25
5,14,512,172,108,34,30
5,15,476,161,105,37,26
6,0,512,158,87,36,24
6,1,512,186,101,25,27
6,2,512,161,103,37,29
6,3,512,180,127,40,36
6,4,512,182,111,36,27
6,5,512,201,100,31,28
6,6,512,207,89,31,34
6,7,512,178,103,27,36
6,8,512,152,100,33,23
6,9,512,177,98,27,20
6,10,512,189,98,25,25
6,11,512,199,96,29,23
6,12,512,187,87,28,22
6,13,512,169,82,26,30
6,14,512,163,75,28,35
6,15,476,172,100,32,37
7,0,512,196,103,31,36
7,1,512,209,106,21,37
7,2,512,202,99,26,29
7,3,512,218,93,28,24
7,4,512,201,101,12,36
7,5,512,182,94,15,36
7,6,512,181,94,12,31
