Epoch,Batch,Num trials,Number correct
0,0,512,39
0,1,512,41
0,2,512,25
0,3,512,48
0,4,512,56
0,5,512,66
0,6,512,47
0,7,512,72
0,8,512,85
0,9,512,93
0,10,512,81
0,11,512,93
0,12,512,98
0,13,512,88
0,14,512,81
0,15,476,99
1,0,512,101
1,1,512,116
1,2,512,130
1,3,512,148
1,4,512,141
1,5,512,139
1,6,512,135
1,7,512,145
1,8,512,151
1,9,512,150
1,10,512,176
1,11,512,162
1,12,512,164
1,13,512,177
1,14,512,156
1,15,476,155
2,0,512,187
2,1,512,199
2,2,512,214
2,3,512,202
2,4,512,194
2,5,512,190
2,6,512,183
2,7,512,181
2,8,512,193
2,9,512,207
2,10,512,206
2,11,512,207
2,12,512,210
2,13,512,223
2,14,512,227
2,15,476,221
3,0,512,225
3,1,512,226
3,2,512,216
3,3,512,243
3,4,512,232
3,5,512,258
3,6,512,224
3,7,512,227
3,8,512,248
3,9,512,269
3,10,512,262
3,11,512,232
3,12,512,233
3,13,512,250
3,14,512,257
3,15,476,253
4,0,512,263
4,1,512,272
4,2,512,255
4,3,512,254
4,4,512,279
4,5,512,275
4,6,512,291
4,7,512,266
4,8,512,267
4,9,512,286
4,10,512,280
4,11,512,288
4,12,512,288
4,13,512,273
4,14,512,271
4,15,476,252
5,0,512,274
5,1,512,280
5,2,512,304
5,3,512,300
5,4,512,278
5,5,512,296
5,6,512,282
5,7,512,294
5,8,512,342
5,9,512,323
5,10,512,326
5,11,512,308
5,12,512,303
5,13,512,289
5,14,512,291
5,15,476,293
6,0,512,313
6,1,512,307
6,2,512,299
6,3,512,291
6,4,512,330
6,5,512,281
6,6,512,295
6,7,512,323
6,8,512,321
6,9,512,348
6,10,512,330
6,11,512,325
6,12,512,323
6,13,512,300
6,14,512,319
6,15,476,281
7,0,512,341
7,1,512,342
7,2,512,311
7,3,512,314
7,4,512,321
7,5,512,333
7,6,512,317
7,7,512,310
7,8,512,305
7,9,512,316
7,10,512,331
7,11,512,315
7,12,512,335
7,13,512,328
7,14,512,309
7,15,476,299
8,0,512,332
8,1,512,327
8,2,512,342
8,3,512,354
8,4,512,320
8,5,512,344
8,6,512,338
8,7,512,319
8,8,512,336
8,9,512,317
8,10,512,351
8,11,512,340
8,12,512,334
8,13,512,340
8,14,512,333
8,15,476,324
9,0,512,357
9,1,512,347
9,2,512,318
9,3,512,334
9,4,512,343
9,5,512,320
9,6,512,317
9,7,512,328
9,8,512,372
9,9,512,348
9,10,512,357
9,11,512,320
9,12,512,315
9,13,512,315
9,14,512,325
9,15,476,337
10,0,512,358
10,1,512,352
10,2,512,351
10,3,512,348
10,4,512,344
10,5,512,346
10,6,512,359
10,7,512,331
10,8,512,323
10,9,512,347
10,10,512,333
10,11,512,320
10,12,512,335
10,13,512,343
10,14,512,347
10,15,476,315
11,0,512,373
11,1,512,367
11,2,512,362
11,3,512,371
11,4,512,363
11,5,512,346
11,6,512,347
11,7,512,349
11,8,512,349
11,9,512,332
11,10,512,323
11,11,512,347
11,12,512,369
11,13,512,336
11,14,512,351
11,15,476,294
12,0,512,363
12,1,512,362
12,2,512,363
12,3,512,362
12,4,512,331
12,5,512,301
12,6,512,318
12,7,512,336
12,8,512,355
12,9,512,360
12,10,512,371
12,11,512,354
12,12,512,341
12,13,512,338
12,14,512,356
12,15,476,336
13,0,512,382
13,1,512,350
13,2,512,365
13,3,512,357
13,4,512,379
13,5,512,389
13,6,512,368
13,7,512,365
13,8,512,357
13,9,512,357
13,10,512,368
13,11,512,385
13,12,512,375
13,13,512,352
13,14,512,365
13,15,476,348
14,0,512,394
14,1,512,358
14,2,512,386
14,3,512,381
14,4,512,372
14,5,512,383
14,6,512,389
14,7,512,370
14,8,512,368
14,9,512,381
14,10,512,387
14,11,512,380
14,12,512,391
14,13,512,363
14,14,512,372
14,15,476,351
15,0,512,382
15,1,512,397
15,2,512,376
15,3,512,365
15,4,512,370
15,5,512,377
15,6,512,361
15,7,512,373
15,8,512,399
15,9,512,425
15,10,512,393
15,11,512,370
15,12,512,361
15,13,512,374
15,14,512,371
15,15,476,365
16,0,512,399
16,1,512,412
16,2,512,365
16,3,512,379
16,4,512,385
16,5,512,396
16,6,512,372
16,7,512,390
16,8,512,371
16,9,512,360
16,10,512,379
16,11,512,389
16,12,512,390
16,13,512,393
16,14,512,402
16,15,476,367
17,0,512,396
17,1,512,399
17,2,512,408
17,3,512,385
17,4,512,390
17,5,512,381
17,6,512,382
17,7,512,401
17,8,512,380
17,9,512,402
17,10,512,400
17,11,512,386
17,12,512,390
17,13,512,394
17,14,512,388
17,15,476,352
18,0,512,384
18,1,512,399
18,2,512,404
18,3,512,396
18,4,512,365
18,5,512,399
18,6,512,407
18,7,512,409
18,8,512,408
18,9,512,373
18,10,512,382
18,11,512,394
18,12,512,385
18,13,512,397
18,14,512,387
18,15,476,378
19,0,512,381
19,1,512,390
19,2,512,389
19,3,512,379
19,4,512,397
19,5,512,377
19,6,512,397
19,7,512,396
19,8,512,426
19,9,512,400
19,10,512,415
19,11,512,403
19,12,512,410
19,13,512,397
19,14,512,396
19,15,476,381
20,0,512,397
20,1,512,402
20,2,512,415
20,3,512,424
20,4,512,399
20,5,512,409
20,6,512,377
20,7,512,414
20,8,512,413
20,9,512,393
20,10,512,418
20,11,512,407
20,12,512,414
20,13,512,411
20,14,512,411
20,15,476,389
21,0,512,406
21,1,512,392
21,2,512,398
21,3,512,411
21,4,512,407
21,5,512,406
21,6,512,400
21,7,512,411
21,8,512,417
21,9,512,419
21,10,512,414
21,11,512,408
21,12,512,413
21,13,512,404
21,14,512,424
21,15,476,365
22,0,512,391
22,1,512,399
22,2,512,414
22,3,512,415
22,4,512,416
22,5,512,406
22,6,512,404
22,7,512,425
22,8,512,407
22,9,512,433
22,10,512,410
22,11,512,421
22,12,512,393
22,13,512,396
22,14,512,418
22,15,476,396
23,0,512,410
23,1,512,411
23,2,512,408
23,3,512,412
23,4,512,413
23,5,512,415
23,6,512,418
23,7,512,425
23,8,512,426
23,9,512,409
23,10,512,417
23,11,512,419
23,12,512,412
23,13,512,411
23,14,512,410
23,15,476,372
24,0,512,403
24,1,512,423
24,2,512,417
24,3,512,399
24,4,512,414
24,5,512,402
24,6,512,441
24,7,512,419
24,8,512,398
24,9,512,411
24,10,512,395
24,11,512,434
24,12,512,437
24,13,512,425
24,14,512,425
24,15,476,386
25,0,512,421
25,1,512,425
25,2,512,425
25,3,512,425
25,4,512,442
25,5,512,404
25,6,512,404
25,7,512,420
25,8,512,407
25,9,512,417
25,10,512,430
25,11,512,414
25,12,512,421
25,13,512,410
25,14,512,420
25,15,476,392
26,0,512,431
26,1,512,429
26,2,512,429
26,3,512,403
26,4,512,396
26,5,512,422
26,6,512,413
26,7,512,432
26,8,512,445
26,9,512,442
26,10,512,402
26,11,512,407
26,12,512,396
26,13,512,390
26,14,512,424
26,15,476,409
27,0,512,426
27,1,512,431
27,2,512,414
27,3,512,433
27,4,512,415
27,5,512,424
27,6,512,445
27,7,512,420
27,8,512,439
27,9,512,434
27,10,512,404
27,11,512,416
27,12,512,426
27,13,512,429
27,14,512,436
27,15,476,385
28,0,512,422
28,1,512,419
28,2,512,427
28,3,512,431
28,4,512,427
28,5,512,414
28,6,512,422
28,7,512,418
28,8,512,422
28,9,512,443
28,10,512,431
28,11,512,446
28,12,512,452
28,13,512,441
28,14,512,440
28,15,476,409
29,0,512,425
29,1,512,424
29,2,512,443
29,3,512,431
29,4,512,429
29,5,512,430
29,6,512,446
29,7,512,436
29,8,512,439
29,9,512,435
29,10,512,445
29,11,512,446
29,12,512,433
29,13,512,437
29,14,512,426
29,15,476,412
30,0,512,452
30,1,512,431
30,2,512,434
30,3,512,446
30,4,512,439
30,5,512,436
30,6,512,448
30,7,512,445
30,8,512,444
30,9,512,438
30,10,512,442
30,11,512,441
30,12,512,413
30,13,512,428
30,14,512,430
30,15,476,401
31,0,512,431
31,1,512,440
31,2,512,435
31,3,512,447
31,4,512,443
31,5,512,444
31,6,512,455
31,7,512,455
31,8,512,446
31,9,512,431
31,10,512,439
31,11,512,434
31,12,512,446
31,13,512,436
31,14,512,437
31,15,476,408
32,0,512,451
32,1,512,456
32,2,512,439
32,3,512,451
32,4,512,444
32,5,512,438
32,6,512,447
32,7,512,444
32,8,512,431
32,9,512,433
32,10,512,458
32,11,512,449
32,12,512,441
32,13,512,411
32,14,512,435
32,15,476,423
33,0,512,453
33,1,512,458
33,2,512,445
33,3,512,455
33,4,512,442
33,5,512,447
33,6,512,447
33,7,512,457
33,8,512,448
33,9,512,457
33,10,512,446
33,11,512,434
33,12,512,436
33,13,512,441
33,14,512,450
33,15,476,415
34,0,512,452
34,1,512,446
34,2,512,466
34,3,512,457
34,4,512,465
34,5,512,446
34,6,512,436
34,7,512,446
34,8,512,450
34,9,512,447
34,10,512,438
34,11,512,446
34,12,512,455
34,13,512,443
34,14,512,445
34,15,476,430
35,0,512,466
35,1,512,442
35,2,512,451
35,3,512,460
35,4,512,458
35,5,512,450
35,6,512,445
35,7,512,438
35,8,512,445
35,9,512,460
35,10,512,460
35,11,512,459
35,12,512,451
35,13,512,445
35,14,512,440
35,15,476,419
36,0,512,445
36,1,512,442
36,2,512,456
36,3,512,458
36,4,512,456
36,5,512,458
36,6,512,462
36,7,512,453
36,8,512,466
36,9,512,451
36,10,512,465
36,11,512,452
36,12,512,453
36,13,512,469
36,14,512,431
36,15,476,411
37,0,512,455
37,1,512,455
37,2,512,450
37,3,512,451
37,4,512,451
37,5,512,456
37,6,512,465
37,7,512,465
37,8,512,443
37,9,512,427
37,10,512,441
37,11,512,441
37,12,512,445
37,13,512,462
37,14,512,450
37,15,476,412
38,0,512,445
38,1,512,448
38,2,512,460
38,3,512,457
38,4,512,454
38,5,512,445
38,6,512,459
38,7,512,450
38,8,512,448
38,9,512,442
38,10,512,452
38,11,512,454
38,12,512,464
38,13,512,469
38,14,512,476
38,15,476,421
39,0,512,451
39,1,512,467
39,2,512,446
39,3,512,439
39,4,512,460
39,5,512,445
39,6,512,459
39,7,512,467
39,8,512,455
39,9,512,450
39,10,512,459
39,11,512,465
39,12,512,461
39,13,512,455
39,14,512,453
39,15,476,421
40,0,512,458
40,1,512,451
40,2,512,461
40,3,512,483
40,4,512,464
40,5,512,483
40,6,512,462
40,7,512,472
40,8,512,454
40,9,512,453
40,10,512,451
40,11,512,456
40,12,512,463
40,13,512,464
40,14,512,461
40,15,476,446
41,0,512,482
41,1,512,466
41,2,512,456
41,3,512,461
41,4,512,466
41,5,512,466
41,6,512,464
41,7,512,469
41,8,512,475
41,9,512,464
41,10,512,450
41,11,512,470
41,12,512,469
41,13,512,472
41,14,512,457
41,15,476,434
42,0,512,465
42,1,512,459
42,2,512,481
42,3,512,466
42,4,512,453
42,5,512,476
