Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,32,11,12,8
0,1,512,38,19,23,18
0,2,512,34,23,25,24
0,3,512,47,29,26,32
0,4,512,26,27,33,41
0,5,512,22,20,34,46
0,6,512,30,24,37,50
0,7,512,32,17,43,54
0,8,512,39,19,31,61
0,9,512,21,16,23,67
0,10,512,48,17,28,75
0,11,512,33,13,36,83
0,12,512,43,16,34,93
0,13,512,27,17,34,103
0,14,512,28,21,31,113
0,15,476,23,19,35,117
1,0,512,34,11,35,122
1,1,512,28,8,31,133
1,2,512,31,12,31,141
1,3,512,32,13,35,149
1,4,512,37,14,33,155
1,5,512,36,13,31,155
1,6,512,35,11,39,169
1,7,512,38,8,50,178
1,8,512,40,9,49,179
1,9,512,36,11,49,178
1,10,512,37,19,48,178
1,11,512,37,16,44,178
1,12,512,46,14,44,176
1,13,512,39,12,43,178
1,14,512,27,7,49,177
1,15,476,32,7,44,182
2,0,512,37,11,44,183
2,1,512,29,11,45,180
2,2,512,30,9,49,174
2,3,512,23,12,55,177
2,4,512,26,9,62,174
2,5,512,31,8,68,168
2,6,512,29,11,63,167
2,7,512,24,9,60,162
2,8,512,26,7,60,163
2,9,512,24,6,69,162
2,10,512,29,7,73,163
2,11,512,20,6,75,158
2,12,512,29,6,70,164
2,13,512,33,6,76,160
2,14,512,24,9,71,158
2,15,476,23,9,74,149
3,0,512,26,10,79,152
3,1,512,24,6,71,155
3,2,512,44,8,72,155
3,3,512,35,8,73,154
3,4,512,45,7,72,145
3,5,512,54,4,69,136
3,6,512,44,3,68,129
3,7,512,40,5,56,125
3,8,512,41,5,54,125
3,9,512,35,1,57,129
3,10,512,38,4,56,123
3,11,512,43,4,58,122
3,12,512,40,1,58,121
3,13,512,46,0,53,114
3,14,512,69,1,49,111
3,15,476,55,5,48,112
4,0,512,56,7,43,107
4,1,512,65,7,49,108
4,2,512,65,6,49,102
4,3,512,69,6,46,100
4,4,512,59,6,45,102
4,5,512,86,4,46,97
4,6,512,82,5,44,91
4,7,512,87,6,43,84
4,8,512,82,10,42,85
4,9,512,60,5,41,91
4,10,512,82,6,37,96
4,11,512,79,5,40,89
4,12,512,91,4,41,84
4,13,512,87,1,43,83
4,14,512,91,2,43,81
4,15,476,73,3,42,85
5,0,512,70,4,48,83
5,1,512,107,4,44,75
5,2,512,90,3,38,76
5,3,512,82,1,41,70
5,4,512,71,4,42,63
5,5,512,85,4,41,63
5,6,512,81,2,45,63
5,7,512,69,1,42,61
5,8,512,91,3,46,61
5,9,512,74,4,44,61
5,10,512,101,2,49,60
5,11,512,84,4,38,61
5,12,512,84,6,31,67
5,13,512,95,5,32,65
5,14,512,103,2,36,62
5,15,476,92,3,34,56
6,0,512,108,5,35,48
6,1,512,114,3,30,42
6,2,512,99,1,28,45
6,3,512,107,4,26,43
6,4,512,108,4,25,47
6,5,512,106,2,28,56
6,6,512,135,4,31,49
6,7,512,94,6,28,47
6,8,512,104,5,33,45
6,9,512,107,4,25,42
6,10,512,115,2,23,44
6,11,512,99,1,26,42
6,12,512,110,4,28,37
6,13,512,119,3,28,33
6,14,512,121,4,26,29
6,15,476,116,3,24,30
7,0,512,102,4,18,31
7,1,512,119,4,16,33
7,2,512,122,5,14,34
7,3,512,142,4,17,37
7,4,512,122,3,19,32
7,5,512,135,2,18,32
7,6,512,125,1,24,32
7,7,512,145,3,32,31
7,8,512,128,4,31,28
7,9,512,143,2,31,23
7,10,512,114,4,23,24
7,11,512,136,3,24,25
7,12,512,148,2,28,26
7,13,512,132,2,28,22
7,14,512,129,2,30,20
7,15,476,127,4,24,21
8,0,512,139,3,23,22
8,1,512,151,2,24,21
8,2,512,149,2,20,19
8,3,512,131,4,24,15
8,4,512,120,2,24,15
8,5,512,141,5,28,15
8,6,512,136,6,27,13
8,7,512,137,8,24,15
8,8,512,126,9,20,12
8,9,512,127,4,18,13
8,10,512,151,7,20,12
8,11,512,119,10,19,13
8,12,512,136,2,16,14
8,13,512,136,3,17,15
8,14,512,136,2,17,18
8,15,476,136,2,18,15
9,0,512,150,4,16,12
9,1,512,156,6,19,13
9,2,512,159,4,19,14
9,3,512,146,5,17,13
9,4,512,153,5,17,10
9,5,512,135,6,22,11
9,6,512,142,4,21,11
9,7,512,126,6,15,8
9,8,512,141,8,14,12
9,9,512,143,11,19,14
9,10,512,161,7,19,14
9,11,512,162,4,19,13
9,12,512,173,3,22,13
9,13,512,155,4,21,14
9,14,512,176,5,13,18
9,15,476,150,6,10,16
10,0,512,179,4,8,16
10,1,512,167,3,15,16
10,2,512,182,3,17,19
10,3,512,178,1,17,17
10,4,512,167,2,11,16
10,5,512,169,2,6,14
10,6,512,171,6,8,12
10,7,512,158,2,11,13
10,8,512,170,2,11,11
10,9,512,159,4,10,12
10,10,512,157,4,13,11
10,11,512,175,4,14,8
10,12,512,151,3,14,10
10,13,512,172,2,15,12
10,14,512,166,4,15,10
10,15,476,164,5,11,9
11,0,512,205,4,10,9
11,1,512,197,5,11,9
11,2,512,197,2,8,8
11,3,512,177,2,11,8
11,4,512,181,3,8,8
11,5,512,185,6,6,7
11,6,512,173,4,7,4
11,7,512,178,4,4,5
11,8,512,171,3,7,7
11,9,512,194,6,9,6
11,10,512,200,4,10,3
11,11,512,181,2,13,2
11,12,512,180,4,17,2
11,13,512,177,3,20,3
11,14,512,195,2,17,4
11,15,476,186,1,15,1
12,0,512,180,2,14,3
12,1,512,207,4,9,2
12,2,512,221,6,10,6
12,3,512,223,4,9,6
12,4,512,195,5,9,7
12,5,512,187,5,9,5
12,6,512,198,3,11,5
12,7,512,210,4,9,3
12,8,512,192,2,10,6
12,9,512,216,1,10,6
12,10,512,189,4,9,4
12,11,512,213,3,9,5
12,12,512,188,3,5,5
12,13,512,214,1,7,4
12,14,512,179,5,5,8
12,15,476,197,3,7,5
13,0,512,210,4,5,5
13,1,512,197,5,5,7
13,2,512,203,5,9,8
13,3,512,216,4,10,8
13,4,512,188,4,10,6
13,5,512,203,5,9,4
13,6,512,196,4,6,4
13,7,512,202,5,2,3
13,8,512,196,6,3,4
13,9,512,195,5,5,4
13,10,512,189,5,4,6
13,11,512,185,7,4,4
13,12,512,201,4,5,6
13,13,512,210,4,5,6
13,14,512,194,2,8,6
13,15,476,189,3,6,6
14,0,512,211,5,9,5
14,1,512,213,5,8,4
14,2,512,215,4,7,2
14,3,512,218,2,6,2
14,4,512,227,4,7,2
14,5,512,231,1,5,2
14,6,512,195,2,2,2
14,7,512,204,4,5,2
14,8,512,219,4,6,2
14,9,512,222,4,7,6
14,10,512,211,3,10,5
14,11,512,211,5,6,7
14,12,512,208,3,8,7
14,13,512,226,3,7,6
14,14,512,214,2,7,2
14,15,476,211,3,5,3
15,0,512,222,1,8,4
15,1,512,222,3,7,4
15,2,512,248,4,5,5
15,3,512,210,3,5,6
15,4,512,237,4,5,5
15,5,512,236,3,7,4
15,6,512,240,2,9,3
15,7,512,221,5,11,4
15,8,512,217,4,8,4
15,9,512,221,3,10,4
15,10,512,216,4,10,3
15,11,512,241,3,8,6
15,12,512,226,3,6,7
15,13,512,230,3,4,6
15,14,512,224,5,6,5
15,15,476,217,4,5,7
16,0,512,221,1,8,5
16,1,512,231,2,8,7
16,2,512,242,6,7,10
16,3,512,231,4,9,11
16,4,512,260,3,7,8
16,5,512,236,3,3,8
16,6,512,232,1,4,9
16,7,512,253,2,5,6
16,8,512,235,0,2,6
16,9,512,223,1,6,7
16,10,512,257,2,6,6
16,11,512,246,2,7,10
16,12,512,210,3,6,10
16,13,512,242,3,8,10
16,14,512,224,4,8,10
16,15,476,209,1,7,9
17,0,512,239,1,8,10
17,1,512,273,2,5,8
17,2,512,241,0,6,8
17,3,512,237,1,6,9
17,4,512,228,3,7,5
17,5,512,228,2,9,5
17,6,512,223,2,9,3
17,7,512,236,5,8,4
17,8,512,204,7,6,4
17,9,512,227,4,9,4
17,10,512,211,4,7,4
17,11,512,220,3,6,6
17,12,512,258,3,5,7
17,13,512,233,2,7,6
17,14,512,248,2,6,5
17,15,476,231,1,6,3
18,0,512,250,0,6,4
18,1,512,232,2,8,5
18,2,512,233,3,2,6
18,3,512,224,4,2,7
18,4,512,257,3,1,6
18,5,512,258,3,3,6
18,6,512,241,4,4,5
18,7,512,229,5,3,5
18,8,512,232,4,5,4
18,9,512,237,3,4,5
18,10,512,236,2,5,5
18,11,512,250,2,6,6
18,12,512,265,2,4,7
18,13,512,264,4,7,6
18,14,512,266,1,6,6
18,15,476,234,1,7,6
19,0,512,249,1,4,6
19,1,512,257,1,4,6
19,2,512,264,1,5,7
19,3,512,245,2,4,8
19,4,512,260,3,7,8
19,5,512,248,3,8,7
19,6,512,239,3,10,5
19,7,512,250,3,9,8
19,8,512,264,2,4,8
19,9,512,245,0,2,9
19,10,512,248,0,6,9
19,11,512,250,1,5,8
19,12,512,249,1,3,8
19,13,512,257,0,4,7
19,14,512,292,2,7,9
19,15,476,234,2,7,9
20,0,512,259,1,6,5
20,1,512,270,1,6,5
20,2,512,276,2,4,6
20,3,512,250,2,4,6
20,4,512,229,3,4,6
20,5,512,263,3,7,8
20,6,512,240,5,8,7
20,7,512,223,3,5,8
20,8,512,214,2,5,8
20,9,512,229,1,4,7
20,10,512,265,3,4,8
20,11,512,268,3,4,9
20,12,512,237,2,2,8
20,13,512,254,2,6,4
20,14,512,254,3,7,5
20,15,476,235,3,7,6
21,0,512,250,3,3,5
21,1,512,276,4,4,6
21,2,512,257,3,3,6
21,3,512,246,3,3,6
21,4,512,247,2,5,5
21,5,512,252,3,2,6
21,6,512,249,2,3,6
21,7,512,231,0,3,7
21,8,512,252,0,3,5
21,9,512,246,2,3,5
21,10,512,242,3,4,4
21,11,512,265,1,1,3
21,12,512,272,0,2,3
21,13,512,288,0,5,2
21,14,512,267,1,4,1
21,15,476,246,1,4,1
22,0,512,272,2,4,1
22,1,512,259,2,3,2
22,2,512,274,2,4,5
22,3,512,263,3,4,5
22,4,512,259,4,4,6
22,5,512,253,6,5,5
22,6,512,259,6,7,5
22,7,512,237,4,7,6
22,8,512,259,2,4,4
22,9,512,262,3,3,4
22,10,512,247,3,4,3
22,11,512,254,6,4,4
22,12,512,262,2,2,4
22,13,512,253,2,2,3
22,14,512,254,2,2,3
22,15,476,240,1,0,3
23,0,512,269,2,2,4
23,1,512,263,2,5,2
23,2,512,281,4,2,3
23,3,512,296,5,3,4
23,4,512,261,3,4,3
23,5,512,292,4,3,2
23,6,512,272,2,1,2
23,7,512,260,1,1,5
23,8,512,274,1,2,4
23,9,512,255,3,3,4
23,10,512,268,3,3,3
23,11,512,288,2,5,5
23,12,512,282,2,5,3
23,13,512,251,2,9,4
23,14,512,252,5,7,4
23,15,476,236,5,6,4
