Epoch,Batch,Num trials,Number correct
0,0,512,26
0,1,512,24
0,2,512,30
0,3,512,41
0,4,512,46
0,5,512,61
0,6,512,67
0,7,512,60
0,8,512,78
0,9,512,93
0,10,512,99
0,11,512,86
0,12,512,83
0,13,512,99
0,14,512,121
0,15,476,120
1,0,512,138
1,1,512,150
1,2,512,159
1,3,512,158
1,4,512,166
1,5,512,173
1,6,512,145
1,7,512,149
1,8,512,176
1,9,512,177
1,10,512,190
1,11,512,230
1,12,512,200
1,13,512,184
1,14,512,207
1,15,476,163
2,0,512,223
2,1,512,210
2,2,512,183
2,3,512,206
2,4,512,235
2,5,512,217
2,6,512,227
2,7,512,232
2,8,512,235
2,9,512,266
2,10,512,227
2,11,512,236
2,12,512,265
2,13,512,253
2,14,512,261
2,15,476,237
3,0,512,279
3,1,512,299
3,2,512,232
3,3,512,260
3,4,512,287
3,5,512,254
3,6,512,254
3,7,512,273
3,8,512,276
3,9,512,269
3,10,512,263
3,11,512,307
3,12,512,291
3,13,512,260
3,14,512,302
3,15,476,288
4,0,512,297
4,1,512,298
4,2,512,306
4,3,512,327
4,4,512,296
4,5,512,314
4,6,512,335
4,7,512,297
4,8,512,298
4,9,512,351
4,10,512,352
4,11,512,347
4,12,512,308
4,13,512,334
4,14,512,346
4,15,476,339
5,0,512,362
5,1,512,357
5,2,512,339
5,3,512,357
5,4,512,323
5,5,512,366
5,6,512,347
5,7,512,331
5,8,512,353
5,9,512,355
5,10,512,348
5,11,512,363
5,12,512,372
5,13,512,368
5,14,512,352
5,15,476,314
6,0,512,384
6,1,512,371
6,2,512,382
6,3,512,361
6,4,512,360
6,5,512,368
6,6,512,377
6,7,512,347
6,8,512,365
6,9,512,364
6,10,512,353
6,11,512,372
6,12,512,384
6,13,512,342
6,14,512,348
6,15,476,332
7,0,512,359
7,1,512,393
7,2,512,366
7,3,512,386
7,4,512,367
7,5,512,396
7,6,512,386
7,7,512,406
7,8,512,380
7,9,512,368
7,10,512,405
7,11,512,400
7,12,512,357
7,13,512,377
7,14,512,386
7,15,476,368
8,0,512,384
8,1,512,385
8,2,512,395
8,3,512,390
8,4,512,411
8,5,512,407
8,6,512,387
8,7,512,398
8,8,512,399
8,9,512,410
8,10,512,404
8,11,512,413
8,12,512,391
8,13,512,403
8,14,512,394
8,15,476,366
9,0,512,406
9,1,512,396
9,2,512,425
9,3,512,422
9,4,512,421
9,5,512,405
9,6,512,399
9,7,512,401
9,8,512,411
9,9,512,408
9,10,512,405
9,11,512,402
9,12,512,403
9,13,512,379
9,14,512,395
9,15,476,351
10,0,512,404
10,1,512,400
10,2,512,409
10,3,512,415
10,4,512,421
10,5,512,402
10,6,512,420
10,7,512,412
10,8,512,405
10,9,512,414
10,10,512,414
10,11,512,428
10,12,512,423
10,13,512,421
10,14,512,407
10,15,476,398
11,0,512,420
11,1,512,400
11,2,512,431
11,3,512,420
11,4,512,398
11,5,512,386
11,6,512,422
11,7,512,426
11,8,512,400
11,9,512,419
11,10,512,417
11,11,512,399
11,12,512,399
11,13,512,401
11,14,512,398
11,15,476,394
12,0,512,401
12,1,512,439
12,2,512,426
12,3,512,416
12,4,512,429
12,5,512,408
12,6,512,423
12,7,512,416
12,8,512,417
12,9,512,437
12,10,512,432
12,11,512,411
12,12,512,390
12,13,512,431
12,14,512,427
12,15,476,377
13,0,512,429
13,1,512,424
13,2,512,431
13,3,512,412
13,4,512,412
13,5,512,435
13,6,512,439
13,7,512,441
13,8,512,422
13,9,512,433
13,10,512,418
13,11,512,439
13,12,512,425
13,13,512,414
13,14,512,407
13,15,476,385
14,0,512,419
14,1,512,418
14,2,512,432
14,3,512,427
14,4,512,451
14,5,512,420
14,6,512,442
14,7,512,449
14,8,512,441
14,9,512,427
14,10,512,410
14,11,512,415
14,12,512,443
14,13,512,418
14,14,512,429
14,15,476,409
15,0,512,422
15,1,512,423
15,2,512,431
15,3,512,411
15,4,512,443
15,5,512,421
15,6,512,432
15,7,512,419
15,8,512,422
15,9,512,418
15,10,512,427
15,11,512,437
15,12,512,428
15,13,512,426
15,14,512,421
15,15,476,402
16,0,512,415
16,1,512,434
16,2,512,427
16,3,512,433
16,4,512,439
16,5,512,420
16,6,512,438
16,7,512,429
16,8,512,446
16,9,512,434
16,10,512,429
16,11,512,430
16,12,512,442
16,13,512,430
16,14,512,436
16,15,476,398
17,0,512,435
17,1,512,435
17,2,512,420
17,3,512,426
17,4,512,430
17,5,512,431
17,6,512,436
17,7,512,444
17,8,512,424
17,9,512,449
17,10,512,432
17,11,512,434
17,12,512,429
17,13,512,400
17,14,512,439
17,15,476,425
18,0,512,429
18,1,512,428
18,2,512,434
18,3,512,415
18,4,512,425
18,5,512,442
18,6,512,426
18,7,512,440
18,8,512,439
18,9,512,433
18,10,512,428
18,11,512,428
18,12,512,418
18,13,512,434
18,14,512,443
18,15,476,401
19,0,512,423
19,1,512,433
19,2,512,431
19,3,512,437
19,4,512,438
19,5,512,450
19,6,512,412
19,7,512,418
19,8,512,422
19,9,512,442
19,10,512,439
19,11,512,421
19,12,512,427
19,13,512,433
19,14,512,436
19,15,476,417
20,0,512,432
20,1,512,431
20,2,512,436
20,3,512,451
20,4,512,441
20,5,512,444
20,6,512,417
20,7,512,440
20,8,512,433
20,9,512,447
20,10,512,436
20,11,512,435
20,12,512,439
20,13,512,423
20,14,512,428
20,15,476,415
21,0,512,433
21,1,512,429
21,2,512,449
21,3,512,444
21,4,512,436
21,5,512,435
21,6,512,437
21,7,512,443
21,8,512,448
21,9,512,452
21,10,512,445
21,11,512,427
21,12,512,428
21,13,512,441
21,14,512,427
21,15,476,388
22,0,512,440
22,1,512,432
22,2,512,420
22,3,512,414
22,4,512,419
22,5,512,459
22,6,512,450
22,7,512,455
22,8,512,441
22,9,512,422
22,10,512,436
22,11,512,429
22,12,512,453
22,13,512,415
22,14,512,431
22,15,476,414
23,0,512,452
23,1,512,440
23,2,512,438
23,3,512,432
23,4,512,428
23,5,512,448
23,6,512,428
23,7,512,444
23,8,512,414
23,9,512,413
23,10,512,442
23,11,512,449
23,12,512,440
23,13,512,450
23,14,512,444
23,15,476,410
24,0,512,437
24,1,512,448
24,2,512,449
24,3,512,423
24,4,512,444
24,5,512,429
24,6,512,436
24,7,512,438
24,8,512,438
24,9,512,441
24,10,512,434
24,11,512,443
24,12,512,452
24,13,512,439
24,14,512,446
24,15,476,421
25,0,512,432
25,1,512,445
25,2,512,448
25,3,512,433
25,4,512,437
25,5,512,440
25,6,512,432
25,7,512,446
25,8,512,433
25,9,512,424
25,10,512,436
25,11,512,449
25,12,512,445
25,13,512,452
25,14,512,455
25,15,476,411
26,0,512,461
26,1,512,444
26,2,512,421
26,3,512,413
26,4,512,455
26,5,512,467
26,6,512,433
26,7,512,444
26,8,512,446
26,9,512,445
26,10,512,448
26,11,512,440
26,12,512,444
26,13,512,447
26,14,512,468
26,15,476,424
27,0,512,423
27,1,512,445
27,2,512,451
27,3,512,438
27,4,512,434
27,5,512,430
27,6,512,435
27,7,512,451
27,8,512,447
27,9,512,443
27,10,512,451
27,11,512,437
27,12,512,430
27,13,512,446
27,14,512,449
27,15,476,433
28,0,512,458
28,1,512,450
28,2,512,435
28,3,512,448
28,4,512,441
28,5,512,442
28,6,512,440
28,7,512,442
28,8,512,428
28,9,512,437
28,10,512,448
28,11,512,440
28,12,512,444
28,13,512,446
28,14,512,431
28,15,476,432
29,0,512,445
29,1,512,456
29,2,512,444
29,3,512,456
29,4,512,461
29,5,512,459
29,6,512,441
29,7,512,435
29,8,512,444
29,9,512,447
29,10,512,458
29,11,512,449
29,12,512,438
29,13,512,452
29,14,512,449
29,15,476,430
30,0,512,440
30,1,512,456
30,2,512,446
30,3,512,447
30,4,512,466
30,5,512,454
30,6,512,455
30,7,512,460
30,8,512,460
30,9,512,466
30,10,512,448
30,11,512,449
30,12,512,453
30,13,512,461
30,14,512,439
30,15,476,420
31,0,512,442
31,1,512,440
31,2,512,454
31,3,512,457
31,4,512,438
31,5,512,455
31,6,512,455
31,7,512,434
31,8,512,455
31,9,512,446
31,10,512,459
31,11,512,442
31,12,512,463
31,13,512,457
31,14,512,464
31,15,476,415
