Epoch,Batch,Num trials,Number correct
0,0,512,37
0,1,512,34
0,2,512,49
0,3,512,48
0,4,512,38
0,5,512,56
0,6,512,73
0,7,512,62
0,8,512,98
0,9,512,88
0,10,512,86
0,11,512,97
0,12,512,104
0,13,512,99
0,14,512,116
0,15,476,114
1,0,512,155
1,1,512,170
1,2,512,157
1,3,512,178
1,4,512,150
1,5,512,175
1,6,512,165
1,7,512,176
1,8,512,159
1,9,512,187
1,10,512,172
1,11,512,170
1,12,512,156
1,13,512,207
1,14,512,224
1,15,476,183
2,0,512,233
2,1,512,207
2,2,512,238
2,3,512,221
2,4,512,221
2,5,512,233
2,6,512,207
2,7,512,234
2,8,512,242
2,9,512,241
2,10,512,242
2,11,512,230
2,12,512,258
2,13,512,262
2,14,512,274
2,15,476,231
3,0,512,237
3,1,512,245
3,2,512,238
3,3,512,249
3,4,512,238
3,5,512,227
3,6,512,264
3,7,512,277
3,8,512,266
3,9,512,257
3,10,512,262
3,11,512,285
3,12,512,258
3,13,512,267
3,14,512,294
3,15,476,250
4,0,512,265
4,1,512,274
4,2,512,294
4,3,512,268
4,4,512,255
4,5,512,269
4,6,512,307
4,7,512,313
4,8,512,282
4,9,512,296
4,10,512,305
4,11,512,269
4,12,512,291
4,13,512,301
4,14,512,328
4,15,476,302
5,0,512,319
5,1,512,312
5,2,512,323
5,3,512,301
5,4,512,326
5,5,512,311
5,6,512,302
5,7,512,306
5,8,512,291
5,9,512,274
5,10,512,300
5,11,512,347
5,12,512,286
5,13,512,300
5,14,512,297
5,15,476,300
6,0,512,342
6,1,512,329
6,2,512,323
6,3,512,283
6,4,512,256
6,5,512,311
6,6,512,334
6,7,512,345
6,8,512,334
6,9,512,328
6,10,512,334
6,11,512,351
6,12,512,339
6,13,512,340
6,14,512,334
6,15,476,293
7,0,512,337
7,1,512,359
7,2,512,367
7,3,512,370
7,4,512,359
7,5,512,353
7,6,512,351
7,7,512,345
7,8,512,312
7,9,512,324
7,10,512,342
7,11,512,358
7,12,512,372
7,13,512,378
7,14,512,357
7,15,476,339
8,0,512,351
8,1,512,343
8,2,512,348
8,3,512,362
8,4,512,363
8,5,512,365
8,6,512,367
8,7,512,357
8,8,512,366
8,9,512,351
8,10,512,348
8,11,512,351
8,12,512,321
8,13,512,334
8,14,512,362
8,15,476,351
9,0,512,347
9,1,512,374
9,2,512,354
9,3,512,381
9,4,512,344
9,5,512,361
9,6,512,389
9,7,512,368
9,8,512,355
9,9,512,337
9,10,512,385
9,11,512,367
9,12,512,377
9,13,512,375
9,14,512,358
9,15,476,359
10,0,512,371
10,1,512,390
10,2,512,367
10,3,512,396
10,4,512,364
10,5,512,368
10,6,512,377
10,7,512,372
10,8,512,363
10,9,512,400
10,10,512,387
10,11,512,364
10,12,512,362
10,13,512,394
10,14,512,370
10,15,476,357
11,0,512,358
11,1,512,371
11,2,512,408
11,3,512,383
11,4,512,392
11,5,512,389
11,6,512,352
11,7,512,382
11,8,512,392
11,9,512,389
11,10,512,375
11,11,512,384
11,12,512,383
11,13,512,381
11,14,512,387
11,15,476,357
12,0,512,383
12,1,512,386
12,2,512,383
12,3,512,364
12,4,512,373
12,5,512,391
12,6,512,384
12,7,512,369
12,8,512,393
12,9,512,396
12,10,512,385
12,11,512,346
12,12,512,378
12,13,512,388
12,14,512,368
12,15,476,356
13,0,512,412
13,1,512,415
13,2,512,406
13,3,512,400
13,4,512,384
13,5,512,377
13,6,512,369
13,7,512,385
13,8,512,405
13,9,512,417
13,10,512,389
13,11,512,390
13,12,512,399
13,13,512,410
13,14,512,394
13,15,476,360
14,0,512,392
14,1,512,403
14,2,512,413
14,3,512,417
14,4,512,389
14,5,512,393
14,6,512,427
14,7,512,388
14,8,512,396
14,9,512,421
14,10,512,416
14,11,512,410
14,12,512,414
14,13,512,399
14,14,512,404
14,15,476,383
15,0,512,392
15,1,512,421
15,2,512,398
15,3,512,401
15,4,512,396
15,5,512,420
15,6,512,423
15,7,512,404
15,8,512,408
15,9,512,397
15,10,512,383
15,11,512,393
15,12,512,409
15,13,512,424
15,14,512,407
15,15,476,389
16,0,512,431
16,1,512,433
16,2,512,409
16,3,512,402
16,4,512,421
16,5,512,412
16,6,512,396
16,7,512,430
16,8,512,412
16,9,512,406
16,10,512,407
16,11,512,386
16,12,512,429
16,13,512,419
16,14,512,403
16,15,476,401
17,0,512,419
17,1,512,416
17,2,512,424
17,3,512,427
17,4,512,414
17,5,512,415
17,6,512,406
17,7,512,419
17,8,512,426
17,9,512,448
17,10,512,443
17,11,512,408
17,12,512,427
17,13,512,410
17,14,512,421
17,15,476,392
18,0,512,437
18,1,512,421
18,2,512,426
18,3,512,436
18,4,512,430
18,5,512,410
18,6,512,434
18,7,512,455
18,8,512,423
18,9,512,388
18,10,512,430
18,11,512,439
18,12,512,440
18,13,512,458
18,14,512,422
18,15,476,408
19,0,512,444
19,1,512,438
19,2,512,409
19,3,512,403
19,4,512,420
19,5,512,414
19,6,512,461
19,7,512,434
19,8,512,419
19,9,512,436
19,10,512,408
19,11,512,425
19,12,512,418
19,13,512,417
19,14,512,425
19,15,476,410
20,0,512,434
20,1,512,433
20,2,512,455
20,3,512,445
20,4,512,428
20,5,512,424
20,6,512,449
20,7,512,435
20,8,512,431
20,9,512,454
20,10,512,438
20,11,512,444
20,12,512,423
20,13,512,418
20,14,512,426
20,15,476,393
21,0,512,447
21,1,512,431
21,2,512,452
21,3,512,445
21,4,512,466
21,5,512,431
21,6,512,455
21,7,512,458
21,8,512,440
21,9,512,434
21,10,512,426
21,11,512,458
21,12,512,428
21,13,512,450
21,14,512,434
21,15,476,424
22,0,512,450
22,1,512,458
22,2,512,432
22,3,512,436
22,4,512,430
22,5,512,452
22,6,512,433
22,7,512,427
22,8,512,448
22,9,512,450
22,10,512,434
22,11,512,444
22,12,512,434
22,13,512,451
22,14,512,435
22,15,476,413
23,0,512,436
23,1,512,442
23,2,512,443
23,3,512,448
23,4,512,458
23,5,512,454
23,6,512,450
23,7,512,458
23,8,512,436
23,9,512,462
23,10,512,445
23,11,512,445
23,12,512,448
23,13,512,444
23,14,512,452
23,15,476,431
24,0,512,461
24,1,512,471
24,2,512,432
24,3,512,445
24,4,512,441
24,5,512,450
24,6,512,439
24,7,512,462
24,8,512,447
24,9,512,449
24,10,512,445
24,11,512,450
24,12,512,467
24,13,512,454
24,14,512,451
24,15,476,428
25,0,512,465
25,1,512,458
25,2,512,447
25,3,512,448
25,4,512,467
25,5,512,469
25,6,512,447
