Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,36,12,8,87
0,1,512,38,20,17,170
0,2,512,44,21,19,248
0,3,512,35,17,21,318
0,4,512,21,23,27,391
0,5,512,18,22,31,457
0,6,512,14,15,35,530
0,7,512,21,18,32,617
0,8,512,21,17,30,683
0,9,512,18,20,32,746
0,10,512,33,17,34,832
0,11,512,27,21,39,903
0,12,512,32,18,40,983
0,13,512,33,19,38,1043
0,14,512,25,16,39,1127
0,15,476,25,13,46,1211
1,0,512,31,19,34,1283
1,1,512,26,18,40,1343
1,2,512,24,18,44,1405
1,3,512,25,18,36,1457
1,4,512,20,19,44,1521
1,5,512,23,16,52,1586
1,6,512,34,13,47,1657
1,7,512,35,11,45,1714
1,8,512,21,10,55,1758
1,9,512,32,15,63,1804
1,10,512,21,13,63,1853
1,11,512,34,16,61,1892
1,12,512,21,10,56,1939
1,13,512,32,11,49,1972
1,14,512,25,8,50,1976
1,15,476,23,7,58,2009
2,0,512,40,8,58,2037
2,1,512,31,8,60,2077
2,2,512,29,9,61,2091
2,3,512,33,10,61,2092
2,4,512,25,6,64,2110
2,5,512,34,8,66,2120
2,6,512,23,7,58,2140
2,7,512,21,6,51,2150
2,8,512,21,10,56,2172
2,9,512,22,7,63,2161
2,10,512,31,7,63,2168
2,11,512,29,4,56,2139
2,12,512,24,8,61,2156
2,13,512,34,11,56,2136
2,14,512,47,12,52,2129
2,15,476,53,8,53,2111
3,0,512,55,4,56,2089
3,1,512,48,9,61,2086
3,2,512,42,6,58,2067
3,3,512,55,7,59,2037
3,4,512,52,5,61,2049
3,5,512,42,4,52,2027
3,6,512,49,5,34,2005
3,7,512,51,5,36,1961
3,8,512,45,6,33,1945
3,9,512,47,7,42,1921
3,10,512,56,5,42,1908
3,11,512,73,5,46,1853
3,12,512,73,6,40,1824
3,13,512,78,7,41,1779
3,14,512,84,4,51,1756
3,15,476,79,6,49,1728
4,0,512,85,3,47,1687
4,1,512,73,2,36,1652
4,2,512,84,5,34,1615
4,3,512,97,5,41,1588
4,4,512,109,4,46,1553
4,5,512,97,7,41,1502
4,6,512,90,9,37,1474
4,7,512,78,8,37,1405
4,8,512,97,4,36,1405
4,9,512,83,3,31,1377
4,10,512,102,4,30,1331
4,11,512,97,3,39,1310
4,12,512,86,2,48,1284
4,13,512,107,2,46,1280
4,14,512,104,1,47,1236
4,15,476,84,1,49,1209
5,0,512,112,2,46,1174
5,1,512,103,5,45,1155
5,2,512,106,4,39,1128
5,3,512,98,6,38,1099
5,4,512,86,4,41,1091
5,5,512,106,3,36,1066
5,6,512,131,5,35,1012
5,7,512,105,7,30,1018
5,8,512,114,4,25,1008
5,9,512,109,3,30,1015
5,10,512,124,4,32,991
5,11,512,103,3,30,995
5,12,512,116,7,30,962
5,13,512,108,8,27,963
5,14,512,120,6,33,914
5,15,476,116,5,30,890
6,0,512,109,6,23,876
6,1,512,115,5,24,852
6,2,512,101,5,23,837
6,3,512,105,7,21,836
6,4,512,122,5,18,814
6,5,512,109,3,19,779
6,6,512,96,4,21,759
6,7,512,117,2,29,739
6,8,512,105,3,33,701
6,9,512,117,4,25,684
6,10,512,107,5,25,687
6,11,512,141,5,24,683
6,12,512,117,3,28,657
6,13,512,121,1,32,653
6,14,512,117,1,28,648
6,15,476,121,0,25,634
7,0,512,138,0,24,629
7,1,512,151,0,24,616
7,2,512,146,3,21,607
7,3,512,140,1,23,592
7,4,512,129,3,28,567
7,5,512,130,1,24,584
7,6,512,133,1,22,578
7,7,512,139,0,20,565
7,8,512,142,3,19,550
7,9,512,142,2,20,530
7,10,512,130,2,25,521
7,11,512,148,2,21,518
7,12,512,143,4,21,519
7,13,512,127,2,25,480
7,14,512,146,4,17,450
7,15,476,133,2,20,426
8,0,512,139,2,18,401
8,1,512,139,1,21,415
8,2,512,150,2,23,422
8,3,512,145,3,23,415
8,4,512,143,2,23,430
8,5,512,126,3,24,428
8,6,512,120,2,17,422
8,7,512,127,2,18,407
8,8,512,150,2,31,388
8,9,512,122,2,31,384
8,10,512,132,0,29,370
8,11,512,132,1,24,357
8,12,512,145,2,24,343
8,13,512,126,1,21,351
8,14,512,156,2,20,363
8,15,476,141,6,17,360
9,0,512,145,7,20,348
9,1,512,150,6,17,356
9,2,512,142,3,21,320
9,3,512,175,3,19,306
9,4,512,163,0,21,280
9,5,512,181,3,21,287
9,6,512,160,4,20,271
9,7,512,140,5,16,256
9,8,512,148,5,17,248
9,9,512,156,3,17,246
9,10,512,164,1,22,254
9,11,512,159,1,16,252
9,12,512,176,1,13,260
9,13,512,158,1,10,258
9,14,512,153,0,11,252
9,15,476,164,2,10,257
10,0,512,204,3,8,254
10,1,512,189,3,15,249
10,2,512,200,3,13,230
10,3,512,187,2,19,215
10,4,512,181,1,13,218
10,5,512,167,1,13,208
10,6,512,162,1,17,205
10,7,512,172,3,19,216
10,8,512,193,2,18,206
10,9,512,160,0,17,215
10,10,512,169,0,13,198
10,11,512,154,0,16,204
10,12,512,150,0,14,208
10,13,512,164,1,16,194
10,14,512,176,3,13,191
10,15,476,188,4,13,189
11,0,512,184,3,15,179
11,1,512,204,3,12,167
11,2,512,180,1,10,170
11,3,512,191,1,9,181
11,4,512,203,0,9,170
11,5,512,217,2,13,164
11,6,512,182,1,11,163
11,7,512,179,1,12,167
11,8,512,193,2,14,176
11,9,512,211,1,12,162
11,10,512,192,1,11,178
11,11,512,188,1,12,165
11,12,512,205,5,18,151
11,13,512,214,3,21,160
11,14,512,196,3,16,157
11,15,476,181,4,14,161
12,0,512,199,2,15,153
12,1,512,209,2,12,136
12,2,512,182,5,9,138
12,3,512,220,5,15,135
12,4,512,210,1,15,132
12,5,512,177,1,14,138
12,6,512,187,1,15,148
12,7,512,192,2,13,145
12,8,512,171,3,7,143
12,9,512,188,3,4,133
12,10,512,205,2,6,132
12,11,512,218,2,6,128
12,12,512,247,1,7,139
12,13,512,244,2,6,132
12,14,512,205,1,7,118
12,15,476,196,1,4,127
13,0,512,215,1,7,120
13,1,512,192,1,7,125
13,2,512,213,2,7,125
13,3,512,213,2,8,137
13,4,512,216,2,9,139
13,5,512,228,3,9,126
13,6,512,202,3,12,125
13,7,512,211,1,10,116
13,8,512,211,1,8,116
13,9,512,215,0,11,124
13,10,512,202,0,8,126
13,11,512,189,3,9,120
13,12,512,189,4,7,121
13,13,512,213,3,8,120
13,14,512,225,4,5,120
13,15,476,205,1,8,117
14,0,512,235,3,5,119
14,1,512,219,2,9,107
14,2,512,233,1,5,102
14,3,512,235,2,7,101
14,4,512,214,2,3,108
14,5,512,218,3,7,107
14,6,512,200,4,4,111
14,7,512,215,3,6,112
14,8,512,209,1,7,120
14,9,512,207,2,6,116
14,10,512,213,1,6,135
14,11,512,202,1,8,125
14,12,512,222,1,9,121
14,13,512,228,1,7,131
14,14,512,218,1,7,120
14,15,476,192,0,7,116
15,0,512,220,1,7,102
15,1,512,231,0,5,99
15,2,512,204,3,7,92
15,3,512,261,1,7,89
15,4,512,227,2,6,96
15,5,512,227,2,6,96
15,6,512,218,1,5,107
15,7,512,210,0,8,103
15,8,512,234,0,5,118
15,9,512,245,0,4,121
15,10,512,240,0,7,117
15,11,512,221,0,8,101
15,12,512,222,0,6,95
15,13,512,252,1,7,109
15,14,512,228,3,7,98
15,15,476,196,1,6,102
16,0,512,241,0,7,94
16,1,512,253,2,10,100
16,2,512,242,2,10,99
16,3,512,239,1,5,99
16,4,512,235,2,8,102
16,5,512,207,2,6,97
16,6,512,242,2,7,89
16,7,512,235,2,10,93
16,8,512,241,1,11,100
16,9,512,231,2,6,96
16,10,512,230,2,8,98
16,11,512,231,2,5,98
16,12,512,243,3,6,94
16,13,512,234,2,9,81
16,14,512,249,2,10,84
16,15,476,228,1,7,96
17,0,512,229,0,4,95
17,1,512,238,0,7,85
17,2,512,240,3,6,81
17,3,512,260,3,7,78
17,4,512,253,1,6,75
17,5,512,226,1,8,80
17,6,512,255,1,8,83
17,7,512,246,1,9,75
17,8,512,257,2,5,71
17,9,512,269,1,4,68
17,10,512,257,1,6,64
17,11,512,250,0,9,59
17,12,512,244,0,10,65
17,13,512,244,0,9,58
17,14,512,245,1,9,66
17,15,476,233,4,10,67
18,0,512,247,2,6,65
18,1,512,229,2,7,67
18,2,512,236,0,10,64
18,3,512,238,0,7,63
18,4,512,269,3,5,69
18,5,512,254,3,7,73
18,6,512,260,1,6,68
18,7,512,258,0,3,70
18,8,512,246,0,4,65
18,9,512,267,0,6,64
18,10,512,248,0,4,67
18,11,512,264,2,3,70
18,12,512,245,1,4,69
18,13,512,253,1,4,80
18,14,512,232,1,6,66
18,15,476,226,0,7,68
19,0,512,260,2,10,78
19,1,512,263,2,10,70
19,2,512,282,2,9,68
19,3,512,264,1,8,74
19,4,512,262,1,8,71
19,5,512,266,1,9,72
19,6,512,268,1,11,63
19,7,512,269,2,5,61
19,8,512,300,1,4,68
19,9,512,245,0,5,70
19,10,512,245,0,4,74
