Epoch,Batch,Num trials,Number correct,Input Recurrent rewired,Input Recurrent Inh rewired,Recurrent Recurrent rewired
0,0,512,21,172,32,55
0,1,512,24,243,34,65
0,2,512,23,308,34,60
0,3,512,38,315,32,74
0,4,512,29,259,40,67
0,5,512,26,234,40,75
0,6,512,23,226,37,56
0,7,512,27,238,38,53
0,8,512,45,231,32,65
0,9,512,48,221,31,72
0,10,512,44,203,34,65
0,11,512,28,186,28,51
0,12,512,41,172,35,48
0,13,512,33,146,34,46
0,14,512,18,150,32,35
0,15,476,39,146,36,30
1,0,512,34,161,31,34
1,1,512,27,150,32,32
1,2,512,30,155,43,29
1,3,512,41,132,51,30
1,4,512,43,139,53,29
1,5,512,52,153,44,23
1,6,512,59,136,37,34
1,7,512,59,129,40,35
1,8,512,50,132,42,32
1,9,512,72,138,49,29
1,10,512,52,116,44,21
1,11,512,56,123,34,31
1,12,512,54,122,39,24
1,13,512,66,115,52,19
1,14,512,80,114,43,19
1,15,476,70,109,41,16
2,0,512,78,112,41,29
2,1,512,68,105,45,26
2,2,512,57,111,36,22
2,3,512,52,134,41,25
2,4,512,61,115,44,25
2,5,512,59,117,43,21
2,6,512,57,125,41,24
2,7,512,53,124,42,20
2,8,512,66,140,47,23
2,9,512,72,120,44,22
2,10,512,71,107,58,21
2,11,512,119,124,60,18
2,12,512,100,129,54,16
2,13,512,91,129,54,21
2,14,512,91,121,64,19
2,15,476,73,111,65,22
3,0,512,122,103,66,23
3,1,512,84,104,54,25
3,2,512,109,118,57,26
3,3,512,97,111,36,23
3,4,512,116,111,39,28
3,5,512,96,93,48,28
3,6,512,95,102,50,22
3,7,512,103,115,52,26
3,8,512,108,99,58,27
3,9,512,87,99,58,25
3,10,512,99,101,55,25
3,11,512,114,110,48,25
3,12,512,113,109,43,27
3,13,512,112,105,45,29
3,14,512,114,125,51,23
3,15,476,104,125,47,34
4,0,512,99,112,40,25
4,1,512,114,114,53,19
4,2,512,105,109,60,20
4,3,512,130,104,57,29
4,4,512,126,106,46,43
4,5,512,114,107,44,31
4,6,512,133,114,40,22
4,7,512,136,108,40,24
4,8,512,136,107,51,24
4,9,512,143,110,47,24
4,10,512,148,99,50,22
4,11,512,138,106,57,21
4,12,512,130,108,64,23
4,13,512,144,99,52,26
4,14,512,135,100,49,25
4,15,476,97,94,52,24
5,0,512,159,96,43,15
5,1,512,126,112,57,18
5,2,512,132,102,51,25
5,3,512,142,112,42,22
5,4,512,145,111,42,22
5,5,512,129,103,42,27
5,6,512,152,95,36,33
5,7,512,152,116,35,29
5,8,512,175,105,36,23
5,9,512,150,106,42,28
5,10,512,144,108,42,31
5,11,512,133,113,37,27
5,12,512,148,100,36,28
5,13,512,162,101,34,21
5,14,512,137,112,36,23
5,15,476,149,111,37,22
6,0,512,177,104,37,25
6,1,512,189,98,36,32
6,2,512,168,98,42,28
6,3,512,180,92,38,30
6,4,512,164,95,30,34
6,5,512,156,94,31,30
6,6,512,174,89,31,34
6,7,512,163,104,26,28
6,8,512,191,99,31,29
6,9,512,194,109,35,32
6,10,512,175,110,33,31
6,11,512,153,101,29,25
6,12,512,163,84,25,26
6,13,512,162,91,21,24
6,14,512,184,94,28,25
6,15,476,145,76,33,31
7,0,512,194,89,29,23
7,1,512,181,83,30,18
7,2,512,206,76,33,22
7,3,512,213,87,23,18
7,4,512,235,85,31,15
7,5,512,194,98,24,25
7,6,512,181,102,21,22
7,7,512,173,94,22,19
7,8,512,158,102,31,16
7,9,512,166,89,24,19
7,10,512,169,108,19,25
7,11,512,174,95,30,20
7,12,512,180,91,23,12
7,13,512,181,95,21,24
7,14,512,179,96,14,24
7,15,476,158,103,23,20
8,0,512,183,95,27,23
8,1,512,165,97,24,27
8,2,512,211,91,24,19
8,3,512,197,79,31,21
8,4,512,215,88,29,21
8,5,512,162,93,28,23
8,6,512,172,102,25,22
8,7,512,177,98,21,19
8,8,512,169,94,21,17
8,9,512,223,96,19,14
8,10,512,215,95,20,12
8,11,512,220,92,23,21
8,12,512,183,87,28,17
8,13,512,212,100,22,22
8,14,512,217,86,24,28
8,15,476,191,85,20,17
9,0,512,178,99,23,19
9,1,512,223,86,19,18
9,2,512,218,81,18,13
9,3,512,230,100,16,15
9,4,512,195,92,23,16
9,5,512,212,75,24,12
