Batch,Num trials,Number correct
0,512,440
1,512,472
2,512,445
3,512,449
4,512,453
5,512,472
6,512,455
7,512,455
8,512,475
9,512,450
10,512,458
11,512,450
12,512,462
13,512,471
14,512,455
15,512,454
16,512,463
17,512,448
18,512,451
19,272,247
