Batch,Num trials,Number correct
0,512,414
1,512,463
2,512,458
3,512,456
4,512,452
5,512,460
6,512,432
7,512,458
8,512,469
9,512,461
10,512,460
11,512,452
12,512,466
13,512,477
14,512,456
15,512,451
16,512,465
17,512,464
18,512,453
19,272,241
